block_mode,family,k,context_variant,folds,train_blocks,val_blocks,mean_val_len,proto_logloss,proto_acc,proto_predictability,balance_entropy_norm,oracle_rate_r2,oracle_rate_cos,pred_rate_r2,pred_rate_cos,jepa_friendly_score
submission_like,time_meta,8,prior_label,4,326.5,20.5,6.508638072453862,0.6758150157819106,0.7565048986101618,0.6750016760577137,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.07616865320974509,0.864459753036499,0.4535620347826243
fixed_6,modality_state,4,past_raw,4,67.25,19.5,6.0,0.3475545503650307,0.9097222222222222,0.7492923868749883,0.7922691015808602,-0.2219687420565155,0.9373332411050797,-0.1856166418632148,0.939333900809288,0.4530050503276561
fixed_6,hybrid_raw,10,prior_all,2,68.5,19.0,6.0,0.7948638883726773,0.7666666666666666,0.654794999415584,0.92889657092841,-0.09446871442119986,0.9429114162921906,-0.041660187530001835,0.94728022813797,0.4528988955524484
submission_like,time_meta,10,prior_all,4,326.5,20.5,6.508638072453862,0.8127438948886412,0.7664986329460013,0.6470298112493067,0.9712159191157129,-0.08148033573510705,0.8639159798622131,-0.059701928769911095,0.8664162009954453,0.4527193163237806
fixed_6,modality_state,4,full_strict,4,67.25,19.5,6.0,0.3536334661566811,0.9375,0.7449073760416905,0.7922691015808602,-0.2219687420565155,0.9373332411050797,-0.20769416206870578,0.9376133680343628,0.4526103480504592
fixed_6,hybrid_raw,10,prior_raw,2,68.5,19.0,6.0,0.7969555749164927,0.7666666666666666,0.6538865914917337,0.92889657092841,-0.09446871442119986,0.9429114162921906,-0.041839556600256234,0.9472876489162445,0.4525450789650499
fixed_8,modality_state,4,future_raw,4,43.0,8.75,8.0,0.16002835414042127,0.96875,0.8845639435399957,0.892462236819038,-0.4329439041561183,0.9557821154594421,-0.375759900478321,0.9571901261806488,0.4525000382018204
submission_like,time_meta,8,future_raw,4,326.5,20.5,6.508638072453862,0.7026010203523009,0.7793489405331511,0.66212033073807,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.0819368787009016,0.8637678474187851,0.4524687272071155
fixed_4,teacher_hybrid,8,future_label,2,118.5,37.0,4.0,0.7750338789613473,0.7432432432432432,0.6272874887671757,0.9566015224566873,-0.05273862604733748,0.9111272990703583,-0.01797276284762017,0.9190863072872162,0.4523540754862042
fixed_4,modality_state,8,bidir_raw,4,117.5,38.75,4.0,0.6426025477649272,0.7816552816552816,0.690973497025642,0.9457508986063465,-0.12539351834936624,0.9180157482624054,-0.10832640604974803,0.9200195670127869,0.45227256118831116
fixed_6,modality_state,4,bidir_all,4,67.25,19.5,6.0,0.34869994252306746,0.925,0.748466161081852,0.7922691015808602,-0.2219687420565155,0.9373332411050797,-0.2070017965222406,0.9376055747270584,0.4514943959238088
submission_like,window_state,4,prior_raw,4,326.5,20.5,6.508638072453862,0.5605804330686269,0.8513727500569606,0.5956266945962522,0.8767776397834266,-0.04516399395167847,0.8700949996709824,-0.04101667353645283,0.8707277625799179,0.45144372329838073
fixed_2,time_meta,4,bidir_raw,4,286.5,112.5,2.0,0.574260544516026,0.8167067049959077,0.5857585801242667,0.9935186314012423,-0.05177488395379326,0.8613468110561371,-0.046095851106885244,0.8619819730520248,0.4507233043683531
fixed_4,modality_state,8,full_strict,4,117.5,38.75,4.0,0.720670929053183,0.8211563211563211,0.6534305415140437,0.9457508986063465,-0.12539351834936624,0.9180157482624054,-0.09140892459402195,0.9218312650918961,0.45041623095060485
submission_like,window_state,4,prior_all,4,326.5,20.5,6.508638072453862,0.5572205798732114,0.8382148553201185,0.5980503163678228,0.8767776397834266,-0.04516399395167847,0.8700949996709824,-0.042662457460526604,0.8705336302518845,0.4493312551862472
fixed_6,teacher_hybrid,8,bidir_label,3,67.66666666666667,19.333333333333332,6.0,0.6563489852300578,0.75,0.6843628579720308,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.0419791560766218,0.9503043492635092,0.4491544212960126
fixed_8,raw_mean,4,past_raw,4,43.0,8.75,8.0,0.042355366866863836,1.0,0.9694470611330714,0.8307050307160564,-0.5254395671166281,0.9577973932027817,-0.4720335681652395,0.9592185169458389,0.4491543257676384
submission_like,modality_state,4,prior_label,4,326.5,20.5,6.508638072453862,0.4898294419032251,0.8216905901116427,0.6466627466424042,0.8658920849278431,-0.11576658659767802,0.8596503883600235,-0.05445328512266087,0.868468165397644,0.44900364282577043
fixed_4,time_meta,8,future_label,4,117.5,38.75,4.0,0.6338409240132644,0.8073086823086824,0.6951869474045282,0.9654095470002295,-0.18348673169894103,0.912687361240387,-0.13187626464694163,0.9167660176753998,0.44741986006911477
fixed_6,raw_mean,4,bidir_raw,4,67.25,19.5,6.0,0.3448236543760238,0.9361111111111111,0.7512623119252502,0.8178039272702176,-0.23770777176389496,0.9365339428186417,-0.2444907021435736,0.9355118870735168,0.44739011792978256
fixed_4,time_meta,8,prior_label,4,117.5,38.75,4.0,0.6373750738128601,0.8089174339174339,0.6934873806079832,0.9654095470002295,-0.18348673169894103,0.912687361240387,-0.1315935900977513,0.9170264303684235,0.44720329692191235
fixed_4,teacher_hybrid,8,bidir_label,2,118.5,37.0,4.0,0.8227042229526826,0.7297297297297298,0.6043628991425856,0.9566015224566873,-0.05273862604733748,0.9111272990703583,0.009399030103707962,0.9202823638916016,0.44710212500516056
submission_like,raw_mean,4,prior_label,4,326.5,20.5,6.508638072453862,0.5567163486744297,0.8215738209159262,0.5984140422927947,0.8616746477741926,-0.054772557248367826,0.8681077659130096,-0.0251393091655234,0.8734930008649826,0.44668339834272286
fixed_4,modality_state,10,past_raw,4,117.5,38.75,4.0,0.8941257749878171,0.8054648054648055,0.6116861097953225,0.9393758902534141,-0.08099834225938699,0.9216016978025436,-0.05691987616906921,0.9219566881656647,0.44558696197394354
submission_like,teacher_hybrid,4,prior_all,4,326.5,20.5,6.508638072453862,0.6486996952138822,0.854961266803372,0.5320620833443751,0.9236849495769784,-0.011251676467793209,0.8741148561239243,-0.0129006052095047,0.8749117106199265,0.4453146049768337
fixed_2,time_meta,4,bidir_all,4,286.5,112.5,2.0,0.5824346570263079,0.7992423943698257,0.5798622043331406,0.9935186314012423,-0.05177488395379326,0.8613468110561371,-0.046047607312439065,0.8619915395975113,0.4451763594751318
submission_like,time_meta,8,meta_only,4,326.5,20.5,6.508638072453862,0.6724312626420439,0.7184011164274322,0.6766289173492064,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.08289137004132013,0.8635981678962708,0.4451662694317858
fixed_6,modality_state,8,future_label,3,67.66666666666667,19.333333333333332,6.0,0.6925283267040988,0.762962962962963,0.6669642724629549,0.916214430581296,-0.14564163769769678,0.9463172356287638,-0.0572979835924358,0.9491768280665079,0.44434568863961466
fixed_4,time_meta,4,bidir_label,4,117.5,38.75,4.0,0.4717200477844643,0.8263167013167013,0.6597259131867242,0.9585791082997832,-0.14527980045221783,0.9163695871829987,-0.13057586886144212,0.9175234586000443,0.44411817686855093
submission_like,window_state,4,meta_only,4,326.5,20.5,6.508638072453862,0.5186449542312622,0.8050153793574846,0.6258767482742372,0.8767776397834266,-0.04516399395167847,0.8700949996709824,-0.08706369566922495,0.8643197566270828,0.4435503635192258
fixed_4,raw_mean,4,bidir_label,4,117.5,38.75,4.0,0.4710798053150186,0.8410800910800911,0.6601877505045421,0.8805487761973348,-0.17320454735991758,0.9148736894130707,-0.09722766475487349,0.918959230184555,0.44191039345737915
fixed_8,raw_mean,4,bidir_raw,4,43.0,8.75,8.0,0.062040751507897875,0.9722222222222222,0.9552470577332657,0.8307050307160564,-0.5254395671166281,0.9577973932027817,-0.4599987286773777,0.9601757079362869,0.44103573691972336
fixed_2,raw_mean,8,bidir_label,4,286.5,112.5,2.0,0.8772708515255316,0.754728007873147,0.5781218976625591,0.9329638214444216,-0.03964972896985569,0.8600575029850006,-0.0021613801902630736,0.8654622286558151,0.4402049125174362
fixed_6,modality_state,4,bidir_raw,4,67.25,19.5,6.0,0.3535809709586842,0.8708333333333333,0.7449452433226009,0.7922691015808602,-0.2219687420565155,0.9373332411050797,-0.203783064436931,0.9377301186323166,0.44007248779179947
fixed_8,raw_mean,4,bidir_all,4,43.0,8.75,8.0,0.07018065564417678,0.9722222222222222,0.9493753580679051,0.8307050307160564,-0.5254395671166281,0.9577973932027817,-0.4558420535573249,0.960306316614151,0.4398119770608577
submission_like,raw_mean,4,bidir_label,4,326.5,20.5,6.508638072453862,0.5639486558100082,0.7692384370015949,0.5931970354734522,0.8616746477741926,-0.054772557248367826,0.8681077659130096,0.0001281466088161043,0.8748206496238708,0.4394438603279545
fixed_6,raw_trend,4,prior_raw,2,67.0,19.0,6.0,0.3474960205898859,0.9222222222222223,0.7493346071831612,0.7658506026313073,-0.21616110482742912,0.9482651948928833,-0.25752000351111326,0.9476602375507355,0.4393684507953446
submission_like,raw_mean,4,past_label,4,326.5,20.5,6.508638072453862,0.5602667144179233,0.7739547732968786,0.5958529947670544,0.8616746477741926,-0.054772557248367826,0.8681077659130096,-0.011870613639977934,0.8744314610958099,0.4389169612900133
fixed_2,raw_mean,8,past_label,4,286.5,112.5,2.0,0.8811436393757297,0.7568508580028251,0.5762594803872605,0.9329638214444216,-0.03964972896985569,0.8600575029850006,-0.008861195483157669,0.8646358251571655,0.4386376734384385
submission_like,teacher_hybrid,4,full_strict,4,326.5,20.5,6.508638072453862,0.6558128894273083,0.8317469810890863,0.5269309983360801,0.9236849495769784,-0.011251676467793209,0.8741148561239243,-0.014963495124346304,0.8728829324245453,0.4384632900981049
fixed_4,raw_trend,4,prior_label,4,117.5,38.75,4.0,0.5244841817815286,0.877029502029502,0.6216646359595416,0.8466527432356873,-0.13449878392015258,0.9166215658187866,-0.09518834204918869,0.9188154488801956,0.4384413113174481
fixed_6,raw_trend,4,prior_all,2,67.0,19.0,6.0,0.3514256777266713,0.9222222222222223,0.7464999587513441,0.7658506026313073,-0.21616110482742912,0.9482651948928833,-0.25743546803191153,0.9476596713066101,0.4383932309400489
fixed_4,teacher_hybrid,4,prior_raw,4,117.5,38.75,4.0,0.5837135600885357,0.8604346104346104,0.5789396707803138,0.9124310106310043,-0.0814578342278725,0.9194092899560928,-0.07707533197324448,0.9206262230873108,0.4383251663943025
fixed_8,teacher_hybrid,8,future_raw,2,43.0,9.0,8.0,0.3847248613176608,0.875,0.8149864501567722,0.9362780341607606,-0.4561349092534094,0.9578281044960022,-0.23577158012162258,0.9649453461170197,0.43829850855861036
fixed_6,modality_state,4,future_raw,4,67.25,19.5,6.0,0.39380550340648945,0.9083333333333333,0.7159293765803378,0.7922691015808602,-0.2219687420565155,0.9373332411050797,-0.20200066778478515,0.9376828521490097,0.43777341376243656
fixed_6,raw_trend,4,prior_label,2,67.0,19.0,6.0,0.35328238298842585,0.8722222222222222,0.7451606290145812,0.7658506026313073,-0.21616110482742912,0.9482651948928833,-0.20967937024273375,0.9475202262401581,0.43747568509001744
fixed_4,raw_mean,4,past_label,4,117.5,38.75,4.0,0.4799463286675081,0.8225423225423225,0.6537919058692607,0.8805487761973348,-0.17320454735991758,0.9148736894130707,-0.08969137924364828,0.9191687107086182,0.43747155122972203
fixed_4,teacher_hybrid,4,prior_all,4,117.5,38.75,4.0,0.5914151135924269,0.8604346104346104,0.5733841742567114,0.9124310106310043,-0.0814578342278725,0.9194092899560928,-0.07704605538518339,0.9206038862466812,0.436386597928654
fixed_2,time_meta,4,full_strict,4,286.5,112.5,2.0,0.6091489179628674,0.7884906392966202,0.5605919384460466,0.9935186314012423,-0.05177488395379326,0.8613468110561371,-0.04558398000322267,0.8620433509349823,0.4363741408618511
submission_like,raw_mean,4,bidir_raw,4,326.5,20.5,6.508638072453862,0.6147069506116403,0.8430479608111187,0.5565826653763049,0.8616746477741926,-0.054772557248367826,0.8681077659130096,-0.02572807015842965,0.8708987534046173,0.4362194922024086
fixed_6,teacher_hybrid,4,prior_label,4,67.25,19.5,6.0,0.35387774179405956,0.8819444444444444,0.7447311684163626,0.855316260003676,-0.2949767815847252,0.9355701506137848,-0.21265693067576064,0.9373816549777985,0.43579852046212253
submission_like,raw_mean,8,future_raw,4,326.5,20.5,6.508638072453862,1.0439921076008247,0.7721149464570517,0.4979459212123576,0.8957989961678381,0.029787532793924654,0.8787164092063904,0.061035289362408734,0.8779728263616562,0.4349591491240898
submission_like,teacher_hybrid,4,future_raw,4,326.5,20.5,6.508638072453862,0.626163025771606,0.7898838004101162,0.548318853965638,0.9236849495769784,-0.011251676467793209,0.8741148561239243,-0.028379796426575038,0.8728966116905212,0.43489314317221034
fixed_2,raw_mean,10,prior_label,4,286.5,112.5,2.0,0.9151391331401926,0.7181648809305191,0.6025601243034892,0.9103052952998121,-0.06346079289843887,0.8586826473474503,-0.0065006587955671324,0.8672129511833191,0.43474029852842694
submission_like,time_meta,10,meta_only,4,326.5,20.5,6.508638072453862,0.7810434229417142,0.6706738437001595,0.6607971512895858,0.9712159191157129,-0.08148033573510705,0.8639159798622131,-0.0778802673692639,0.8641281872987747,0.43473725976883937
fixed_8,raw_mean,10,past_label,3,43.333333333333336,8.333333333333334,8.0,0.6440423766698534,0.8379629629629629,0.720295949700427,0.9462861625379863,-0.30643246931055373,0.9583451151847839,-0.16852555667343053,0.9593398372332255,0.4346548095102715
submission_like,time_meta,8,full_strict,4,326.5,20.5,6.508638072453862,0.7373521510969995,0.7053599908863066,0.6454085694078497,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.07075099219601183,0.8655968457460403,0.4340589981131475
fixed_6,teacher_hybrid,8,future_raw,3,67.66666666666667,19.333333333333332,6.0,0.7517399068995253,0.8444444444444444,0.638489521425908,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.1321716551954092,0.9472945133845011,0.43394914257000095
submission_like,time_meta,8,past_raw,4,326.5,20.5,6.508638072453862,0.7729359364466211,0.7294571656413762,0.6282963858545308,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.06774861194739895,0.8657000958919525,0.4334896448702224
submission_like,raw_mean,4,bidir_all,4,326.5,20.5,6.508638072453862,0.6286122122192324,0.8430479608111187,0.5465521393945365,0.8616746477741926,-0.054772557248367826,0.8681077659130096,-0.024244233007875676,0.8711266070604324,0.43300557553890046
fixed_4,modality_state,8,past_label,4,117.5,38.75,4.0,0.7949955385084947,0.7325388575388576,0.6176879596883146,0.9457508986063465,-0.12539351834936624,0.9180157482624054,-0.030876171259056506,0.9220580607652664,0.4322893852551
fixed_8,raw_mean,4,future_raw,4,43.0,8.75,8.0,0.14065731823980068,0.9722222222222222,0.8985371922553493,0.8307050307160564,-0.5254395671166281,0.9577973932027817,-0.4075077935953525,0.9605841189622879,0.4316854710188576
fixed_6,raw_trend,4,future_raw,2,67.0,19.0,6.0,0.3851704580553912,0.8972222222222221,0.7221582451332784,0.7658506026313073,-0.21616110482742912,0.9482651948928833,-0.23288185321951194,0.9474000632762909,0.4297843541362058
submission_like,time_meta,10,prior_label,4,326.5,20.5,6.508638072453862,0.8585205258533319,0.6932843472317156,0.6271492730212199,0.9712159191157129,-0.08148033573510705,0.8639159798622131,-0.06852363663677724,0.8653551787137985,0.42935392922771987
submission_like,time_meta,8,past_label,4,326.5,20.5,6.508638072453862,0.7648186500762925,0.708290612895876,0.6321999754518471,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.07519163968190007,0.8644393235445023,0.4291339851332829
fixed_2,teacher_hybrid,4,prior_label,4,286.5,112.5,2.0,0.630271199139039,0.7622253882852313,0.5453554332934841,0.8821712026436146,-0.005893630308166281,0.8646974861621857,-0.009664901203193216,0.8651334196329117,0.4287195747872636
fixed_6,time_meta,4,bidir_label,4,67.25,19.5,6.0,0.44472626400429094,0.8208333333333333,0.6791978121839668,0.9075312163941073,-0.19778511470453558,0.9366137981414795,-0.17165950714147593,0.9383563697338104,0.4286393539364903
fixed_2,raw_mean,4,prior_label,4,286.5,112.5,2.0,0.5846728722899388,0.7739279011142834,0.5782476733024995,0.865142629605534,-0.05814082245268898,0.8595026284456253,-0.0325325994488935,0.8625207841396332,0.4284588855816029
submission_like,time_meta,8,future_label,4,326.5,20.5,6.508638072453862,0.7739726346526309,0.7064963545226703,0.6277978394009612,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.07354536568853459,0.8647135943174362,0.42756364063950475
submission_like,teacher_hybrid,8,prior_label,4,326.5,20.5,6.508638072453862,0.9388798261560107,0.7094896331738436,0.548494243604677,0.8929918184213255,-0.009944612230750383,0.8723642081022263,0.029180179258727873,0.8781624585390091,0.4275144377556712
fixed_8,modality_state,10,past_label,3,43.333333333333336,8.333333333333334,8.0,0.7156257608141545,0.8842592592592592,0.6892076809705964,0.9467330597155276,-0.35403538947206376,0.952934980392456,-0.16355497124248453,0.9586368401845297,0.42693154349380685
fixed_8,raw_mean,4,full_strict,4,43.0,8.75,8.0,0.113141627499523,0.9722222222222222,0.9183855675441659,0.8307050307160564,-0.5254395671166281,0.9577973932027817,-0.4679733877622084,0.9603198021650314,0.4265392835365723
fixed_6,raw_mean,4,past_raw,4,67.25,19.5,6.0,0.42678302113502653,0.9111111111111111,0.6921411259364438,0.8178039272702176,-0.23770777176389496,0.9365339428186417,-0.22137126900546988,0.9362534880638123,0.4263215894613211
fixed_4,raw_trend,4,prior_raw,4,117.5,38.75,4.0,0.5736562827298395,0.8913473913473914,0.5861944628654318,0.8466527432356873,-0.13449878392015258,0.9166215658187866,-0.10921157837094816,0.9185513108968735,0.42608568133373564
fixed_8,raw_mean,10,future_raw,3,43.333333333333336,8.333333333333334,8.0,0.6079845460124376,0.875,0.7359556665843447,0.9462861625379863,-0.30643246931055373,0.9583451151847839,-0.27648458945390025,0.9610228538513184,0.42595131127095626
fixed_4,raw_trend,4,prior_all,4,117.5,38.75,4.0,0.5748006585962232,0.8913473913473914,0.5853689701717593,0.8466527432356873,-0.13449878392015258,0.9166215658187866,-0.10935805569552201,0.9185420572757721,0.42576746342603544
fixed_6,modality_state,10,full_strict,4,67.25,19.5,6.0,0.730735390582411,0.7861111111111111,0.6826456521386415,0.9412963986848749,-0.2222539696078047,0.9383016675710678,-0.15786762442090652,0.9420428425073624,0.4253662200138822
fixed_6,teacher_hybrid,4,bidir_label,4,67.25,19.5,6.0,0.39925385593448415,0.8833333333333333,0.7119992209937616,0.855316260003676,-0.2949767815847252,0.9355701506137848,-0.20961069828276535,0.9364666640758514,0.425229363120589
fixed_8,teacher_hybrid,8,prior_label,2,43.0,9.0,8.0,0.4662656719804149,0.8875,0.7757736090990317,0.9362780341607606,-0.4561349092534094,0.9578281044960022,-0.24527532155980802,0.9662619829177856,0.4251732659007641
submission_like,time_meta,8,bidir_all,4,326.5,20.5,6.508638072453862,0.7943105562125554,0.6953662565504671,0.6180173665421306,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.07058530312570277,0.865073174238205,0.4225064680570397
fixed_6,modality_state,8,past_label,3,67.66666666666667,19.333333333333332,6.0,0.7487309970053584,0.6925925925925925,0.6399365012201734,0.916214430581296,-0.14564163769769678,0.9463172356287638,-0.050364826469985635,0.9484938979148865,0.42219852605505714
fixed_6,teacher_hybrid,8,past_label,3,67.66666666666667,19.333333333333332,6.0,0.7663953517662888,0.687037037037037,0.6314417422154741,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.022175835296472046,0.9503118793169657,0.422000102344655
fixed_6,teacher_hybrid,10,bidir_label,2,67.0,19.0,6.0,0.9178674681849244,0.7583333333333333,0.6013752234487788,0.9756202891401667,-0.1623437379420729,0.9476369023323059,-0.07043690363511512,0.9518220126628876,0.42127108236942196
fixed_6,raw_mean,4,future_label,4,67.25,19.5,6.0,0.4505354829463949,0.8333333333333334,0.675007346504361,0.8178039272702176,-0.23770777176389496,0.9365339428186417,-0.14117637654573378,0.9396589547395706,0.42080818959648375
fixed_6,raw_mean,4,past_label,4,67.25,19.5,6.0,0.47506110333717605,0.8458333333333333,0.6573158510481083,0.8178039272702176,-0.23770777176389496,0.9365339428186417,-0.12554394233669325,0.9396873563528061,0.4202426530286034
fixed_8,raw_mean,4,prior_raw,4,43.0,8.75,8.0,0.13773676293922046,0.9722222222222222,0.900643927579744,0.8307050307160564,-0.5254395671166281,0.9577973932027817,-0.46924307994540393,0.9603333026170731,0.42007577111238553
fixed_8,raw_mean,4,prior_all,4,43.0,8.75,8.0,0.1379197541971006,0.9722222222222222,0.9005119272896092,0.8307050307160564,-0.5254395671166281,0.9577973932027817,-0.46928094293198497,0.9603323340415955,0.4200219984135221
submission_like,time_meta,8,bidir_raw,4,326.5,20.5,6.508638072453862,0.7894480296978497,0.6703035999088631,0.6203557475051164,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.0705002114493904,0.8649761527776718,0.4183293884010264
submission_like,raw_mean,4,full_strict,4,326.5,20.5,6.508638072453862,0.6810680746278784,0.8316843244474823,0.5087132331132826,0.8616746477741926,-0.054772557248367826,0.8681077659130096,-0.020763474727455294,0.8716234266757965,0.41818538272381844
fixed_6,modality_state,10,bidir_label,4,67.25,19.5,6.0,0.8313745327915354,0.7694444444444444,0.6389386280137421,0.9412963986848749,-0.2222539696078047,0.9383016675710678,-0.10115360450608357,0.9431152939796448,0.4180782322197987
submission_like,teacher_hybrid,8,future_label,4,326.5,20.5,6.508638072453862,0.9691558266738942,0.6938254727728411,0.5339345650029763,0.8929918184213255,-0.009944612230750383,0.8723642081022263,0.02271890080750233,0.8760548084974289,0.4179934624746304
fixed_4,window_state,4,prior_all,4,117.5,38.75,4.0,0.5525911175970868,0.7999702999703,0.6013897675016965,0.8943894673819706,-0.1470289805868073,0.9151376783847809,-0.10110775244897086,0.9192018955945969,0.41764352778003555
fixed_8,modality_state,4,prior_label,4,43.0,8.75,8.0,0.30076540087084475,0.8847222222222222,0.7830436238463255,0.892462236819038,-0.4329439041561183,0.9557821154594421,-0.28843962916890015,0.9610035270452499,0.41762642501536446
fixed_2,raw_mean,8,bidir_raw,4,286.5,112.5,2.0,1.0144535266839019,0.7821854333261454,0.5121509759469383,0.9329638214444216,-0.03964972896985569,0.8600575029850006,-0.027425244688157158,0.8619464039802551,0.41755380210798987
fixed_4,window_state,4,prior_raw,4,117.5,38.75,4.0,0.5492397881093215,0.7940179190179191,0.6038072407178884,0.8943894673819706,-0.1470289805868073,0.9151376783847809,-0.10147773558957984,0.9191688448190689,0.41722517058710473
fixed_6,modality_state,10,bidir_all,4,67.25,19.5,6.0,0.8030505956488772,0.7861111111111111,0.6512395576205732,0.9412963986848749,-0.2222539696078047,0.9383016675710678,-0.14379193747552196,0.9429681301116943,0.4171892243216352
submission_like,teacher_hybrid,10,past_label,4,326.5,20.5,6.508638072453862,1.1217676117001834,0.6495072909546593,0.5128225162608208,0.9147728046224985,0.03784188185435358,0.876321867108345,0.052937986215286836,0.8802435994148254,0.4171304988656794
submission_like,time_meta,8,bidir_label,4,326.5,20.5,6.508638072453862,0.8267474454484767,0.6934552289815448,0.6024185201279546,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.0717243359834508,0.8649280071258545,0.41643685972674405
fixed_4,raw_trend,4,future_label,4,117.5,38.75,4.0,0.579874410911746,0.8123453123453124,0.5817090315196075,0.8466527432356873,-0.13449878392015258,0.9166215658187866,-0.07131091396902506,0.9187052994966507,0.416295497442666
fixed_6,modality_state,10,bidir_raw,4,67.25,19.5,6.0,0.8128483919828441,0.7722222222222221,0.6469844287379194,0.9412963986848749,-0.2222539696078047,0.9383016675710678,-0.13596187774014912,0.943287119269371,0.4144881633820031
fixed_2,raw_mean,10,prior_all,4,286.5,112.5,2.0,1.0321853791501239,0.7052601385431718,0.5517275855338855,0.9103052952998121,-0.06346079289843887,0.8586826473474503,-0.009984026813385755,0.8670321851968765,0.4136712878780325
fixed_2,raw_mean,8,bidir_all,4,286.5,112.5,2.0,1.028357219756472,0.7731764243171364,0.5054647129316585,0.9329638214444216,-0.03964972896985569,0.8600575029850006,-0.02649587132088807,0.8620251268148422,0.4135976829242939
fixed_4,time_meta,4,prior_raw,4,117.5,38.75,4.0,0.5535094781458804,0.7727205227205227,0.6007273103969502,0.9585791082997832,-0.14527980045221783,0.9163695871829987,-0.12764924310606368,0.9179404526948929,0.41333475532397
fixed_4,time_meta,4,prior_all,4,117.5,38.75,4.0,0.5552571658430274,0.7727205227205227,0.5994666202101018,0.9585791082997832,-0.14527980045221783,0.9163695871829987,-0.12781447106730354,0.9179361164569855,0.41286046816632516
fixed_2,raw_mean,10,prior_raw,4,286.5,112.5,2.0,1.0373107767060024,0.7052601385431718,0.549501653657807,0.9103052952998121,-0.06346079289843887,0.8586826473474503,-0.010168463129643951,0.8670140206813812,0.4128553244581534
submission_like,raw_mean,4,future_label,4,326.5,20.5,6.508638072453862,0.6646715113896542,0.7716279334700388,0.5205408533489868,0.8616746477741926,-0.054772557248367826,0.8681077659130096,-0.0080656770248351,0.8741541057825089,0.41285333115135026
fixed_2,raw_mean,8,full_strict,4,286.5,112.5,2.0,1.0364211478149816,0.7753101369771649,0.5015867832582929,0.9329638214444216,-0.03964972896985569,0.8600575029850006,-0.025994232993975658,0.8621589839458466,0.4127674777360041
submission_like,teacher_hybrid,10,prior_label,4,326.5,20.5,6.508638072453862,1.0626662110498706,0.6083561175666439,0.5384899284360048,0.9147728046224985,0.03784188185435358,0.876321867108345,0.024664574971176495,0.8788980096578598,0.41222917620056865
submission_like,modality_state,4,future_label,4,326.5,20.5,6.508638072453862,0.5903947681332051,0.7566216678058784,0.5741201979237177,0.8658920849278431,-0.11576658659767802,0.8596503883600235,-0.04784774231322311,0.8688703626394272,0.4119210748749649
submission_like,time_meta,10,past_label,4,326.5,20.5,6.508638072453862,0.9806272667574164,0.6933384597858282,0.574118989243386,0.9712159191157129,-0.08148033573510705,0.8639159798622131,-0.06694897003184364,0.8654492348432541,0.41111908573728717
fixed_4,modality_state,8,past_raw,4,117.5,38.75,4.0,0.8573685370345815,0.7613850113850114,0.5876928878019945,0.9457508986063465,-0.12539351834936624,0.9180157482624054,-0.11818229232008043,0.9189549535512924,0.41009911665191395
fixed_4,modality_state,8,future_label,4,117.5,38.75,4.0,0.9177485374713007,0.7223542223542223,0.5586562454023518,0.9457508986063465,-0.12539351834936624,0.9180157482624054,-0.0310883908031655,0.9239536970853806,0.40954891430926416
fixed_8,raw_mean,8,past_label,4,43.0,8.75,8.0,0.6774988240286669,0.8284722222222223,0.6741919354552459,0.9685106804009191,-0.41962679778492734,0.9545310735702515,-0.130340890148948,0.9614029973745346,0.4095004921963437
submission_like,teacher_hybrid,8,bidir_label,4,326.5,20.5,6.508638072453862,1.0253831774378672,0.6938254727728411,0.5068949249664736,0.8929918184213255,-0.009944612230750383,0.8723642081022263,0.02455045089026614,0.8767999410629272,0.4088958984784071
fixed_8,modality_state,8,future_raw,3,42.666666666666664,9.0,8.0,0.47387685372335203,0.8888888888888888,0.7721134043804184,0.9517894998324768,-0.40674850680820773,0.9568783442179362,-0.3674077403277047,0.9599414666493734,0.4087025952073998
fixed_2,teacher_hybrid,4,prior_all,4,286.5,112.5,2.0,0.7338325379697895,0.7799169201382262,0.47065171831401137,0.8821712026436146,-0.005893630308166281,0.8646974861621857,-0.010868760174807507,0.8649974912405014,0.40587080912072426
fixed_6,raw_trend,4,full_strict,2,67.0,19.0,6.0,0.45016776668923053,0.8972222222222221,0.6752725977146936,0.7658506026313073,-0.21616110482742912,0.9482651948928833,-0.2705121129197513,0.9460056722164154,0.4058483255996533
fixed_6,teacher_hybrid,8,future_label,3,67.66666666666667,19.333333333333332,6.0,0.8105252084460625,0.6833333333333332,0.6102197670864574,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.06632852307644128,0.9494553208351135,0.4050011327527646
