config,graph,smooth_weight,prior_weight,label_weight,group,scale,covered_rows,base_loss,oof_loss,oof_delta_vs_stage2
gk6_t1_sw0p5_pw0p25_lw20,gk6_t1,0.5,0.25,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5693122011168845,0.0017812764270673798
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,all,0.25,287,0.5675309246898171,0.5693238393039931,0.0017929146141759666
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,all,0.25,287,0.5675309246898171,0.5693370239436627,0.0018060992538455611
gk12_t1_sw0p5_pw0p75_lw20,gk12_t1,0.5,0.75,20.0,no_q2,0.75,287,0.5675309246898171,0.5693394502063119,0.0018085255164947966
gk6_t1_sw0p25_pw0p25_lw20,gk6_t1,0.25,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5693428390195209,0.0018119143297037343
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,all,0.25,287,0.5675309246898171,0.5693676428301703,0.001836718140353133
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,all,0.25,287,0.5675309246898171,0.5693893655513724,0.0018584408615552883
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,no_q2,0.35,287,0.5675309246898171,0.5693975711986422,0.001866646508825065
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,no_q2,0.35,287,0.5675309246898171,0.569401805695915,0.0018708810060978909
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,all,0.35,287,0.5675309246898171,0.5694144632543127,0.0018835385644955238
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,no_q2,0.5,287,0.5675309246898171,0.5694146206886286,0.001883695998811441
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,s23,0.75,287,0.5675309246898171,0.5694189144121039,0.0018879897222867648
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5694290812000159,0.0018981565101987563
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,all,0.35,287,0.5675309246898171,0.5694519595364256,0.0019210348466084382
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,all,0.35,287,0.5675309246898171,0.5694523576877656,0.0019214329979484468
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,all,0.35,287,0.5675309246898171,0.5694567850297169,0.001925860339899721
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,core_q_s23,0.35,287,0.5675309246898171,0.5694583781270517,0.0019274534372345498
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,s23,0.75,287,0.5675309246898171,0.5694627086966048,0.001931784006787618
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,core_q_s23,0.35,287,0.5675309246898171,0.5694725751658044,0.0019416504759872666
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,no_q2,0.5,287,0.5675309246898171,0.5695050655677915,0.0019741408779743175
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,stage,0.35,287,0.5675309246898171,0.569517116915612,0.0019861922257948805
gk12_t1_sw0p5_pw0p75_lw8,gk12_t1,0.5,0.75,8.0,all,0.75,287,0.5675309246898171,0.5695307939067955,0.001999869216978367
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,stage,0.35,287,0.5675309246898171,0.5695385956852919,0.0020076709954747196
gk20_t2_sw0p5_pw0p75_lw8,gk20_t2,0.5,0.75,8.0,all,0.75,287,0.5675309246898171,0.5695852119026202,0.0020542872128030965
gk20_t2_sw0p5_pw0p75_lw8,gk20_t2,0.5,0.75,8.0,no_q2,0.75,287,0.5675309246898171,0.5696135019936731,0.0020825773038559703
gk20_t2_sw0p5_pw0p75_lw20,gk20_t2,0.5,0.75,20.0,all,0.75,287,0.5675309246898171,0.5696506591082092,0.002119734418392083
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5696523520734812,0.002121427383664054
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5696680037955206,0.0021370791057034877
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5696687079463449,0.002137783256527803
gk20_t2_sw0p5_pw0p75_lw20,gk20_t2,0.5,0.75,20.0,no_q2,0.75,287,0.5675309246898171,0.5696687948526371,0.002137870162819966
gk12_t1_sw0p5_pw0p75_lw20,gk12_t1,0.5,0.75,20.0,all,0.75,287,0.5675309246898171,0.5696773489659267,0.0021464242761095598
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5696981212218838,0.002167196532066651
gk6_t1_sw1_pw0p75_lw8,gk6_t1,1.0,0.75,8.0,no_q2,0.75,287,0.5675309246898171,0.5697259393565001,0.0021950146666829262
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,stage,0.75,287,0.5675309246898171,0.5697437975892709,0.0022128728994537106
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,all,0.5,287,0.5675309246898171,0.5697547414573648,0.0022238167675476816
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,no_q2,0.5,287,0.5675309246898171,0.5697979023224777,0.002266977632660594
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,stage,0.5,287,0.5675309246898171,0.5698167064519866,0.0022857817621694254
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,all,0.5,287,0.5675309246898171,0.5698372825720008,0.002306357882183696
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,no_q2,0.5,287,0.5675309246898171,0.5698396748115145,0.0023087501216974005
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,stage,0.5,287,0.5675309246898171,0.5698527679367671,0.0023218432469499506
gk6_t1_sw1_pw0p75_lw8,gk6_t1,1.0,0.75,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5698804480328209,0.0023495233430037565
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,all,0.5,287,0.5675309246898171,0.5698871472288691,0.0023562225390519886
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,stage,0.75,287,0.5675309246898171,0.5698951681123839,0.002364243422566803
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,all,0.5,287,0.5675309246898171,0.5698992333117695,0.002368308621952364
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,core_q_s23,0.35,287,0.5675309246898171,0.5699344279291847,0.002403503239367555
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,s23,0.75,287,0.5675309246898171,0.5699444380443957,0.0024135133545785115
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,stage,0.75,287,0.5675309246898171,0.5699645481016191,0.0024336234118019773
gk6_t1_sw1_pw0p75_lw20,gk6_t1,1.0,0.75,20.0,no_q2,0.75,287,0.5675309246898171,0.5699684299930693,0.002437505303252152
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,core_q_s23,0.35,287,0.5675309246898171,0.5700021869458612,0.0024712622560441044
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,stage,0.75,287,0.5675309246898171,0.570005024994413,0.0024741003045958276
gk6_t1_sw0p5_pw0p25_lw8,gk6_t1,0.5,0.25,8.0,stage,0.75,287,0.5675309246898171,0.5700088582341633,0.0024779335443461115
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,s23,0.75,287,0.5675309246898171,0.5700186360869852,0.0024877113971680798
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,no_q2,0.35,287,0.5675309246898171,0.5700794073028697,0.0025484826130525162
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,no_q2,0.35,287,0.5675309246898171,0.5701101149949762,0.0025791903051590737
gk6_t1_sw1_pw0p75_lw8,gk6_t1,1.0,0.75,8.0,all,0.75,287,0.5675309246898171,0.5701199111525738,0.002588986462756626
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,stage,0.5,287,0.5675309246898171,0.5701257233309841,0.002594798641166962
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,s23,0.75,287,0.5675309246898171,0.5701430030894421,0.002612078399624962
gk6_t1_sw0p5_pw0p25_lw20,gk6_t1,0.5,0.25,20.0,stage,0.75,287,0.5675309246898171,0.570150557945645,0.0026196332558278135
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,s23,0.75,287,0.5675309246898171,0.5701589560396377,0.002628031349820592
gk6_t1_sw1_pw0p75_lw20,gk6_t1,1.0,0.75,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5701829131982393,0.0026519885084221873
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,stage,0.5,287,0.5675309246898171,0.5701954332277889,0.0026645085379717326
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5702685111388563,0.0027375864490392088
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5703543381741831,0.0028234134843659886
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,s23,0.75,287,0.5675309246898171,0.5703554738247915,0.002824549134974319
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5703557056218148,0.0028247809319976724
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5703905892815618,0.002859664591744693
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,no_q2,0.35,287,0.5675309246898171,0.5704106357403927,0.0028797110505756063
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,no_q2,0.35,287,0.5675309246898171,0.5704139053892522,0.002882980699435045
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,s23,0.75,287,0.5675309246898171,0.5704289831274322,0.0028980584376150365
gk6_t1_sw1_pw0p75_lw20,gk6_t1,1.0,0.75,20.0,all,0.75,287,0.5675309246898171,0.5704495745258672,0.002918649836050058
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,core_q_s23,0.75,287,0.5675309246898171,0.570454437093484,0.002923512403666839
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,no_q2,0.5,287,0.5675309246898171,0.5704638936039474,0.0029329689141303072
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5704799490853671,0.002949024395550004
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,no_q2,0.5,287,0.5675309246898171,0.5705291126295924,0.002998187939775243
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,stage,0.75,287,0.5675309246898171,0.5705538124336845,0.0030228877438673862
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,all,0.35,287,0.5675309246898171,0.5705989575380135,0.003068032848196345
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,all,0.35,287,0.5675309246898171,0.5706033457626426,0.0030724210728254597
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,all,0.35,287,0.5675309246898171,0.5706211177448904,0.003090193055073298
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.570626979752902,0.003096055063084857
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,all,0.35,287,0.5675309246898171,0.5706852675785148,0.0031543428886976477
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,stage,0.75,287,0.5675309246898171,0.5706870881521275,0.003156163462310402
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.5707031663796969,0.003172241689879729
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,no_q2,0.5,287,0.5675309246898171,0.5707225365493269,0.0031916118595097798
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,no_q2,0.5,287,0.5675309246898171,0.5707850840445313,0.003254159354714181
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5708125771126814,0.0032816524228642674
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,no_q2,0.5,287,0.5675309246898171,0.5708131307103331,0.0032822060205159875
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,no_q2,0.5,287,0.5675309246898171,0.5708391631223143,0.003308238432497168
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.570923879691178,0.003392955001360831
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,all,0.5,287,0.5675309246898171,0.5709382588753388,0.0034073341855216377
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,stage,0.5,287,0.5675309246898171,0.5709557354911452,0.00342481080132806
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.5709653439065293,0.00343441921671217
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,all,0.5,287,0.5675309246898171,0.5709712788107849,0.00344035412096777
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5709781702862136,0.00344724559639642
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5709802510890932,0.003449326399276087
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5709983231677186,0.003467398477901451
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,stage,0.5,287,0.5675309246898171,0.5710131095828754,0.0034821848930582933
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,all,0.75,287,0.5675309246898171,0.5710154031767022,0.0034844784868850454
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,core_q_s23,0.75,287,0.5675309246898171,0.571034396296101,0.0035034716062838367
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,stage,0.75,287,0.5675309246898171,0.5710378690743967,0.0035069443845795467
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,all,0.5,287,0.5675309246898171,0.571050580395829,0.0035196557060118705
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,all,0.75,287,0.5675309246898171,0.5710645095400866,0.0035335848502694445
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,all,0.5,287,0.5675309246898171,0.5711490211582609,0.003618096468443799
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,stage,0.75,287,0.5675309246898171,0.571149629713997,0.0036187050241798246
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,all,0.75,287,0.5675309246898171,0.5712049514138036,0.0036740267239864233
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,all,0.75,287,0.5675309246898171,0.5713115595748264,0.0037806348850092375
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,core_q_s23,0.75,287,0.5675309246898171,0.571342756459046,0.003811831769228835
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,all,0.5,287,0.5675309246898171,0.5714338040405086,0.003902879350691446
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,no_q2,0.75,287,0.5675309246898171,0.5714979610503429,0.003967036360525755
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,all,0.5,287,0.5675309246898171,0.571599465006046,0.00406854031622883
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,no_q2,0.75,287,0.5675309246898171,0.5717598055019266,0.004228880812109481
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5717956955961528,0.004264770906335702
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5718154042385637,0.004284479548746556
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5718866272158329,0.004355702526015803
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,no_q2,0.75,287,0.5675309246898171,0.5718891323860439,0.004358207696226746
gk6_t1_sw0p5_pw0p25_lw8,gk6_t1,0.5,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5719025289486088,0.004371604258791684
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,stage,0.75,287,0.5675309246898171,0.5719120344507788,0.004381109760961621
gk6_t1_sw0p5_pw0p25_lw8,gk6_t1,0.5,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.5719611663004709,0.004430241610653751
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5719618096551489,0.004430884965331727
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,stage,0.75,287,0.5675309246898171,0.5719990548532871,0.004468130163469919
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,no_q2,0.75,287,0.5675309246898171,0.572026171811398,0.004495247121580892
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,all,0.75,287,0.5675309246898171,0.572063612911318,0.00453268822150088
gk6_t1_sw0p5_pw0p25_lw20,gk6_t1,0.5,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5721365007267348,0.004605576036917691
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,all,0.75,287,0.5675309246898171,0.5721693606030137,0.00463843591319657
gk6_t1_sw0p5_pw0p25_lw20,gk6_t1,0.5,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.5721755086193009,0.004644583929483748
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,all,0.75,287,0.5675309246898171,0.572228580949207,0.004697656259389893
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,no_q2,0.5,287,0.5675309246898171,0.5722597559707031,0.00472883128088597
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,stage,0.75,287,0.5675309246898171,0.5722656148222703,0.004734690132453201
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,no_q2,0.5,287,0.5675309246898171,0.5723832472425604,0.00485232255274326
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,all,0.75,287,0.5675309246898171,0.5725378585500377,0.005006933860220553
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,no_q2,0.5,287,0.5675309246898171,0.5725523275385301,0.005021402848712997
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,stage,0.75,287,0.5675309246898171,0.5725885374666679,0.005057612776850795
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,no_q2,0.5,287,0.5675309246898171,0.5725921074910059,0.005061182801188724
gk6_t1_sw0p5_pw0p25_lw8,gk6_t1,0.5,0.25,8.0,all,0.75,287,0.5675309246898171,0.5728318536186975,0.005300928928880344
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,all,0.5,287,0.5675309246898171,0.572935034898775,0.005404110208957813
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,all,0.5,287,0.5675309246898171,0.5729832393622823,0.005452314672465208
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5730178642822874,0.0054869395924702635
gk6_t1_sw0p5_pw0p25_lw20,gk6_t1,0.5,0.25,20.0,all,0.75,287,0.5675309246898171,0.5731072261432806,0.005576301453463439
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,stage,0.75,287,0.5675309246898171,0.5731361086855805,0.005605183995763374
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,all,0.5,287,0.5675309246898171,0.5731902277552419,0.005659303065424726
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5732271996879624,0.00569627499814529
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,stage,0.75,287,0.5675309246898171,0.5733567918245753,0.005825867134758189
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,all,0.5,287,0.5675309246898171,0.573377944999744,0.005847020309926898
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.5737379167447724,0.006206992054955229
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.5738920968995681,0.006361172209750965
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.5739265781380827,0.006395653448265537
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.5739875945750447,0.006456669885227528
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,stage,0.75,287,0.5675309246898171,0.5741455673367258,0.006614642646908697
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,stage,0.75,287,0.5675309246898171,0.5742943663694081,0.006763441679590976
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,all,0.75,287,0.5675309246898171,0.5743085242772387,0.006777599587421523
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.574402183544423,0.006871258854605822
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,all,0.75,287,0.5675309246898171,0.5744229733725152,0.006892048682698104
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5745292242823377,0.006998299592520518
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,all,0.75,287,0.5675309246898171,0.5748826507082772,0.007351726018460014
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,all,0.75,287,0.5675309246898171,0.5751396466744324,0.007608721984615263
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5751720596252688,0.00764113493545171
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5756918680295348,0.008160943339717619
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.5758765306997866,0.008345606009969475
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5760083122001518,0.008477387510334666
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.576372172199781,0.008841247509963845
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5764243701898627,0.00889344550004556
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.5773393733137185,0.0098084486239014
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.5773418316197773,0.009810906929960117
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,all,0.75,287,0.5675309246898171,0.5774932364031437,0.00996231171332651
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.5775047726065866,0.009973847916769474
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.577717926629952,0.010187001940134888
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,all,0.75,287,0.5675309246898171,0.578121449456565,0.010590524766747822
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,all,0.75,287,0.5675309246898171,0.5781922770563572,0.010661352366540089
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,all,0.75,287,0.5675309246898171,0.5783946075243136,0.010863682834496458
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,all,0.75,287,0.5675309246898171,0.5791257847987471,0.01159486010892996
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,all,0.75,287,0.5675309246898171,0.5796381589249959,0.012107234235178788
