candidate_id,family,k_rows,alpha,mode,target_rule,max_per_subject,max_abs_seed_distance,selected_rows,selected_row_count,changed_cells_vs_h057,changed_rows_vs_h057,q2_changed_vs_h057,posterior_delta_vs_h057,mean_h065_row_score,mean_h064_row_score,mean_phase_route_gain,pre_rows,post_rows,phase_balance,episode_near_rate,selected_subjects,h050_null_rows_selected,h062_overlap_rows,h063_overlap_rows,h064_overlap_rows,mean_targets_per_row,target_specificity,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,file,resolved_path,posterior_rank,h065_rank,context_rank,overlap_strength,size_score,family_penalty,h065_score
h065_phase_h064_core_r24_phase_weighted_a1p0_logit_5169977b,phase_h064_core,24,1.0,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013306782254522362,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_a1p0_logit_5169977b.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_a1p0_logit_5169977b.csv,0.5625,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6817685185185185
h065_phase_graph_near_r24_phase_weighted_gainpos_a1p0_logit_5169977b,phase_graph_near,24,1.0,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013306782254522362,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a1p0_logit_5169977b.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a1p0_logit_5169977b.csv,0.5625,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6817685185185185
h065_phase_near_union_r24_phase_weighted_a1p0_logit_5169977b,phase_near_union,24,1.0,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013306782254522362,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_a1p0_logit_5169977b.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_a1p0_logit_5169977b.csv,0.5625,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6817685185185185
h065_phase_near_union_r24_phase_weighted_gainpos_a1p0_logit_5169977b,phase_near_union,24,1.0,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013306782254522362,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_gainpos_a1p0_logit_5169977b.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_gainpos_a1p0_logit_5169977b.csv,0.5625,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6817685185185185
h065_phase_graph_near_r24_phase_weighted_a1p0_logit_5169977b,phase_graph_near,24,1.0,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013306782254522362,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_a1p0_logit_5169977b.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_a1p0_logit_5169977b.csv,0.5625,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6817685185185185
h065_phase_graph_near_r36_phase_top4_a0p75_logit_198a9bbd,phase_graph_near,36,0.75,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,144,36,0,-0.0001454762317718794,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_graph_near_r36_phase_top4_a0p75_logit_198a9bbd.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_top4_a0p75_logit_198a9bbd.csv,0.6851851851851852,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.7333333333333334,0.0,0.6816296296296297
h065_phase_graph_near_r36_phase_top4_a0p75_prob_18030ef1,phase_graph_near,36,0.75,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,144,36,0,-0.00014321005843585282,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_graph_near_r36_phase_top4_a0p75_prob_18030ef1.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_top4_a0p75_prob_18030ef1.csv,0.6759259259259259,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.7333333333333334,0.0,0.6795925925925926
h065_phase_h064_core_r24_phase_weighted_gainpos_a1p0_prob_c1509e14,phase_h064_core,24,1.0,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013222935830338613,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a1p0_prob_c1509e14.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a1p0_prob_c1509e14.csv,0.5347222222222222,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6756574074074073
h065_phase_near_union_r24_phase_weighted_a1p0_prob_c1509e14,phase_near_union,24,1.0,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013222935830338613,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_a1p0_prob_c1509e14.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_a1p0_prob_c1509e14.csv,0.5347222222222222,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6756574074074073
h065_phase_graph_near_r24_phase_weighted_gainpos_a1p0_prob_c1509e14,phase_graph_near,24,1.0,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013222935830338613,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a1p0_prob_c1509e14.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a1p0_prob_c1509e14.csv,0.5347222222222222,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6756574074074073
h065_phase_graph_near_r24_phase_weighted_a1p0_prob_c1509e14,phase_graph_near,24,1.0,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013222935830338613,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_a1p0_prob_c1509e14.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_a1p0_prob_c1509e14.csv,0.5347222222222222,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6756574074074073
h065_phase_near_union_r24_phase_weighted_gainpos_a1p0_prob_c1509e14,phase_near_union,24,1.0,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013222935830338613,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_gainpos_a1p0_prob_c1509e14.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_gainpos_a1p0_prob_c1509e14.csv,0.5347222222222222,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6756574074074073
h065_phase_h064_core_r24_phase_weighted_a1p0_prob_c1509e14,phase_h064_core,24,1.0,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013222935830338613,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_a1p0_prob_c1509e14.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_a1p0_prob_c1509e14.csv,0.5347222222222222,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6756574074074073
h065_phase_near_union_r36_phase_top4_a1p0_logit_ab57c642,phase_near_union,36,1.0,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,192,55,122,107,239,5",36,144,36,0,-0.0001544579461619744,0.8971933333333332,0.6197340113556433,0.007684510032744263,14,22,0.3888888888888889,1.0,10,0,17,30,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_near_union_r36_phase_top4_a1p0_logit_ab57c642.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r36_phase_top4_a1p0_logit_ab57c642.csv,0.7361111111111112,0.3912037037037037,0.3912037037037037,0.6666666666666666,0.7333333333333334,0.0,0.6591296296296296
h065_phase_near_union_r36_phase_top4_a1p0_prob_ab57c642,phase_near_union,36,1.0,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,192,55,122,107,239,5",36,144,36,0,-0.00015445794616197425,0.8971933333333332,0.6197340113556433,0.007684510032744263,14,22,0.3888888888888889,1.0,10,0,17,30,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_near_union_r36_phase_top4_a1p0_prob_ab57c642.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r36_phase_top4_a1p0_prob_ab57c642.csv,0.7314814814814815,0.3912037037037037,0.3912037037037037,0.6666666666666666,0.7333333333333334,0.0,0.6581111111111111
h065_phase_near_union_r36_phase_top4_a1p15_logit_1c84e2d0,phase_near_union,36,1.15,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,192,55,122,107,239,5",36,144,36,0,-0.00015127803884448774,0.8971933333333332,0.6197340113556433,0.007684510032744263,14,22,0.3888888888888889,1.0,10,0,17,30,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_near_union_r36_phase_top4_a1p15_logit_1c84e2d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r36_phase_top4_a1p15_logit_1c84e2d0.csv,0.7129629629629629,0.3912037037037037,0.3912037037037037,0.6666666666666666,0.7333333333333334,0.0,0.6540370370370371
h065_phase_graph_near_r36_phase_weighted_gainpos_a1p15_logit_c59173f9,phase_graph_near,36,1.15,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00018654044285236615,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a1p15_logit_c59173f9.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a1p15_logit_c59173f9.csv,0.9236111111111112,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.6500833333333333
h065_phase_graph_near_r36_phase_weighted_a1p15_logit_c59173f9,phase_graph_near,36,1.15,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00018654044285236615,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_a1p15_logit_c59173f9.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_a1p15_logit_c59173f9.csv,0.9236111111111112,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.6500833333333333
h065_phase_near_union_r36_phase_top4_a1p15_prob_654b37ed,phase_near_union,36,1.15,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,192,55,122,107,239,5",36,144,36,0,-0.00014715953059812463,0.8971933333333332,0.6197340113556433,0.007684510032744263,14,22,0.3888888888888889,1.0,10,0,17,30,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_near_union_r36_phase_top4_a1p15_prob_654b37ed.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r36_phase_top4_a1p15_prob_654b37ed.csv,0.6898148148148148,0.3912037037037037,0.3912037037037037,0.6666666666666666,0.7333333333333334,0.0,0.6489444444444445
h065_phase_h064_core_r25_phase_top4_a1p0_prob_8c306b14,phase_h064_core,36,1.0,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,100,25,0,-0.00011607673746201561,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,4.0,1.0,15,0,10,0,25,25,25,submission_h065_phase_h064_core_r25_phase_top4_a1p0_prob_8c306b14.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_top4_a1p0_prob_8c306b14.csv,0.33796296296296297,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.6111111111111112,0.0,0.6488703703703703
h065_phase_graph_near_r36_phase_weighted_gainpos_a1p15_prob_ffdec4f5,phase_graph_near,36,1.15,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00018582506184277645,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a1p15_prob_ffdec4f5.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a1p15_prob_ffdec4f5.csv,0.9143518518518519,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.6480462962962964
h065_phase_graph_near_r36_phase_weighted_a1p15_prob_ffdec4f5,phase_graph_near,36,1.15,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00018582506184277645,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_a1p15_prob_ffdec4f5.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_a1p15_prob_ffdec4f5.csv,0.9143518518518519,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.6480462962962964
h065_phase_h064_core_r25_phase_top4_a1p0_logit_8c306b14,phase_h064_core,36,1.0,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,100,25,0,-0.00011607673746201556,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,4.0,1.0,15,0,10,0,25,25,25,submission_h065_phase_h064_core_r25_phase_top4_a1p0_logit_8c306b14.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_top4_a1p0_logit_8c306b14.csv,0.3333333333333333,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.6111111111111112,0.0,0.6478518518518518
h065_phase_near_union_r36_phase_top4_a0p75_logit_cd0b7fab,phase_near_union,36,0.75,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,192,55,122,107,239,5",36,144,36,0,-0.00014542252913094902,0.8971933333333332,0.6197340113556433,0.007684510032744263,14,22,0.3888888888888889,1.0,10,0,17,30,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_near_union_r36_phase_top4_a0p75_logit_cd0b7fab.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r36_phase_top4_a0p75_logit_cd0b7fab.csv,0.6805555555555556,0.3912037037037037,0.3912037037037037,0.6666666666666666,0.7333333333333334,0.0,0.6469074074074075
h065_phase_h064_core_r24_phase_weighted_a0p75_logit_7867c02a,phase_h064_core,24,0.75,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00011899435781134771,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_a0p75_logit_7867c02a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_a0p75_logit_7867c02a.csv,0.3958333333333333,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6451018518518518
h065_phase_h064_core_r24_phase_weighted_gainpos_a0p75_logit_7867c02a,phase_h064_core,24,0.75,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00011899435781134771,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a0p75_logit_7867c02a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a0p75_logit_7867c02a.csv,0.3958333333333333,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6451018518518518
h065_phase_graph_near_r24_phase_weighted_a0p75_logit_7867c02a,phase_graph_near,24,0.75,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00011899435781134771,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_a0p75_logit_7867c02a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_a0p75_logit_7867c02a.csv,0.3958333333333333,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6451018518518518
h065_phase_near_union_r24_phase_weighted_gainpos_a0p75_logit_7867c02a,phase_near_union,24,0.75,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00011899435781134771,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_gainpos_a0p75_logit_7867c02a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_gainpos_a0p75_logit_7867c02a.csv,0.3958333333333333,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6451018518518518
h065_phase_graph_near_r24_phase_weighted_gainpos_a0p75_logit_7867c02a,phase_graph_near,24,0.75,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00011899435781134771,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a0p75_logit_7867c02a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a0p75_logit_7867c02a.csv,0.3958333333333333,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6451018518518518
h065_phase_near_union_r24_phase_weighted_a0p75_logit_7867c02a,phase_near_union,24,0.75,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00011899435781134771,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_a0p75_logit_7867c02a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_a0p75_logit_7867c02a.csv,0.3958333333333333,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6451018518518518
h065_phase_near_union_r36_phase_top4_a0p75_prob_ae94fc8a,phase_near_union,36,0.75,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,192,55,122,107,239,5",36,144,36,0,-0.00014311966673022836,0.8971933333333332,0.6197340113556433,0.007684510032744263,14,22,0.3888888888888889,1.0,10,0,17,30,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_near_union_r36_phase_top4_a0p75_prob_ae94fc8a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r36_phase_top4_a0p75_prob_ae94fc8a.csv,0.6712962962962963,0.3912037037037037,0.3912037037037037,0.6666666666666666,0.7333333333333334,0.0,0.6448703703703704
h065_phase_graph_near_r36_phase_weighted_gainpos_a1p0_logit_0d9dd749,phase_graph_near,36,1.0,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00018264317768511894,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a1p0_logit_0d9dd749.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a1p0_logit_0d9dd749.csv,0.8865740740740741,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.6419351851851852
h065_phase_graph_near_r36_phase_weighted_a1p0_logit_0d9dd749,phase_graph_near,36,1.0,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00018264317768511894,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_a1p0_logit_0d9dd749.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_a1p0_logit_0d9dd749.csv,0.8865740740740741,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.6419351851851852
h065_phase_h064_core_r25_phase_top4_a1p15_logit_75917df9,phase_h064_core,36,1.15,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,100,25,0,-0.00011373455279573535,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,4.0,1.0,15,0,10,0,25,25,25,submission_h065_phase_h064_core_r25_phase_top4_a1p15_logit_75917df9.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_top4_a1p15_logit_75917df9.csv,0.2916666666666667,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.6111111111111112,0.0,0.6386851851851852
