score_col,mode,threshold,cells,gain_sum,mean_gain,positive_gain_rate,all_cells,all_gain_sum,all_mean_gain,all_positive_gain_rate,removed_gain_sum,target
wm_energy_rank_app_social_context,high_energy_listener,0.4688888888888889,6,-0.5417947989432339,-0.09029913315720565,0.3333333333333333,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,1.4872666440459628,S3
wm_energy_rank_app_social_context,all,0.4688888888888889,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_mobility_environment,low_energy_listener,1.0365777638410072,7,1.3054639145918085,0.18649484494168694,0.8571428571428571,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,-0.3599920694890797,S3
wm_energy_mobility_environment,high_energy_listener,1.0365777638410072,6,-0.3599920694890791,-0.059998678248179844,0.3333333333333333,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,1.3054639145918079,S3
wm_energy_mobility_environment,all,1.0365777638410072,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_rank_mobility_environment,low_energy_listener,0.2955555555555555,7,1.3054639145918085,0.18649484494168694,0.8571428571428571,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,-0.3599920694890797,S3
wm_energy_rank_mobility_environment,high_energy_listener,0.2955555555555555,6,-0.3599920694890791,-0.059998678248179844,0.3333333333333333,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,1.3054639145918079,S3
wm_energy_rank_mobility_environment,all,0.2955555555555555,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_mean,low_energy_listener,1.575658372261337,7,0.6341986573420704,0.09059980819172433,0.5714285714285714,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.3112731877606585,S3
wm_energy_mean,high_energy_listener,1.575658372261337,6,0.3112731877606589,0.05187886462677648,0.6666666666666666,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.6341986573420699,S3
wm_energy_mean,all,1.575658372261337,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_max,low_energy_listener,2.9331564572032938,7,0.6271307836544691,0.08959011195063844,0.5714285714285714,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.3183410614482598,S3
wm_energy_max,high_energy_listener,2.9331564572032938,6,0.31834106144825997,0.053056843574709994,0.6666666666666666,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.6271307836544688,S3
wm_energy_max,all,2.9331564572032938,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_rank_mean,low_energy_listener,0.4506666666666666,7,0.6341986573420704,0.09059980819172433,0.5714285714285714,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.3112731877606585,S3
wm_energy_rank_mean,high_energy_listener,0.4506666666666666,6,0.3112731877606589,0.05187886462677648,0.6666666666666666,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.6341986573420699,S3
wm_energy_rank_mean,all,0.4506666666666666,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_rank_max,low_energy_listener,0.8555555555555555,7,0.6341986573420704,0.09059980819172433,0.5714285714285714,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.3112731877606585,S3
wm_energy_rank_max,high_energy_listener,0.8555555555555555,6,0.3112731877606589,0.05187886462677648,0.6666666666666666,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.6341986573420699,S3
wm_energy_rank_max,all,0.8555555555555555,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_calendar_rhythm,low_energy_listener,1.461840689795571,3,-0.5246201335596805,-0.17487337785322685,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,0.09961726343071547,S4
wm_energy_calendar_rhythm,high_energy_listener,1.461840689795571,2,0.09961726343071547,0.04980863171535774,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.5246201335596805,S4
wm_energy_calendar_rhythm,all,1.461840689795571,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_rank_calendar_rhythm,low_energy_listener,0.7422222222222222,3,-0.5246201335596805,-0.17487337785322685,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,0.09961726343071547,S4
wm_energy_rank_calendar_rhythm,high_energy_listener,0.7422222222222222,2,0.09961726343071547,0.04980863171535774,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.5246201335596805,S4
wm_energy_rank_calendar_rhythm,all,0.7422222222222222,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_phone_behavior,low_energy_listener,3.322877694080209,3,-0.2992499843354906,-0.09974999477849687,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,-0.12575288579347443,S4
wm_energy_phone_behavior,high_energy_listener,3.322877694080209,2,-0.12575288579347443,-0.06287644289673722,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.2992499843354906,S4
wm_energy_phone_behavior,all,3.322877694080209,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_rank_phone_behavior,low_energy_listener,0.8133333333333334,3,-0.2992499843354906,-0.09974999477849687,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,-0.12575288579347443,S4
wm_energy_rank_phone_behavior,high_energy_listener,0.8133333333333334,2,-0.12575288579347443,-0.06287644289673722,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.2992499843354906,S4
wm_energy_rank_phone_behavior,all,0.8133333333333334,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_body_activity_sleep,low_energy_listener,1.1820758696457154,3,-0.2992499843354906,-0.09974999477849687,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,-0.12575288579347443,S4
wm_energy_body_activity_sleep,high_energy_listener,1.1820758696457154,2,-0.12575288579347443,-0.06287644289673722,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.2992499843354906,S4
wm_energy_body_activity_sleep,all,1.1820758696457154,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_rank_body_activity_sleep,low_energy_listener,0.3666666666666666,3,-0.2992499843354906,-0.09974999477849687,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,-0.12575288579347443,S4
wm_energy_rank_body_activity_sleep,high_energy_listener,0.3666666666666666,2,-0.12575288579347443,-0.06287644289673722,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.2992499843354906,S4
wm_energy_rank_body_activity_sleep,all,0.3666666666666666,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_app_social_context,low_energy_listener,1.065557196046563,3,-0.4704140017786853,-0.15680466725956177,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,0.04541113164972027,S4
wm_energy_app_social_context,high_energy_listener,1.065557196046563,2,0.04541113164972027,0.022705565824860136,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.4704140017786853,S4
wm_energy_app_social_context,all,1.065557196046563,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_rank_app_social_context,low_energy_listener,0.2377777777777777,3,-0.4704140017786853,-0.15680466725956177,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,0.04541113164972027,S4
wm_energy_rank_app_social_context,high_energy_listener,0.2377777777777777,2,0.04541113164972027,0.022705565824860136,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.4704140017786853,S4
wm_energy_rank_app_social_context,all,0.2377777777777777,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_mobility_environment,low_energy_listener,1.0365777638410072,3,-0.4704140017786853,-0.15680466725956177,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,0.04541113164972027,S4
wm_energy_mobility_environment,high_energy_listener,1.0365777638410072,2,0.04541113164972027,0.022705565824860136,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.4704140017786853,S4
wm_energy_mobility_environment,all,1.0365777638410072,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_rank_mobility_environment,low_energy_listener,0.2955555555555555,3,-0.4704140017786853,-0.15680466725956177,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,0.04541113164972027,S4
wm_energy_rank_mobility_environment,high_energy_listener,0.2955555555555555,2,0.04541113164972027,0.022705565824860136,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.4704140017786853,S4
wm_energy_rank_mobility_environment,all,0.2955555555555555,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_mean,low_energy_listener,1.575658372261337,3,-0.4704140017786853,-0.15680466725956177,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,0.04541113164972027,S4
wm_energy_mean,high_energy_listener,1.575658372261337,2,0.04541113164972027,0.022705565824860136,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.4704140017786853,S4
wm_energy_mean,all,1.575658372261337,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_max,low_energy_listener,3.322877694080209,3,-0.2992499843354906,-0.09974999477849687,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,-0.12575288579347443,S4
wm_energy_max,high_energy_listener,3.322877694080209,2,-0.12575288579347443,-0.06287644289673722,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.2992499843354906,S4
wm_energy_max,all,3.322877694080209,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_rank_mean,low_energy_listener,0.3906666666666666,3,-0.4704140017786853,-0.15680466725956177,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,0.04541113164972027,S4
wm_energy_rank_mean,high_energy_listener,0.3906666666666666,2,0.04541113164972027,0.022705565824860136,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.4704140017786853,S4
wm_energy_rank_mean,all,0.3906666666666666,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
wm_energy_rank_max,low_energy_listener,0.8555555555555555,3,-0.4704140017786853,-0.15680466725956177,0.3333333333333333,5,-0.42500287012896504,-0.085000574025793,0.4,0.04541113164972027,S4
wm_energy_rank_max,high_energy_listener,0.8555555555555555,2,0.04541113164972027,0.022705565824860136,0.5,5,-0.42500287012896504,-0.085000574025793,0.4,-0.4704140017786853,S4
wm_energy_rank_max,all,0.8555555555555555,5,-0.42500287012896504,-0.085000574025793,0.4,5,-0.42500287012896504,-0.085000574025793,0.4,0.0,S4
