rank,name,old_bce,refit_bce,robust,drift_v83,max_drift_v83,n_moves,moves,credible_under_0585,mean_Q1,dmean_Q1,mean_Q2,dmean_Q2,mean_Q3,dmean_Q3,mean_S1,dmean_S1,mean_S2,dmean_S2,mean_S3,dmean_S3,mean_S4,dmean_S4
1,beam_001,0.594835128816299,0.5942732131127098,0.594835128816299,0.014823010665631943,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_l06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
149,beam_149,0.595071017210871,0.5943446269638148,0.595071017210871,0.01370855368466679,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_l02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
150,beam_150,0.595071017210871,0.5943446269638148,0.595071017210871,0.01370855368466679,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_l02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
151,beam_151,0.5950694334267606,0.5943415084269144,0.5950694334267606,0.013735132963699015,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
152,beam_152,0.5950694334267606,0.5943415084269144,0.5950694334267606,0.013735132963699015,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
153,beam_153,0.5950692008235513,0.5943413021803519,0.5950692008235513,0.01373700633689866,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
154,beam_154,0.5950692008235513,0.5943413021803519,0.5950692008235513,0.01373700633689866,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
155,beam_155,0.5950693353654981,0.594341435949981,0.5950693353654981,0.013736448204181104,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
156,beam_156,0.5950693353654981,0.594341435949981,0.5950693353654981,0.013736448204181104,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
157,beam_157,0.5954232581294454,0.5951275831539887,0.5954232581294454,0.011976060112720713,0.06829447343922151,4,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_old_refit_avg|S1|rank_logit|all|g0.08 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|S2|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.683094679957259,0.0004822927461597404,0.640461434389524,-0.0034638142644759506,0.6586408208969556,0.0,0.5530139220226873,0.0
158,beam_158,0.595082330544971,0.5943553665241854,0.595082330544971,0.013709688726310822,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_l06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.5532808626541461,0.00026694063145882296
159,beam_159,0.595082330544971,0.5943553665241854,0.595082330544971,0.013709688726310822,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_l06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.5532808626541461,0.00026694063145882296
160,beam_160,0.595082330544971,0.5943553665241854,0.595082330544971,0.013709688726310822,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_l04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.5532808626541461,0.00026694063145882296
