source,source_short,target,mode,mask,gamma,old_bce,refit_bce,robust,delta_robust_vs_v83,drift,max_drift,dmean
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_logit_w0p03.csv,submission_base_away_text_base_c0p003_logit_w0p03,Q2,rank_logit,all,0.12,0.5979306416033945,0.5994576436945621,0.5994576436945621,-0.00030693980516582897,0.0032916360836424963,0.0517024428663842,-0.0002540628744652773
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p02.csv,submission_base_toward_text_base_c0p003_logit_w0p02,Q1,rank_logit,inside_future,0.12,0.5977095363687667,0.5994576447983024,0.5994576447983024,-0.0003069387014255076,0.002095072578032904,0.0506762282822637,-0.000745210553459219
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p05.csv,submission_base_toward_text_base_c0p003_prob_w0p05,Q1,rank_logit,all,0.08,0.5977019430516802,0.5994576496248847,0.5994576496248847,-0.0003069338748432626,0.002250300962904557,0.03382180773311738,-0.0003191413050638303
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p02.csv,submission_base_away_env_base_c3e05_logit_w0p02,Q1,rank_logit,inside_future,0.16,0.5977636830093713,0.5994576588970407,0.5994576588970407,-0.00030692460268721966,0.0027582215384271015,0.06720356385694704,-0.0013051466992453076
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_prob_w0p03.csv,submission_base_away_text_base_c0p003_prob_w0p03,S1,rank_logit,small_gap5,0.12,0.5978102751390612,0.5994576870239167,0.5994576870239167,-0.0003068964758112802,0.001868489657279165,0.0516873213333463,0.0022785659952194726
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_prob_w0p005.csv,submission_base_toward_text_base_c0p001_prob_w0p005,S1,rank_logit,all,0.08,0.5977690543239236,0.5994576889108134,0.5994576889108134,-0.00030689458891453025,0.0018932651324618226,0.03444129732261325,0.0015890178062197835
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_prob_w0p005.csv,submission_base_away_text_base_c0p003_prob_w0p005,S1,rank_logit,inside_future,0.16,0.5978108101538064,0.5994576981036296,0.5994576981036296,-0.0003068853960983553,0.0023428488195909774,0.06889561918485132,0.004649204265480433
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p06.csv,submission_v84_shape_q010_s005_plus_v18_p06,Q1,rank_logit,all,0.05,0.5976452181693206,0.5994577481815867,0.5994577481815867,-0.0003068353181412409,0.0013662113857258065,0.020694684955300913,0.0001745791264318175
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_p06.csv,submission_v84_shape_two_thirds_v83_plus_v18_p06,Q1,rank_logit,all,0.05,0.5976452181693206,0.5994577481815867,0.5994577481815867,-0.0003068353181412409,0.0013662113857258065,0.020694684955300913,0.0001745791264318175
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p005.csv,submission_base_toward_text_base_c0p001_logit_w0p005,S1,rank_logit,all,0.08,0.5977697240506947,0.599457818334423,0.599457818334423,-0.00030676516530492304,0.0018934564077244765,0.03444129732261325,0.0015571652262995617
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l06.csv,submission_v84_shape_half_v83_plus_v18_l06,Q1,rank_logit,inside_future,0.12,0.5977160615068554,0.5994578183938333,0.5994578183938333,-0.00030676510589466854,0.002114153419888361,0.048779507158774105,0.0006261468751124211
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l06.csv,submission_v84_shape_q0075_s010_plus_v18_l06,Q1,rank_logit,inside_future,0.12,0.5977160615068554,0.5994578183938333,0.5994578183938333,-0.00030676510589466854,0.002114153419888361,0.048779507158774105,0.0006261468751124211
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_prob_w0p005.csv,submission_base_away_env_base_c3e05_prob_w0p005,S1,rank_logit,inside_future,0.16,0.5978120919984999,0.5994578628088709,0.5994578628088709,-0.0003067206908570208,0.0023428106384852927,0.06889561918485132,0.004510274110477774
outputs/v83_anchor_candidates/submission_C_v76_plus_v18_w100.csv,submission_C_v76_plus_v18_w100,Q1,rank_logit,inside_future,0.16,0.5977889681278431,0.5994580183868433,0.5994580183868433,-0.00030656511288462696,0.002866218599521827,0.06484961791407146,0.0008568012235490308
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_logit_w0p005.csv,submission_base_away_text_base_c0p003_logit_w0p005,S1,rank_logit,inside_future,0.16,0.5978102552402235,0.5994580389668795,0.5994580389668795,-0.0003065445328483962,0.0023436042876980763,0.06889561918485132,0.004667395795921125
outputs/v83_anchor_candidates/submission_C_v76_plus_v18_w050.csv,submission_C_v76_plus_v18_w050,S4,rank_logit,all,0.05,0.5977034879844935,0.5994580711993026,0.5994580711993026,-0.0003065123004253323,0.0013245804516596844,0.020867983908154863,0.0004182786668490701
outputs/public_feedback_bold_candidates/submission_05_v76_to_v77_extrap_1p05_etri10.csv,submission_05_v76_to_v77_extrap_1p05_etri10,Q2,rank_logit,all,0.08,0.5977939413948109,0.599458157649473,0.599458157649473,-0.0003064258502549766,0.0022171365353528933,0.03448738823125336,0.0005272567126046734
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_logit_w0p05.csv,submission_base_away_text_base_c0p001_logit_w0p05,Q1,rank_logit,all,0.12,0.5977681866605381,0.5994581599243812,0.5994581599243812,-0.00030642357534671483,0.0033679953097562063,0.05093762033679561,-0.0008386801528049714
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p05.csv,submission_base_toward_text_base_c0p003_prob_w0p05,S1,rank_logit,inside_future,0.12,0.597749669658754,0.5994582202964193,0.5994582202964193,-0.0003063632033086794,0.0017475898168219847,0.0516873213333463,0.004429266756785899
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p02.csv,submission_base_toward_env_base_c3e05_logit_w0p02,Q1,rank_logit,inside_future,0.12,0.5977119290712788,0.5994582266163512,0.5994582266163512,-0.00030635688337676825,0.0020949018807812202,0.050381593764283306,-0.0007629270472857552
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p005.csv,submission_base_toward_env_base_c3e05_logit_w0p005,S1,rank_logit,all,0.08,0.5977697338848218,0.5994583467763345,0.5994583467763345,-0.0003062367233934715,0.0018941704822790766,0.03444129732261325,0.001598052767278646
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p02.csv,submission_base_toward_text_base_c0p003_prob_w0p02,Q1,rank_logit,inside_future,0.16,0.5977736638542676,0.5994583640079927,0.5994583640079927,-0.0003062194917352601,0.0027886254948125,0.06775747087338713,-0.0009436087086277523
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p05.csv,submission_base_toward_text_base_c0p003_logit_w0p05,Q1,rank_logit,all,0.08,0.5977027129685113,0.5994583963468196,0.5994583963468196,-0.00030618715290831044,0.0022493682859840965,0.03382180773311738,-0.0003494925310896235
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p01.csv,submission_base_toward_env_base_c3e05_prob_w0p01,S1,rank_logit,all,0.08,0.597766459635732,0.5994585058591799,0.5994585058591799,-0.0003060776405480192,0.0018908872868719604,0.03444129732261325,0.0018256011481363466
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p01.csv,submission_base_toward_env_base_c3e05_prob_w0p01,Q1,rank_logit,all,0.08,0.5977015443397243,0.5994585864854232,0.5994585864854232,-0.0003059970143047819,0.0022487340252724747,0.03382180773311738,-0.0003933540668120683
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p05.csv,submission_base_toward_env_base_c3e05_prob_w0p05,Q2,rank_logit,small_gap5,0.16,0.5978855433517435,0.5994586269815625,0.5994586269815625,-0.0003059565181654511,0.0028101259780888036,0.06884403926522747,-8.153599964633163e-05
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p02.csv,submission_base_toward_env_base_c3e05_logit_w0p02,S1,rank_logit,all,0.08,0.5977636817388149,0.5994586670987058,0.5994586670987058,-0.0003059164010221771,0.0018906572758695685,0.03444129732261325,0.001994833055808054
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p02.csv,submission_base_away_env_base_c3e05_logit_w0p02,Q2,rank_logit,all,0.16,0.5980705672630581,0.5994587492082776,0.5994587492082776,-0.00030583429145036867,0.004379425304530118,0.06884403926522736,-0.0003786688355434942
outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_p04.csv,submission_v84_shape_q005_s010_plus_v18_p04,Q2,rank_logit,small_gap5,0.12,0.5977945917433649,0.5994588202231044,0.5994588202231044,-0.00030576327662357183,0.0021770804893240093,0.0493185489552066,0.0011764639334524984
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l02.csv,submission_v84_shape_q010_s005_plus_v18_l02,S3,rank_logit,inside_future,0.16,0.5979343535760134,0.5994589097974711,0.5994589097974711,-0.00030567370225687007,0.002283116482956598,0.0670970055956599,0.005669221911913991
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l02.csv,submission_v84_shape_half_v83_plus_v18_l02,S3,rank_logit,inside_future,0.16,0.5979343535760134,0.5994589097974711,0.5994589097974711,-0.00030567370225687007,0.002283116482956598,0.0670970055956599,0.005669221911913991
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_prob_w0p01.csv,submission_base_away_text_base_c0p003_prob_w0p01,Q3,rank_logit,inside_future,0.12,0.5977889610531508,0.5994589343012893,0.5994589343012893,-0.00030564919843867333,0.0018477274776980436,0.04767613146525851,0.00015096897668998022
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p01.csv,submission_base_toward_text_base_c0p001_logit_w0p01,S1,rank_logit,all,0.08,0.597768529162323,0.5994589616967252,0.5994589616967252,-0.00030562180300275354,0.0018939320857577595,0.03444129732261325,0.0016629671004892987
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p005.csv,submission_base_away_env_base_c3e05_logit_w0p005,Q3,rank_logit,inside_future,0.12,0.59778775168211,0.5994589734606216,0.5994589734606216,-0.000305610039106341,0.0018502082609534913,0.04767613146525851,0.00015640519781057183
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p02.csv,submission_base_toward_text_base_c0p003_prob_w0p02,Q2,rank_logit,all,0.16,0.5980578743391596,0.5994590184801403,0.5994590184801403,-0.00030556501958767246,0.004410332770112766,0.06884403926522736,0.00013847919281129162
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p005.csv,submission_base_toward_env_base_c3e05_prob_w0p005,S1,rank_logit,all,0.08,0.5977692057983157,0.5994590190541351,0.5994590190541351,-0.0003055644455928208,0.001893641634647361,0.03444129732261325,0.0016404768713192963
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p02.csv,submission_base_toward_text_base_c0p003_prob_w0p02,Q2,rank_logit,all,0.12,0.5979203997550198,0.5994590825817876,0.5994590825817876,-0.00030550091794034895,0.0033115586981677238,0.0517024428663842,0.0001682566383427453
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p02.csv,submission_base_away_text_base_c0p001_prob_w0p02,Q1,rank_logit,inside_future,0.16,0.5977661813066412,0.5994590856038923,0.5994590856038923,-0.00030549789583567133,0.0027615262265808078,0.06756707905847825,-0.0014291667565204946
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_prob_w0p03.csv,submission_base_toward_text_base_c0p001_prob_w0p03,Q2,rank_logit,all,0.08,0.5977922807920991,0.5994591186957979,0.5994591186957979,-0.0003054648039300112,0.002214641893758428,0.03448738823125336,0.00030200703876059887
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p03.csv,submission_base_toward_env_base_c3e05_logit_w0p03,S1,rank_logit,all,0.08,0.5977598832432072,0.5994591696996421,0.5994591696996421,-0.00030541380008586305,0.001887277644536218,0.03444129732261325,0.0022393148246014905
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p03.csv,submission_base_toward_text_base_c0p001_logit_w0p03,S1,rank_logit,inside_future,0.16,0.5978031423361446,0.5994592362887677,0.5994592362887677,-0.0003053472109602051,0.002314363780203479,0.06889561918485132,0.005541320015585827
outputs/public_lb_pseudolabel_calibration/submission_08_v76_posterior_blend_w05.csv,submission_08_v76_posterior_blend_w05,Q1,rank_logit,all,0.08,0.5977854276615221,0.5994592957905786,0.5994592957905786,-0.0003052877091493933,0.00222678590657468,0.03327374380437098,9.480453365795505e-05
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_prob_w0p05.csv,submission_base_away_env_base_c3e05_prob_w0p05,Q3,rank_logit,inside_future,0.08,0.5977606751774939,0.5994593166061286,0.5994593166061286,-0.0003052668935993319,0.0012303308466504964,0.03193868768551944,7.209379938588611e-07
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_prob_w0p01.csv,submission_base_toward_text_base_c0p001_prob_w0p01,Q1,rank_logit,all,0.08,0.5977019695632638,0.5994594469476427,0.5994594469476427,-0.0003051365520851945,0.002249645102755204,0.03382180773311738,-0.0004063187459372175
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p04.csv,submission_v84_shape_q010_s005_plus_v18_p04,S3,rank_logit,inside_future,0.12,0.5978314596325794,0.599459533243246,0.599459533243246,-0.0003050502564819757,0.00173786876749565,0.051094480871628656,0.004085949471106409
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p04.csv,submission_v84_shape_half_v83_plus_v18_p04,S3,rank_logit,inside_future,0.12,0.5978314596325794,0.599459533243246,0.599459533243246,-0.0003050502564819757,0.00173786876749565,0.051094480871628656,0.004085949471106409
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p02.csv,submission_base_away_env_base_c3e05_logit_w0p02,Q2,rank_logit,all,0.12,0.597930619927738,0.5994595811076849,0.5994595811076849,-0.00030500239204300783,0.003291820276140205,0.0517024428663842,-0.00022121949992648382
cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,submission_cl_anchor_clue_v85_soft_direction_w006_prob,Q2,rank_logit,inside_future,0.08,0.5976626619040544,0.5994596373732687,0.5994596373732687,-0.0003049461264592601,0.0013324178950543106,0.03227426981544729,-0.0010060811297653016
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_logit_w0p05.csv,submission_base_away_text_base_c0p001_logit_w0p05,Q1,rank_logit,all,0.16,0.5978567732376635,0.5994596379614112,0.5994596379614112,-0.00030494553831672544,0.004481952308463727,0.06813741075906199,-0.00114311536980094
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p02.csv,submission_base_away_text_base_c0p001_prob_w0p02,Q2,rank_logit,all,0.16,0.5980741125218461,0.5994597885428029,0.5994597885428029,-0.00030479495692503633,0.004377144657788326,0.06884403926522736,-0.00041344881053073657
posterior_old_refit_avg,posterior_old_refit_avg,S1,rank_logit,small_gap5,0.03,0.5977685516132163,0.5994598313865109,0.5994598313865109,-0.00030475211321701057,0.00045835123062904707,0.012810087585299335,-3.825914592081592e-05
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p03.csv,submission_base_toward_text_base_c0p003_prob_w0p03,S1,rank_logit,all,0.08,0.5977715895182526,0.5994598740852538,0.5994598740852538,-0.0003047094144741358,0.001886969491232716,0.03444129732261325,0.001877631001048985
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p003_logit_w0p01.csv,submission_base_away_text_base_c0p003_logit_w0p01,Q3,rank_logit,inside_future,0.12,0.59778888488647,0.5994599321886958,0.5994599321886958,-0.0003046513110321891,0.0018475413329002914,0.04767613146525851,0.00015921881706804086
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p02.csv,submission_v84_shape_q010_s005_plus_v18_p02,Q2,rank_logit,small_gap5,0.12,0.5977969222582072,0.5994599636557962,0.5994599636557962,-0.00030461984393170827,0.0021783490385484496,0.0493185489552066,0.0011598091431758162
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_p02.csv,submission_v84_shape_two_thirds_v83_plus_v18_p02,Q2,rank_logit,small_gap5,0.12,0.5977969222582072,0.5994599636557962,0.5994599636557962,-0.00030461984393170827,0.0021783490385484496,0.0493185489552066,0.0011598091431758162
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_p06.csv,submission_v84_shape_two_thirds_v83_plus_v18_p06,S2,rank_logit,small_gap5,0.08,0.5976969081898665,0.5994599769762003,0.5994599769762003,-0.0003046065235275952,0.0012119713398765517,0.03223644141055049,0.003055637458256766
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p05.csv,submission_base_toward_text_base_c0p001_logit_w0p05,S1,rank_logit,small_gap5,0.12,0.5977908122553525,0.5994600079354753,0.5994600079354753,-0.00030457556425267374,0.001866075470975906,0.0516873213333463,0.0032283129034018643
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p03.csv,submission_base_toward_text_base_c0p003_logit_w0p03,S1,rank_logit,all,0.08,0.5977726929605575,0.5994600595005717,0.5994600595005717,-0.0003045239991562587,0.0018892632152288716,0.03444129732261325,0.0018057333407600629
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p01.csv,submission_base_toward_env_base_c3e05_logit_w0p01,Q1,rank_logit,all,0.08,0.5977026215275385,0.5994601299015402,0.5994601299015402,-0.0003044535981877594,0.002248748713199119,0.03382180773311738,-0.0004148819379021784
outputs/public_lb_pseudolabel_calibration/submission_06_v77_posterior_blend_w15.csv,submission_06_v77_posterior_blend_w15,Q3,rank_logit,all,0.05,0.5976519064775982,0.5994603598746502,0.5994603598746502,-0.0003042236250777597,0.0013149200102692746,0.02055715692799409,0.00014584564888431295
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p02.csv,submission_base_toward_env_base_c3e05_prob_w0p02,S1,rank_logit,all,0.08,0.5977615735952007,0.5994603817011012,0.5994603817011012,-0.00030420179862677976,0.0018842955435874624,0.03444129732261325,0.002155927640773103
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p05.csv,submission_base_away_text_base_c0p001_prob_w0p05,S1,rank_logit,small_gap5,0.12,0.5978269988033946,0.5994604090691277,0.5994604090691277,-0.00030417443060026805,0.0018387115368862957,0.0516873213333463,0.0013578171758319435
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p01.csv,submission_base_away_env_base_c3e05_logit_w0p01,S1,rank_logit,inside_future,0.16,0.5978159132305425,0.5994604093384687,0.5994604093384687,-0.0003041741612592741,0.0023430878966101106,0.06889561918485132,0.004357209082183511
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p02.csv,submission_base_away_text_base_c0p001_prob_w0p02,Q2,rank_logit,all,0.12,0.5979333637882757,0.5994604455250256,0.5994604455250256,-0.00030413797470230097,0.003290230488467761,0.0517024428663842,-0.00024757426632149304
outputs/public_lb_pseudolabel_calibration/submission_10_v76_posterior_blend_w15.csv,submission_10_v76_posterior_blend_w15,S1,rank_logit,inside_future,0.16,0.5977879292568892,0.5994604663611279,0.5994604663611279,-0.000304117138600013,0.0025944154405735938,0.06834374466528281,0.008812672001033195
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p01.csv,submission_base_toward_text_base_c0p003_prob_w0p01,Q1,rank_logit,all,0.08,0.5977014588963133,0.5994605006348133,0.5994605006348133,-0.00030408286491467873,0.00225042794118447,0.03382180773311738,-0.0004143319745556484
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p05.csv,submission_base_toward_text_base_c0p003_logit_w0p05,Q2,rank_logit,all,0.08,0.5977896275839103,0.5994606200047528,0.5994606200047528,-0.00030396349497519015,0.0022146442260206284,0.03448738823125336,0.00034112265054153657
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p03.csv,submission_base_toward_env_base_c3e05_prob_w0p03,S1,rank_logit,all,0.08,0.5977573160644492,0.5994606716965108,0.5994606716965108,-0.000303911803217094,0.0018753620510861971,0.03444129732261325,0.0024408546180456625
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_logit_w0p005.csv,submission_base_away_text_base_c0p001_logit_w0p005,Q3,rank_logit,inside_future,0.12,0.5977878524563385,0.5994607059274645,0.5994607059274645,-0.0003038775722634668,0.0018507173777996188,0.04767613146525851,0.00015504595235504848
posterior_refit_values,posterior_refit_values,S4,rank_logit,public_top30,0.16,0.5977109234475761,0.5994607274359709,0.5994607274359709,-0.00030385606375704644,0.0011083731739757957,0.06410203941739012,0.0007489415277727174
posterior_refit_values,posterior_refit_values,S4,rank_logit,pressure_top30,0.16,0.5977109234475761,0.5994607274359709,0.5994607274359709,-0.00030385606375704644,0.0011083731739757957,0.06410203941739012,0.0007489415277727174
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l06.csv,submission_v84_shape_two_thirds_v83_plus_v18_l06,S2,rank_logit,all,0.05,0.5976551924174848,0.5994607422341427,0.5994607422341427,-0.0003038412655852474,0.001128445344528987,0.02006191034173399,0.0018030074893665704
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p02.csv,submission_base_toward_text_base_c0p003_prob_w0p02,S1,rank_logit,inside_future,0.16,0.5978084092571504,0.5994607436912491,0.5994607436912491,-0.00030383980847881187,0.0023175408182246134,0.06889561918485132,0.005165616074372048
cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,submission_cl_anchor_clue_v85_soft_direction_w006_prob,S2,rank_logit,inside_future,0.16,0.5976649534152803,0.5994608816560321,0.5994608816560321,-0.0003037018436958805,0.0020824858064102643,0.06218116573903959,-6.451440478505432e-07
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p01.csv,submission_base_toward_env_base_c3e05_logit_w0p01,S1,rank_logit,all,0.08,0.5977681561677232,0.5994608963584692,0.5994608963584692,-0.00030368714125872387,0.001893336073884722,0.03444129732261325,0.0017359544990059872
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p01.csv,submission_base_toward_text_base_c0p001_logit_w0p01,Q1,rank_logit,all,0.08,0.5977028649326341,0.5994609174710938,0.5994609174710938,-0.00030366602863418635,0.0022492860326149933,0.03382180773311738,-0.0004183394324528411
posterior_refit_values,posterior_refit_values,Q2,rank_logit,inside_future,0.05,0.5977332015317713,0.599460946089369,0.599460946089369,-0.0003036374103589923,0.0008139032276006247,0.01921041879419494,-0.000566743698770078
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l04.csv,submission_v84_shape_q010_s005_plus_v18_l04,Q1,rank_logit,inside_future,0.12,0.5977199211624437,0.5994610231644121,0.5994610231644121,-0.0003035603353158667,0.00211725825249983,0.048779507158774105,0.0006143110778111804
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l04.csv,submission_v84_shape_two_thirds_v83_plus_v18_l04,Q1,rank_logit,inside_future,0.12,0.5977199211624437,0.5994610231644121,0.5994610231644121,-0.0003035603353158667,0.00211725825249983,0.048779507158774105,0.0006143110778111804
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p01.csv,submission_base_toward_text_base_c0p003_logit_w0p01,Q1,rank_logit,all,0.08,0.5977020388531525,0.5994611729818198,0.5994611729818198,-0.00030341051790816476,0.00225054482240159,0.03382180773311738,-0.0004198748203585456
posterior_old_refit_avg,posterior_old_refit_avg,S2,rank_logit,inside_future,0.05,0.5977343400020267,0.599461189194319,0.599461189194319,-0.00030339430540893275,0.0006554993171475966,0.01991773945779063,0.0008208412200901849
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p005.csv,submission_base_away_text_base_c0p001_prob_w0p005,Q3,rank_logit,inside_future,0.12,0.5977885027536279,0.5994611993752113,0.5994611993752113,-0.0003033841245166924,0.0018511008747318222,0.04767613146525851,0.0001534515007879378
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p01.csv,submission_base_toward_env_base_c3e05_prob_w0p01,Q1,rank_logit,inside_future,0.12,0.5977123364919718,0.5994612665008243,0.5994612665008243,-0.0003033169989036244,0.0020915218268606948,0.050381593764283306,-0.0008088092922901025
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p06.csv,submission_v84_shape_q010_s005_plus_v18_p06,S4,rank_logit,inside_future,0.08,0.5976504847556282,0.5994613788160909,0.5994613788160909,-0.00030320468363709274,0.001226400841203677,0.0306811502039111,0.0015400846306395932
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p06.csv,submission_v84_shape_half_v83_plus_v18_p06,S4,rank_logit,inside_future,0.08,0.5976504847556282,0.5994613788160909,0.5994613788160909,-0.00030320468363709274,0.001226400841203677,0.0306811502039111,0.0015400846306395932
outputs/public_lb_pseudolabel_calibration/submission_04_v77_posterior_blend_w05.csv,submission_04_v77_posterior_blend_w05,S1,rank_logit,all,0.08,0.5977727651572732,0.5994616102932872,0.5994616102932872,-0.00030297320644079306,0.001893984442008867,0.03444129732261325,0.0014699843618959374
cl/outputs/submission_goal_breakthrough_axis2_twofactor_qs_g050_prob.csv,submission_goal_breakthrough_axis2_twofactor_qs_g050_prob,S1,rank_logit,small_gap5,0.12,0.5979487846675833,0.5994617257229853,0.5994617257229853,-0.0003028577767426599,0.0017964510047638377,0.05053253237722999,-0.0029972544082805808
cl/outputs/submission_goal_breakthrough_axis1_bcg_s1s3_g050_prob.csv,submission_goal_breakthrough_axis1_bcg_s1s3_g050_prob,S1,rank_logit,small_gap5,0.12,0.5979487846675833,0.5994617257229853,0.5994617257229853,-0.0003028577767426599,0.0017964510047638377,0.05053253237722999,-0.0029972544082805808
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_p04.csv,submission_v84_shape_two_thirds_v83_plus_v18_p04,S4,rank_logit,inside_future,0.08,0.597651324560795,0.5994617991904291,0.5994617991904291,-0.0003027843092988647,0.0012267177685217482,0.030577621207342476,0.0015429849707521148
posterior_refit_values,posterior_refit_values,S1,logit_blend,inside_future,0.05,0.5977716079676655,0.599461863287975,0.599461863287975,-0.00030272021175292707,0.0004436788000829044,0.01837265146678302,0.000848386602245732
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_logit_w0p01.csv,submission_base_away_text_base_c0p001_logit_w0p01,S1,rank_logit,inside_future,0.16,0.5978140044525592,0.5994619265911146,0.5994619265911146,-0.00030265690861330796,0.0023450633025850925,0.06889561918485132,0.004479143935489094
