split,seed,target,method,logloss,auc,n,pos_rate
random_gap,9,Q1,prevnext_mean,0.9017740619796468,0.6454592766068175,124,0.5080645161290323
random_gap,9,Q1,linear_interp,0.9585708639472763,0.6774655217278167,124,0.5080645161290323
random_gap,9,Q1,past_exp_tau7,0.7730182327968147,0.629976580796253,124,0.5080645161290323
random_gap,9,Q1,past_exp_tau30,0.7181515039354854,0.6049960967993755,124,0.5080645161290323
random_gap,9,Q1,both_exp_tau7,0.6342017439802682,0.6942492844132189,124,0.5080645161290323
random_gap,9,Q1,both_exp_tau30,0.6548859389564385,0.6442883164194639,124,0.5080645161290323
random_gap,9,Q1,both_exp_tau7_alpha5,0.6394394234967419,0.7080405932864948,124,0.5080645161290323
random_gap,9,Q1,local3_mean,0.8164855225164648,0.6664064532916992,124,0.5080645161290323
random_gap,9,Q2,global,0.6813978583263098,0.5,124,0.5806451612903226
random_gap,9,Q2,subject_mean,0.6689632302544098,0.6104433760683761,124,0.5806451612903226
random_gap,9,Q2,prev1,1.627241385827766,0.5908119658119658,124,0.5806451612903226
random_gap,9,Q2,next1,1.5736345688063584,0.5884081196581197,124,0.5806451612903226
random_gap,9,Q2,nearest,1.432556847760892,0.6394230769230769,124,0.5806451612903226
random_gap,9,Q2,prevnext_mean,0.9070109940184279,0.6392895299145299,124,0.5806451612903226
random_gap,9,Q2,linear_interp,0.9609642851309113,0.65625,124,0.5806451612903226
random_gap,9,Q2,past_exp_tau7,0.7047286727894282,0.6541132478632479,124,0.5806451612903226
random_gap,9,Q2,past_exp_tau30,0.6875096461378158,0.6486378205128206,124,0.5806451612903226
random_gap,9,Q2,both_exp_tau7,0.6212517945433208,0.6933760683760684,124,0.5806451612903226
random_gap,9,Q2,both_exp_tau30,0.6426096355868911,0.6431623931623932,124,0.5806451612903226
random_gap,9,Q2,both_exp_tau7_alpha5,0.6234686843937653,0.7043269230769231,124,0.5806451612903226
random_gap,9,Q2,local3_mean,0.8034336900633682,0.6693376068376069,124,0.5806451612903226
random_gap,9,Q3,global,0.6710938674220508,0.5,124,0.6048387096774194
random_gap,9,Q3,subject_mean,0.684908592923136,0.5653061224489797,124,0.6048387096774194
random_gap,9,Q3,prev1,1.4711319900912034,0.6054421768707483,124,0.6048387096774194
random_gap,9,Q3,next1,1.3567603068161307,0.6504761904761904,124,0.6048387096774194
random_gap,9,Q3,nearest,1.1500860196722171,0.6998639455782314,124,0.6048387096774194
random_gap,9,Q3,prevnext_mean,0.6742828498359663,0.7076190476190476,124,0.6048387096774194
random_gap,9,Q3,linear_interp,0.6524521522612381,0.7760544217687075,124,0.6048387096774194
random_gap,9,Q3,past_exp_tau7,0.7623800138843806,0.593469387755102,124,0.6048387096774194
random_gap,9,Q3,past_exp_tau30,0.7387960548453727,0.5885714285714286,124,0.6048387096774194
random_gap,9,Q3,both_exp_tau7,0.6417318150029298,0.6356462585034013,124,0.6048387096774194
random_gap,9,Q3,both_exp_tau30,0.6706726887283018,0.5945578231292517,124,0.6048387096774194
random_gap,9,Q3,both_exp_tau7_alpha5,0.6433369571053683,0.6340136054421769,124,0.6048387096774194
random_gap,9,Q3,local3_mean,0.6928149714730897,0.692108843537415,124,0.6048387096774194
random_gap,9,S1,global,0.6420966177530357,0.5,124,0.6612903225806451
random_gap,9,S1,subject_mean,0.5462247842136002,0.7637921022067363,124,0.6612903225806451
random_gap,9,S1,prev1,1.3790724409946553,0.6069976771196284,124,0.6612903225806451
random_gap,9,S1,next1,1.4096533196755985,0.5943670150987224,124,0.6612903225806451
random_gap,9,S1,nearest,1.4325568477608916,0.5978513356562136,124,0.6612903225806451
random_gap,9,S1,prevnext_mean,0.8107502741855758,0.65534262485482,124,0.6612903225806451
random_gap,9,S1,linear_interp,0.9129073307900654,0.6633275261324042,124,0.6612903225806451
random_gap,9,S1,past_exp_tau7,0.6437270101679612,0.6646341463414633,124,0.6612903225806451
random_gap,9,S1,past_exp_tau30,0.5667033597839481,0.7215447154471545,124,0.6612903225806451
random_gap,9,S1,both_exp_tau7,0.5787352751828609,0.7279326364692219,124,0.6612903225806451
random_gap,9,S1,both_exp_tau30,0.5442747630582793,0.7619047619047619,124,0.6612903225806451
random_gap,9,S1,both_exp_tau7_alpha5,0.5804083495254492,0.7392566782810686,124,0.6612903225806451
random_gap,9,S1,local3_mean,0.8003611414119854,0.6498257839721254,124,0.6612903225806451
random_gap,9,S2,global,0.655892910439244,0.5,124,0.6370967741935484
random_gap,9,S2,subject_mean,0.5805700559660851,0.7312236286919831,124,0.6370967741935484
random_gap,9,S2,prev1,1.5351669824148109,0.5734177215189873,124,0.6370967741935484
random_gap,9,S2,next1,1.389923538634394,0.6040787623066104,124,0.6370967741935484
random_gap,9,S2,nearest,1.4953281428917082,0.5781997187060479,124,0.6370967741935484
random_gap,9,S2,prevnext_mean,1.034023414973527,0.6383966244725738,124,0.6370967741935484
random_gap,9,S2,linear_interp,1.1077292865153203,0.6188466947960619,124,0.6370967741935484
random_gap,9,S2,past_exp_tau7,0.6687072347750425,0.7032348804500703,124,0.6370967741935484
random_gap,9,S2,past_exp_tau30,0.6023274656780487,0.7232067510548523,124,0.6370967741935484
random_gap,9,S2,both_exp_tau7,0.5814123616936249,0.7240506329113925,124,0.6370967741935484
random_gap,9,S2,both_exp_tau30,0.56798560686811,0.7459915611814346,124,0.6370967741935484
random_gap,9,S2,both_exp_tau7_alpha5,0.5823200172470824,0.7305203938115331,124,0.6370967741935484
random_gap,9,S2,local3_mean,0.7689623833278991,0.690436005625879,124,0.6370967741935484
random_gap,9,S3,global,0.6577525087353421,0.5,124,0.6370967741935484
random_gap,9,S3,subject_mean,0.5405459730501188,0.7690576652601969,124,0.6370967741935484
random_gap,9,S3,prev1,1.7180730221740237,0.540084388185654,124,0.6370967741935484
random_gap,9,S3,next1,1.2905408012891137,0.6326300984528833,124,0.6370967741935484
random_gap,9,S3,nearest,1.5267137904571166,0.5814345991561182,124,0.6370967741935484
random_gap,9,S3,prevnext_mean,0.990947159886904,0.6174402250351617,124,0.6370967741935484
random_gap,9,S3,linear_interp,1.0518015194154797,0.6227848101265823,124,0.6370967741935484
random_gap,9,S3,past_exp_tau7,0.7171063476111171,0.6781997187060478,124,0.6370967741935484
random_gap,9,S3,past_exp_tau30,0.6163376299358109,0.7122362869198312,124,0.6370967741935484
random_gap,9,S3,both_exp_tau7,0.6162282965043024,0.7272855133614629,124,0.6370967741935484
random_gap,9,S3,both_exp_tau30,0.5489394776547364,0.758649789029536,124,0.6370967741935484
random_gap,9,S3,both_exp_tau7_alpha5,0.5786244020989252,0.7299578059071731,124,0.6370967741935484
random_gap,9,S3,local3_mean,0.7891682376584694,0.6789029535864979,124,0.6370967741935484
random_gap,9,S4,global,0.7070579024184386,0.5,124,0.5
random_gap,9,S4,subject_mean,0.6599102540965057,0.7219042663891779,124,0.5
random_gap,9,S4,prev1,1.7533007410626609,0.5534599375650364,124,0.5
random_gap,9,S4,next1,1.7670755763580341,0.5478668054110301,124,0.5
random_gap,9,S4,nearest,1.7464133234149744,0.5564516129032258,124,0.5
random_gap,9,S4,prevnext_mean,1.318481990468622,0.5745317377731529,124,0.5
random_gap,9,S4,linear_interp,1.371257077498276,0.5741415192507804,124,0.5
random_gap,9,S4,past_exp_tau7,0.7887981315815958,0.5992455775234131,124,0.5
random_gap,9,S4,past_exp_tau30,0.7098290222563463,0.6222684703433923,124,0.5
random_gap,9,S4,both_exp_tau7,0.7285433537586314,0.6489334027055151,124,0.5
random_gap,9,S4,both_exp_tau30,0.6724140709868139,0.6899063475546305,124,0.5
random_gap,9,S4,both_exp_tau7_alpha5,0.6674862299842172,0.6529656607700312,124,0.5
random_gap,9,S4,local3_mean,1.0252869551603314,0.5639958376690947,124,0.5
random_gap,10,Q1,global,0.7009141088563823,0.5,124,0.5564516129032258
random_gap,10,Q1,subject_mean,0.6707074211941049,0.5762845849802372,124,0.5564516129032258
random_gap,10,Q1,prev1,1.8719559136766082,0.5429512516469037,124,0.5564516129032258
random_gap,10,Q1,next1,1.3246693076194735,0.6558629776021081,124,0.5564516129032258
random_gap,10,Q1,nearest,1.6836420282841582,0.5808959156785244,124,0.5564516129032258
random_gap,10,Q1,prevnext_mean,1.0420497691220112,0.6478260869565218,124,0.5564516129032258
random_gap,10,Q1,linear_interp,1.030136430285189,0.6682476943346508,124,0.5564516129032258
random_gap,10,Q1,past_exp_tau7,0.8597649530953642,0.6036890645586298,124,0.5564516129032258
random_gap,10,Q1,past_exp_tau30,0.7361322032369771,0.6200263504611331,124,0.5564516129032258
random_gap,10,Q1,both_exp_tau7,0.6505869415491001,0.6766798418972331,124,0.5564516129032258
random_gap,10,Q1,both_exp_tau30,0.6587902743296301,0.6321475625823453,124,0.5564516129032258
random_gap,10,Q1,both_exp_tau7_alpha5,0.6587559400205706,0.6650856389986826,124,0.5564516129032258
random_gap,10,Q1,local3_mean,0.8407384438794234,0.6816864295125165,124,0.5564516129032258
random_gap,10,Q2,global,0.6789281961154764,0.5,124,0.5967741935483871
random_gap,10,Q2,subject_mean,0.6910596866080914,0.5698648648648649,124,0.5967741935483871
random_gap,10,Q2,prev1,1.4639424953263003,0.6243243243243244,124,0.5967741935483871
random_gap,10,Q2,next1,1.6348862702874165,0.5532432432432433,124,0.5967741935483871
random_gap,10,Q2,nearest,1.338399905064667,0.6513513513513514,124,0.5967741935483871
random_gap,10,Q2,prevnext_mean,0.9453509977336366,0.6394594594594595,124,0.5967741935483871
random_gap,10,Q2,linear_interp,0.9458609286321467,0.6802702702702703,124,0.5967741935483871
random_gap,10,Q2,past_exp_tau7,0.8000952598099034,0.6175675675675676,124,0.5967741935483871
random_gap,10,Q2,past_exp_tau30,0.7367020563581989,0.5897297297297298,124,0.5967741935483871
random_gap,10,Q2,both_exp_tau7,0.6308062159597414,0.6778378378378378,124,0.5967741935483871
random_gap,10,Q2,both_exp_tau30,0.6621687358474074,0.6291891891891892,124,0.5967741935483871
random_gap,10,Q2,both_exp_tau7_alpha5,0.6338112122118889,0.6675675675675675,124,0.5967741935483871
random_gap,10,Q2,local3_mean,0.7074047081488851,0.7059459459459458,124,0.5967741935483871
random_gap,10,Q3,global,0.6680932493267177,0.5,124,0.6129032258064516
random_gap,10,Q3,subject_mean,0.6661606283409749,0.5622258771929824,124,0.6129032258064516
random_gap,10,Q3,prev1,1.4639424953263003,0.6206140350877193,124,0.6129032258064516
random_gap,10,Q3,next1,1.2876972352964116,0.6433662280701755,124,0.6129032258064516
random_gap,10,Q3,nearest,1.1500860196722176,0.6979166666666666,124,0.6129032258064516
random_gap,10,Q3,prevnext_mean,0.7613430103687646,0.7017543859649122,124,0.6129032258064516
random_gap,10,Q3,linear_interp,0.7677744589887616,0.7398574561403509,124,0.6129032258064516
random_gap,10,Q3,past_exp_tau7,0.760657379832755,0.5988212719298246,124,0.6129032258064516
random_gap,10,Q3,past_exp_tau30,0.7077403702692064,0.6038925438596491,124,0.6129032258064516
random_gap,10,Q3,both_exp_tau7,0.6268969932077726,0.6507675438596492,124,0.6129032258064516
random_gap,10,Q3,both_exp_tau30,0.6547466259907848,0.634594298245614,124,0.6129032258064516
random_gap,10,Q3,both_exp_tau7_alpha5,0.626964348207874,0.6559758771929824,124,0.6129032258064516
random_gap,10,Q3,local3_mean,0.6800923486532214,0.7201206140350878,124,0.6129032258064516
random_gap,10,S1,global,0.6057671372983151,0.5,124,0.7096774193548387
random_gap,10,S1,subject_mean,0.5870761560617282,0.6453598484848486,124,0.7096774193548387
random_gap,10,S1,prev1,1.9347272088074243,0.48106060606060597,124,0.7096774193548387
random_gap,10,S1,next1,1.196383858592889,0.6665088383838385,124,0.7096774193548387
random_gap,10,S1,nearest,1.5894850855879332,0.5599747474747475,124,0.7096774193548387
random_gap,10,S1,prevnext_mean,0.9986126799941664,0.6137941919191919,124,0.7096774193548387
random_gap,10,S1,linear_interp,1.0926705954421474,0.6191603535353536,124,0.7096774193548387
random_gap,10,S1,past_exp_tau7,0.7954631339552514,0.5350378787878788,124,0.7096774193548387
random_gap,10,S1,past_exp_tau30,0.6594062321598906,0.600378787878788,124,0.7096774193548387
random_gap,10,S1,both_exp_tau7,0.6521421092226041,0.6354166666666666,124,0.7096774193548387
random_gap,10,S1,both_exp_tau30,0.600686688557643,0.662878787878788,124,0.7096774193548387
random_gap,10,S1,both_exp_tau7_alpha5,0.5863956775714964,0.6306818181818181,124,0.7096774193548387
random_gap,10,S1,local3_mean,0.8622136200305242,0.638415404040404,124,0.7096774193548387
random_gap,10,S2,global,0.6735353070435316,0.5,124,0.6129032258064516
random_gap,10,S2,subject_mean,0.5490081617243155,0.7797423245614035,124,0.6129032258064516
random_gap,10,S2,prev1,1.7777989709803832,0.5202850877192983,124,0.6129032258064516
random_gap,10,S2,next1,1.2647065986922226,0.6436403508771931,124,0.6129032258064516
random_gap,10,S2,nearest,1.7150276758495664,0.5334429824561404,124,0.6129032258064516
random_gap,10,S2,prevnext_mean,0.9205537931060569,0.623766447368421,124,0.6129032258064516
random_gap,10,S2,linear_interp,1.0411990987950661,0.6064967105263157,124,0.6129032258064516
random_gap,10,S2,past_exp_tau7,0.7274853028747362,0.6650219298245613,124,0.6129032258064516
random_gap,10,S2,past_exp_tau30,0.6199614134377952,0.7342379385964911,124,0.6129032258064516
random_gap,10,S2,both_exp_tau7,0.6253517645520515,0.7072368421052632,124,0.6129032258064516
random_gap,10,S2,both_exp_tau30,0.5510335703517371,0.7741228070175439,124,0.6129032258064516
random_gap,10,S2,both_exp_tau7_alpha5,0.6165975689106523,0.7050438596491229,124,0.6129032258064516
random_gap,10,S2,local3_mean,0.8525635458620389,0.6532346491228069,124,0.6129032258064516
random_gap,10,S3,global,0.6924582805482683,0.5,124,0.5967741935483871
random_gap,10,S3,subject_mean,0.5967131267808213,0.7574324324324324,124,0.5967741935483871
random_gap,10,S3,prev1,1.65225638071875,0.5610810810810811,124,0.5967741935483871
random_gap,10,S3,next1,1.3910637166923652,0.6167567567567567,124,0.5967741935483871
random_gap,10,S3,nearest,1.4953281428917085,0.5981081081081081,124,0.5967741935483871
random_gap,10,S3,prevnext_mean,1.0380153367095788,0.6195945945945946,124,0.5967741935483871
random_gap,10,S3,linear_interp,1.0970374899320092,0.6277027027027027,124,0.5967741935483871
random_gap,10,S3,past_exp_tau7,0.8278493570669062,0.6437837837837839,124,0.5967741935483871
random_gap,10,S3,past_exp_tau30,0.6987826209517723,0.7047297297297298,124,0.5967741935483871
random_gap,10,S3,both_exp_tau7,0.6726519226269725,0.7006756756756757,124,0.5967741935483871
random_gap,10,S3,both_exp_tau30,0.6132687825368486,0.731891891891892,124,0.5967741935483871
random_gap,10,S3,both_exp_tau7_alpha5,0.628513986578602,0.7094594594594594,124,0.5967741935483871
random_gap,10,S3,local3_mean,0.865615378315135,0.6499999999999999,124,0.5967741935483871
random_gap,10,S4,global,0.6969294608001031,0.5,124,0.5241935483870968
random_gap,10,S4,subject_mean,0.623684134287909,0.7007822685788787,124,0.5241935483870968
random_gap,10,S4,prev1,1.589485085587933,0.5958279009126467,124,0.5241935483870968
random_gap,10,S4,next1,1.2282072571845477,0.680573663624511,124,0.5241935483870968
random_gap,10,S4,nearest,1.4639424953262998,0.6297262059973925,124,0.5241935483870968
random_gap,10,S4,prevnext_mean,0.81727904520273,0.7005215123859192,124,0.5241935483870968
random_gap,10,S4,linear_interp,0.9182155828700357,0.6834419817470665,124,0.5241935483870968
random_gap,10,S4,past_exp_tau7,0.7516912161461454,0.6083441981747066,124,0.5241935483870968
random_gap,10,S4,past_exp_tau30,0.6770612643139124,0.6211212516297262,124,0.5241935483870968
random_gap,10,S4,both_exp_tau7,0.6325870655695445,0.7082138200782269,124,0.5241935483870968
random_gap,10,S4,both_exp_tau30,0.6195156761424796,0.7079530638852672,124,0.5241935483870968
random_gap,10,S4,both_exp_tau7_alpha5,0.6381924276214802,0.7129074315514994,124,0.5241935483870968
random_gap,10,S4,local3_mean,0.7021227254896693,0.7084745762711865,124,0.5241935483870968
random_gap,11,Q1,global,0.6991065175388229,0.5,124,0.5483870967741935
random_gap,11,Q1,subject_mean,0.6431476330345144,0.640625,124,0.5483870967741935
random_gap,11,Q1,prev1,1.5267137904571164,0.6139705882352942,124,0.5483870967741935
random_gap,11,Q1,next1,1.4550958783168302,0.6278886554621848,124,0.5483870967741935
random_gap,11,Q1,nearest,1.2128573148030337,0.696953781512605,124,0.5483870967741935
random_gap,11,Q1,prevnext_mean,0.9649734329442089,0.6739758403361344,124,0.5483870967741935
random_gap,11,Q1,linear_interp,0.9424679489241857,0.7066701680672269,124,0.5483870967741935
random_gap,11,Q1,past_exp_tau7,0.7441370553461537,0.639311974789916,124,0.5483870967741935
random_gap,11,Q1,past_exp_tau30,0.6739218972664792,0.6594012605042018,124,0.5483870967741935
random_gap,11,Q1,both_exp_tau7,0.6150278087462321,0.7108718487394958,124,0.5483870967741935
random_gap,11,Q1,both_exp_tau30,0.6324393603913744,0.6814600840336134,124,0.5483870967741935
random_gap,11,Q1,both_exp_tau7_alpha5,0.6393833046527271,0.7087710084033614,124,0.5483870967741935
random_gap,11,Q1,local3_mean,0.8009507482910353,0.6810661764705882,124,0.5483870967741935
random_gap,11,Q2,global,0.6770012003952425,0.5,124,0.6209677419354839
random_gap,11,Q2,subject_mean,0.6206882883373687,0.6948051948051949,124,0.6209677419354839
random_gap,11,Q2,prev1,1.212857314803034,0.6993644653219121,124,0.6209677419354839
random_gap,11,Q2,next1,1.4216929051711775,0.6414755457308648,124,0.6209677419354839
random_gap,11,Q2,nearest,1.1814716672376258,0.7058579718154185,124,0.6209677419354839
random_gap,11,Q2,prevnext_mean,0.8529328825593567,0.7316938380768169,124,0.6209677419354839
random_gap,11,Q2,linear_interp,0.9275519148984842,0.7271345675600995,124,0.6209677419354839
random_gap,11,Q2,past_exp_tau7,0.7276668293401971,0.694667035092567,124,0.6209677419354839
random_gap,11,Q2,past_exp_tau30,0.6633957824694796,0.7017131804365846,124,0.6209677419354839
random_gap,11,Q2,both_exp_tau7,0.5630419546269402,0.767062724509533,124,0.6209677419354839
random_gap,11,Q2,both_exp_tau30,0.5903059910497677,0.7593257806023763,124,0.6209677419354839
random_gap,11,Q2,both_exp_tau7_alpha5,0.5920322039977127,0.7678916827852997,124,0.6209677419354839
random_gap,11,Q2,local3_mean,0.7288798842999861,0.741779497098646,124,0.6209677419354839
random_gap,11,Q3,global,0.6942740409820078,0.5,124,0.5564516129032258
random_gap,11,Q3,subject_mean,0.6620208494508091,0.6436100131752306,124,0.5564516129032258
random_gap,11,Q3,prev1,1.338399905064667,0.653227931488801,124,0.5564516129032258
random_gap,11,Q3,next1,1.2002502981627645,0.6718050065876152,124,0.5564516129032258
random_gap,11,Q3,nearest,1.1814716672376255,0.6931488801054019,124,0.5564516129032258
random_gap,11,Q3,prevnext_mean,0.8101353454754169,0.7277997364953886,124,0.5564516129032258
random_gap,11,Q3,linear_interp,0.8472502817322247,0.7409749670619236,124,0.5564516129032258
random_gap,11,Q3,past_exp_tau7,0.7357139418286535,0.613965744400527,124,0.5564516129032258
random_gap,11,Q3,past_exp_tau30,0.6841110860325613,0.6276679841897234,124,0.5564516129032258
random_gap,11,Q3,both_exp_tau7,0.6291564364615551,0.7014492753623188,124,0.5564516129032258
random_gap,11,Q3,both_exp_tau30,0.6440389646832401,0.6859025032938076,124,0.5564516129032258
random_gap,11,Q3,both_exp_tau7_alpha5,0.6400482774979193,0.703030303030303,124,0.5564516129032258
random_gap,11,Q3,local3_mean,0.7127129118454573,0.7155467720685111,124,0.5564516129032258
random_gap,11,S1,global,0.6289007012712607,0.5,124,0.6774193548387096
random_gap,11,S1,subject_mean,0.6404702183593769,0.6337797619047619,124,0.6774193548387096
random_gap,11,S1,prev1,1.4639424953263,0.555952380952381,124,0.6774193548387096
random_gap,11,S1,next1,1.7014689185550187,0.4982142857142857,124,0.6774193548387096
random_gap,11,S1,nearest,1.5580994380225248,0.5380952380952381,124,0.6774193548387096
random_gap,11,S1,prevnext_mean,1.1247918039089058,0.5565476190476191,124,0.6774193548387096
random_gap,11,S1,linear_interp,1.1641160455658668,0.5613095238095238,124,0.6774193548387096
random_gap,11,S1,past_exp_tau7,0.7399730567332419,0.611904761904762,124,0.6774193548387096
random_gap,11,S1,past_exp_tau30,0.6523256575903182,0.6470238095238096,124,0.6774193548387096
random_gap,11,S1,both_exp_tau7,0.6855505339413139,0.627827380952381,124,0.6774193548387096
random_gap,11,S1,both_exp_tau30,0.6428086562765961,0.6318452380952382,124,0.6774193548387096
random_gap,11,S1,both_exp_tau7_alpha5,0.6134132967360412,0.631547619047619,124,0.6774193548387096
random_gap,11,S1,local3_mean,0.9749991812785862,0.5556547619047619,124,0.6774193548387096
random_gap,11,S2,global,0.6735353070435315,0.5,124,0.6129032258064516
random_gap,11,S2,subject_mean,0.6074766041109333,0.7151864035087718,124,0.6129032258064516
random_gap,11,S2,prev1,1.3697855526300753,0.6211622807017544,124,0.6129032258064516
random_gap,11,S2,next1,1.5189111124453984,0.5737390350877193,124,0.6129032258064516
random_gap,11,S2,nearest,1.5580994380225248,0.5740131578947368,124,0.6129032258064516
random_gap,11,S2,prevnext_mean,1.0159516220178848,0.6537828947368421,124,0.6129032258064516
random_gap,11,S2,linear_interp,1.0573108887397895,0.6456962719298245,124,0.6129032258064516
random_gap,11,S2,past_exp_tau7,0.7657320175040624,0.6584429824561403,124,0.6129032258064516
random_gap,11,S2,past_exp_tau30,0.6855179551569125,0.6639254385964913,124,0.6129032258064516
random_gap,11,S2,both_exp_tau7,0.6702472660877148,0.7265624999999999,124,0.6129032258064516
random_gap,11,S2,both_exp_tau30,0.6080461894591058,0.7330043859649122,124,0.6129032258064516
random_gap,11,S2,both_exp_tau7_alpha5,0.6122678248997317,0.7203947368421054,124,0.6129032258064516
random_gap,11,S2,local3_mean,0.905389963384845,0.6547423245614035,124,0.6129032258064516
random_gap,11,S3,global,0.677750250874134,0.5,124,0.6129032258064516
random_gap,11,S3,subject_mean,0.5998851815149271,0.7203947368421053,124,0.6129032258064516
random_gap,11,S3,prev1,1.4325568477608916,0.6041666666666667,124,0.6129032258064516
random_gap,11,S3,next1,1.262100669234882,0.6389802631578948,124,0.6129032258064516
random_gap,11,S3,nearest,1.3383999050646669,0.6277412280701754,124,0.6129032258064516
random_gap,11,S3,prevnext_mean,0.8954718409112086,0.6684484649122807,124,0.6129032258064516
random_gap,11,S3,linear_interp,0.9304447898575026,0.6735197368421053,124,0.6129032258064516
random_gap,11,S3,past_exp_tau7,0.6603725554512835,0.7113486842105263,124,0.6129032258064516
random_gap,11,S3,past_exp_tau30,0.6281004498532439,0.7360197368421052,124,0.6129032258064516
random_gap,11,S3,both_exp_tau7,0.6139625061657993,0.7375274122807017,124,0.6129032258064516
random_gap,11,S3,both_exp_tau30,0.5970404681938573,0.748766447368421,124,0.6129032258064516
random_gap,11,S3,both_exp_tau7_alpha5,0.5985358686849878,0.7332785087719298,124,0.6129032258064516
random_gap,11,S3,local3_mean,0.779531274008662,0.6695449561403509,124,0.6129032258064516
random_gap,11,S4,global,0.6913880746586162,0.5,124,0.5403225806451613
random_gap,11,S4,subject_mean,0.6757447528127855,0.6040848389630793,124,0.5403225806451613
random_gap,11,S4,prev1,1.7777989709803832,0.5454307410316838,124,0.5403225806451613
random_gap,11,S4,next1,1.5195228461173849,0.6021209740769835,124,0.5403225806451613
random_gap,11,S4,nearest,1.7150276758495662,0.5616653574234093,124,0.5403225806451613
random_gap,11,S4,prevnext_mean,1.0197337491186265,0.6131186174391201,124,0.5403225806451613
random_gap,11,S4,linear_interp,1.0385188335732294,0.6228070175438597,124,0.5403225806451613
random_gap,11,S4,past_exp_tau7,0.7521821916631282,0.596229379418696,124,0.5403225806451613
random_gap,11,S4,past_exp_tau30,0.7096287308645006,0.6040848389630793,124,0.5403225806451613
random_gap,11,S4,both_exp_tau7,0.6731368236670624,0.6684996072270227,124,0.5403225806451613
random_gap,11,S4,both_exp_tau30,0.6608775338766792,0.6328881906258182,124,0.5403225806451613
random_gap,11,S4,both_exp_tau7_alpha5,0.6522871723642615,0.6614296936370778,124,0.5403225806451613
random_gap,11,S4,local3_mean,0.8733377113966342,0.6142969363707778,124,0.5403225806451613
tail0.20,20,Q1,global,0.7032816880934408,0.5,91,0.5824175824175825
tail0.20,20,Q1,subject_mean,0.6697451697040496,0.6015392254220457,91,0.5824175824175825
tail0.20,20,Q1,prev1,2.158565508477204,0.45009930486593835,91,0.5824175824175825
tail0.20,20,Q1,next1,0.7032816880934408,0.5,91,0.5824175824175825
tail0.20,20,Q1,nearest,2.158565508477204,0.45009930486593835,91,0.5824175824175825
tail0.20,20,Q1,prevnext_mean,0.8981701818677239,0.45009930486593835,91,0.5824175824175825
tail0.20,20,Q1,linear_interp,2.158565508477204,0.45009930486593835,91,0.5824175824175825
tail0.20,20,Q1,past_exp_tau7,0.9573647224462415,0.5111717974180735,91,0.5824175824175825
tail0.20,20,Q1,past_exp_tau30,0.7231771158448536,0.5759682224428997,91,0.5824175824175825
tail0.20,20,Q1,both_exp_tau7,0.9573647224462415,0.5111717974180735,91,0.5824175824175825
tail0.20,20,Q1,both_exp_tau30,0.7231771158448536,0.5759682224428997,91,0.5824175824175825
tail0.20,20,Q1,both_exp_tau7_alpha5,0.7117973338057343,0.5114200595829196,91,0.5824175824175825
tail0.20,20,Q1,local3_mean,0.9867230102499063,0.5568520357497517,91,0.5824175824175825
tail0.20,20,Q2,global,0.6718165416069896,0.5,91,0.6703296703296703
tail0.20,20,Q2,subject_mean,0.7029478983249556,0.5193989071038251,91,0.6703296703296703
tail0.20,20,Q2,prev1,1.6881256922220738,0.5448087431693989,91,0.6703296703296703
tail0.20,20,Q2,next1,0.6718165416069896,0.5,91,0.6703296703296703
tail0.20,20,Q2,nearest,1.6881256922220738,0.5448087431693989,91,0.6703296703296703
tail0.20,20,Q2,prevnext_mean,0.7482230384828863,0.5448087431693989,91,0.6703296703296703
tail0.20,20,Q2,linear_interp,1.6881256922220738,0.5448087431693989,91,0.6703296703296703
tail0.20,20,Q2,past_exp_tau7,1.0885346527797701,0.6185792349726776,91,0.6703296703296703
tail0.20,20,Q2,past_exp_tau30,0.6949778819530946,0.6043715846994535,91,0.6703296703296703
tail0.20,20,Q2,both_exp_tau7,1.0885346527797701,0.6185792349726776,91,0.6703296703296703
tail0.20,20,Q2,both_exp_tau30,0.6949778819530946,0.6043715846994535,91,0.6703296703296703
tail0.20,20,Q2,both_exp_tau7_alpha5,0.6664328555262996,0.6098360655737706,91,0.6703296703296703
tail0.20,20,Q2,local3_mean,1.3789016428263974,0.5852459016393443,91,0.6703296703296703
tail0.20,20,Q3,global,0.6595171215138281,0.5,91,0.6373626373626373
tail0.20,20,Q3,subject_mean,0.7640643942618629,0.39054336468129575,91,0.6373626373626373
tail0.20,20,Q3,prev1,1.5170566681292987,0.5023510971786834,91,0.6373626373626373
tail0.20,20,Q3,next1,0.6595171215138281,0.5,91,0.6373626373626373
tail0.20,20,Q3,nearest,1.5170566681292987,0.5023510971786834,91,0.6373626373626373
tail0.20,20,Q3,prevnext_mean,0.734852567989399,0.5023510971786834,91,0.6373626373626373
tail0.20,20,Q3,linear_interp,1.5170566681292987,0.5023510971786834,91,0.6373626373626373
tail0.20,20,Q3,past_exp_tau7,1.0263072993802205,0.46551724137931033,91,0.6373626373626373
tail0.20,20,Q3,past_exp_tau30,0.7802333143159617,0.46865203761755486,91,0.6373626373626373
tail0.20,20,Q3,both_exp_tau7,1.0263072993802205,0.46551724137931033,91,0.6373626373626373
tail0.20,20,Q3,both_exp_tau30,0.7802333143159617,0.46865203761755486,91,0.6373626373626373
tail0.20,20,Q3,both_exp_tau7_alpha5,0.6860830588632214,0.4477533960292581,91,0.6373626373626373
