split,seed,source,model,k,n,C,blend_w,logloss,auc,base_loss
testpattern,2,existing_no_flat,select_pca,96.0,8.0,0.001,1.0,0.686573420297859,0.6186754134971038,0.666679823302173
testpattern,2,existing_no_flat,select_pca,96.0,8.0,0.003,1.0,0.6759161752758839,0.61937329890432,0.666679823302173
testpattern,2,existing_no_flat,select_pca,96.0,16.0,0.001,1.0,0.6857496925566136,0.640100495498639,0.666679823302173
testpattern,2,existing_no_flat,select_pca,96.0,16.0,0.003,1.0,0.6738626461369337,0.6395421871728662,0.666679823302173
testpattern,2,existing_no_flat,select_pca,96.0,32.0,0.001,1.0,0.6840120231114102,0.639402610091423,0.666679823302173
testpattern,2,existing_no_flat,select_pca,96.0,32.0,0.003,1.0,0.669896778128638,0.6388443017656501,0.666679823302173
testpattern,2,existing_no_flat,pls_logit,96.0,4.0,0.001,1.0,0.6846505807786106,0.6453346360527601,0.666679823302173
testpattern,2,existing_no_flat,pls_logit,96.0,4.0,0.003,1.0,0.6709815584524952,0.6463116756228627,0.666679823302173
testpattern,2,existing_no_flat,pls_logit,96.0,8.0,0.001,1.0,0.6839987287512794,0.6494521599553353,0.666679823302173
testpattern,2,existing_no_flat,pls_logit,96.0,8.0,0.003,1.0,0.669473539515235,0.6495917370367786,0.666679823302173
testpattern,2,existing_no_flat,pls_logit,96.0,12.0,0.001,1.0,0.684151012442425,0.6498011026589433,0.666679823302173
testpattern,2,existing_no_flat,pls_logit,96.0,12.0,0.003,1.0,0.6699252596282783,0.6506385651476028,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,20.0,,0.001,1.0,0.669634365640961,0.6204201270151442,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,20.0,,0.003,1.0,0.6622894602902238,0.6537790494800754,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,20.0,,0.01,1.0,0.6600614311999697,0.6590131900341964,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,32.0,,0.001,1.0,0.6699351146984449,0.6156047177053527,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,32.0,,0.003,1.0,0.6642313476053343,0.6294926373089539,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,32.0,,0.01,1.0,0.6681559977479894,0.6335403726708074,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,48.0,,0.001,1.0,0.5962083979582444,0.7008863144671645,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,48.0,,0.003,1.0,0.6055085573061905,0.6955125968316002,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,48.0,,0.01,1.0,0.6331016507513031,0.6675971805429548,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,64.0,,0.001,1.0,0.6012501218209358,0.6935585176913951,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,64.0,,0.003,1.0,0.6233080950425051,0.6805080605764534,0.666679823302173
testpattern,2,combo_existing_dayflat,raw,64.0,,0.01,1.0,0.6777334605665801,0.6493823714146137,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,48.0,8.0,0.001,1.0,0.6848915213964972,0.6502198339032731,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,48.0,8.0,0.003,1.0,0.6715736370069192,0.6557331286202807,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,48.0,16.0,0.001,1.0,0.6849251705219619,0.6331216414264779,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,48.0,16.0,0.003,1.0,0.6717965517016177,0.6350757205666829,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,48.0,32.0,0.001,1.0,0.6858452734411242,0.6012282783167003,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,48.0,32.0,0.003,1.0,0.6744422674512294,0.6031823574569056,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,48.0,4.0,0.001,1.0,0.6849878232182166,0.6501500453625515,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,48.0,4.0,0.003,1.0,0.6719265666224226,0.6499406797403866,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,48.0,8.0,0.001,1.0,0.6854588314537928,0.6250959592434921,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,48.0,8.0,0.003,1.0,0.6733094298818139,0.6262125758950381,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,48.0,12.0,0.001,1.0,0.6851964576264958,0.6329820643450346,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,48.0,12.0,0.003,1.0,0.6726683108777468,0.6326331216414265,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,64.0,8.0,0.001,1.0,0.6866673924845101,0.6557331286202807,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,64.0,8.0,0.003,1.0,0.6758077862268765,0.6564310140274967,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,64.0,16.0,0.001,1.0,0.6861642920196311,0.6263521529764813,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,64.0,16.0,0.003,1.0,0.6749643399726776,0.6260032102728732,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,64.0,32.0,0.001,1.0,0.6871722624865528,0.5525856654337358,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,64.0,32.0,0.003,1.0,0.678097451756566,0.5562844580919813,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,64.0,4.0,0.001,1.0,0.6856539391332703,0.6227231488589574,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,64.0,4.0,0.003,1.0,0.6736081138690422,0.6218158978295765,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,64.0,8.0,0.001,1.0,0.6859284860249163,0.5852467024914508,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,64.0,8.0,0.003,1.0,0.6746711952905101,0.5863633191429968,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,64.0,12.0,0.001,1.0,0.6859796362231672,0.5814781212924838,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,64.0,12.0,0.003,1.0,0.6749432375654771,0.5831530462698025,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,96.0,8.0,0.001,1.0,0.6877700501232007,0.5757554609533114,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,96.0,8.0,0.003,1.0,0.6790882222228017,0.5808500244259892,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,96.0,16.0,0.001,1.0,0.6861585160078537,0.6001116616651545,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,96.0,16.0,0.003,1.0,0.6752544553683569,0.6029032032940191,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,96.0,32.0,0.001,1.0,0.6865086204407284,0.5603321934538349,0.666679823302173
testpattern,2,combo_existing_dayflat,select_pca,96.0,32.0,0.003,1.0,0.6766204266216878,0.5646590829785749,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,96.0,4.0,0.001,1.0,0.6867389699893395,0.604578128271338,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,96.0,4.0,0.003,1.0,0.6763969016780436,0.6056947449228837,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,96.0,8.0,0.001,1.0,0.6871143581817951,0.5717775141321795,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,96.0,8.0,0.003,1.0,0.6776537686144167,0.5731732849466117,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,96.0,12.0,0.001,1.0,0.6870556377497521,0.5592155768022891,0.666679823302173
testpattern,2,combo_existing_dayflat,pls_logit,96.0,12.0,0.003,1.0,0.6776506946135202,0.5629143694605346,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.001,0.1,0.6666801007441026,0.6184660478749389,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.001,0.2,0.6666829254335606,0.6170702770605067,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.001,0.3,0.6666883011152557,0.6160932374904041,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.001,0.4,0.666696231637718,0.6152557750017448,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.001,0.5,0.6667067209541911,0.6144881010538069,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.001,0.7,0.6667353923112253,0.6146974666759718,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.003,0.1,0.6651046397711315,0.6207690697187522,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.003,0.2,0.6636858239360047,0.6171400656012282,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.003,0.3,0.6624265616089263,0.6192337218228767,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.003,0.4,0.661330606774619,0.6179775280898876,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.003,0.5,0.6604023476118257,0.6190243562007117,0.666679823302173
testpattern,2,existing_no_flat,raw_blend_base,32.0,,0.003,0.7,0.6590701387262343,0.6202107613929793,0.666679823302173
testpattern,2,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.1,0.6663352652687935,0.6200711843115362,0.666679823302173
testpattern,2,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.2,0.6662544289025825,0.6227231488589573,0.666679823302173
testpattern,2,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.3,0.6664289700178014,0.6245376509177193,0.666679823302173
testpattern,2,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.4,0.6668520109042354,0.6277479237909136,0.666679823302173
testpattern,2,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.5,0.6675179946735617,0.6308884081233862,0.666679823302173
testpattern,2,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.7,0.6695625133201047,0.6361923372182289,0.666679823302173
testpattern,2,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.1,0.6663290094348301,0.6203503384744226,0.666679823302173
testpattern,2,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.2,0.6662155381797705,0.6243980738362761,0.666679823302173
testpattern,2,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.3,0.666332828238621,0.6264917300579245,0.666679823302173
testpattern,2,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.4,0.6666755631111214,0.630748831041943,0.666679823302173
testpattern,2,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.5,0.6672395784746119,0.6341684695373021,0.666679823302173
testpattern,2,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.7,0.6690200628682216,0.6377276851141044,0.666679823302173
testpattern,2,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.1,0.666879820100613,0.6164421801940122,0.666679823302173
testpattern,2,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.2,0.6671067017155852,0.6151161979203015,0.666679823302173
testpattern,2,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.3,0.6673608060359035,0.6139297927280339,0.666679823302173
testpattern,2,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.4,0.6676424931510506,0.6130923302393747,0.666679823302173
testpattern,2,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.5,0.6679521464469851,0.6136506385651476,0.666679823302173
testpattern,2,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.7,0.6686570088775936,0.6128131760764882,0.666679823302173
testpattern,3,existing_base_cfg,basecfg,,,,0.0,0.5916083096363685,0.7501900615108162,0.5916083096363685
testpattern,3,existing_no_flat,raw,20.0,,0.001,1.0,0.5916083096363685,0.7501900615108162,0.5916083096363685
testpattern,3,existing_no_flat,raw,20.0,,0.003,1.0,0.5865385787627179,0.7472527472527473,0.5916083096363685
testpattern,3,existing_no_flat,raw,20.0,,0.01,1.0,0.5803756167732171,0.7478747667426913,0.5916083096363685
testpattern,3,existing_no_flat,raw,32.0,,0.001,1.0,0.5903682208638001,0.7499481650425047,0.5916083096363685
testpattern,3,existing_no_flat,raw,32.0,,0.003,1.0,0.5832857993425035,0.7480821065726727,0.5916083096363685
testpattern,3,existing_no_flat,raw,32.0,,0.01,1.0,0.5739767349465449,0.7520906766189784,0.5916083096363685
testpattern,3,existing_no_flat,raw,48.0,,0.001,1.0,0.5892113754715701,0.7471145206994264,0.5916083096363685
testpattern,3,existing_no_flat,raw,48.0,,0.003,1.0,0.5830450582157803,0.7392356071601356,0.5916083096363685
testpattern,3,existing_no_flat,raw,48.0,,0.01,1.0,0.5841030976257027,0.7267261040845948,0.5916083096363685
testpattern,3,existing_no_flat,raw,64.0,,0.001,1.0,0.5860904655508152,0.7478056534660308,0.5916083096363685
testpattern,3,existing_no_flat,raw,64.0,,0.003,1.0,0.5811037122575404,0.7382680212868892,0.5916083096363685
testpattern,3,existing_no_flat,raw,64.0,,0.01,1.0,0.5880739259757016,0.7264496509779529,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,48.0,8.0,0.001,1.0,0.6810326834008602,0.7569977192618702,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,48.0,8.0,0.003,1.0,0.6623432763296647,0.756030133388624,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,48.0,16.0,0.001,1.0,0.6788739256317923,0.7531964890455457,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,48.0,16.0,0.003,1.0,0.6573145713271145,0.7520215633423181,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,48.0,32.0,0.001,1.0,0.6768608538570298,0.7126269956458636,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,48.0,32.0,0.003,1.0,0.6551143444190807,0.7195383233119081,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,48.0,4.0,0.001,1.0,0.6799143362657577,0.7492570322759002,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,48.0,4.0,0.003,1.0,0.6592260166297786,0.7489805791692583,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,48.0,8.0,0.001,1.0,0.6802874801518735,0.7447646692929712,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,48.0,8.0,0.003,1.0,0.6603402879987575,0.7437279701430645,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,48.0,12.0,0.001,1.0,0.6805297749503117,0.7348123574538669,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,48.0,12.0,0.003,1.0,0.6610472741080142,0.7330154122606953,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,64.0,8.0,0.001,1.0,0.6825598713033637,0.7563065864952657,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,64.0,8.0,0.003,1.0,0.6659419517398449,0.7550625475153777,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,64.0,16.0,0.001,1.0,0.6821394257176915,0.7491188057225793,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,64.0,16.0,0.003,1.0,0.6648303029966426,0.7487732393392772,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,64.0,32.0,0.001,1.0,0.6815696980181007,0.6716428225862189,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,64.0,32.0,0.003,1.0,0.6656318028126057,0.6763425253991292,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,64.0,4.0,0.001,1.0,0.6820297576597567,0.7377842283502661,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,64.0,4.0,0.003,1.0,0.6640483178073587,0.7355726034971317,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,64.0,8.0,0.001,1.0,0.6821159307383914,0.7206441357384754,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,64.0,8.0,0.003,1.0,0.6645109112472168,0.7184325108853411,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,64.0,12.0,0.001,1.0,0.6819786447833563,0.7227175340382888,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,64.0,12.0,0.003,1.0,0.6641925795388189,0.7203676826318336,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,96.0,8.0,0.001,1.0,0.6819794193887155,0.7330154122606952,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,96.0,8.0,0.003,1.0,0.6643032551173603,0.7341903379639229,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,96.0,16.0,0.001,1.0,0.6820218225278627,0.7292832953210311,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,96.0,16.0,0.003,1.0,0.6643728466452244,0.7305964475775796,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,96.0,32.0,0.001,1.0,0.681501946820478,0.7274172368511991,0.5916083096363685
testpattern,3,existing_no_flat,select_pca,96.0,32.0,0.003,1.0,0.6629162755047897,0.7299053148109752,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,96.0,4.0,0.001,1.0,0.6813840810350512,0.7426221577164973,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,96.0,4.0,0.003,1.0,0.6625497388920538,0.740548759416684,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,96.0,8.0,0.001,1.0,0.6813660528915972,0.741792798396572,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,96.0,8.0,0.003,1.0,0.6625162315272515,0.7401340797567212,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,96.0,12.0,0.001,1.0,0.6815263745731316,0.7428294975464786,0.5916083096363685
testpattern,3,existing_no_flat,pls_logit,96.0,12.0,0.003,1.0,0.6629028976373048,0.7422074780565346,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,20.0,,0.001,1.0,0.5894597957806792,0.7357108300504526,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,20.0,,0.003,1.0,0.5791707116097017,0.7427603842698182,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,20.0,,0.01,1.0,0.5636218366107264,0.756513926325247,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,32.0,,0.001,1.0,0.5919215335059391,0.7262423111479716,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,32.0,,0.003,1.0,0.588005857471772,0.7245144792314604,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,32.0,,0.01,1.0,0.5883920852149943,0.7225793074849679,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,48.0,,0.001,1.0,0.5904793542327446,0.7254129518280462,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,48.0,,0.003,1.0,0.5847680118043795,0.7259658580413297,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,48.0,,0.01,1.0,0.581712785948562,0.7258276314880089,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,64.0,,0.001,1.0,0.5898454506946023,0.7197456631418896,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,64.0,,0.003,1.0,0.586814085662968,0.7168429055221508,0.5916083096363685
testpattern,3,combo_existing_dayflat,raw,64.0,,0.01,1.0,0.5933872683019068,0.7095168981961435,0.5916083096363685
testpattern,3,combo_existing_dayflat,select_pca,48.0,8.0,0.001,1.0,0.6831120239169527,0.7381297947335684,0.5916083096363685
testpattern,3,combo_existing_dayflat,select_pca,48.0,8.0,0.003,1.0,0.6668076038686612,0.7442117630796876,0.5916083096363685
testpattern,3,combo_existing_dayflat,select_pca,48.0,16.0,0.001,1.0,0.682998818495295,0.6739235607160136,0.5916083096363685
testpattern,3,combo_existing_dayflat,select_pca,48.0,16.0,0.003,1.0,0.6671719912521848,0.6827700601285506,0.5916083096363685
testpattern,3,combo_existing_dayflat,select_pca,48.0,32.0,0.001,1.0,0.6829462282442464,0.6742691270993157,0.5916083096363685
testpattern,3,combo_existing_dayflat,select_pca,48.0,32.0,0.003,1.0,0.6669920296817468,0.6813877945953417,0.5916083096363685
testpattern,3,combo_existing_dayflat,pls_logit,48.0,4.0,0.001,1.0,0.6828240550496847,0.7373695486903035,0.5916083096363685
testpattern,3,combo_existing_dayflat,pls_logit,48.0,4.0,0.003,1.0,0.6657707741298694,0.7381297947335683,0.5916083096363685
