action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1
r000_q3_s_stage_hybrid_route,r000_q3_s_stage,0,id01,2024-07-31,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,2,0,2,-8.190886634943891e-06,5.211210785169357e-06,7.376039478408718e-06,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2420697463768116,0.5887938044026807,0.1304347826086956,0.8591485507246377,0.1019021739130434,0,0,0,1,0,0,1,0.6292869716194742,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r000_q3_s_stage_hybrid_route,0.44,0.58,0.2571598165170568,0.2868880297760265
r226_s_stage_hybrid_route,r226_s_stage,226,id09,2024-09-21,s_stage,"S1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-3.066378637834547e-06,9.040878600623143e-08,3.866267720225349e-07,1.0,1.0,1.0,0.7840857142857143,0.1520126857142857,0.1785714285714285,0.7385512114285714,0.7385512114285714,0.308292572463768,0.7976968594330286,0.2490942028985507,0.7373188405797102,0.0733695652173913,0,0,0,0,0,0,1,0.6281778437336933,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r226_s_stage_hybrid_route,0.44,0.58,0.03622846565546075,0.03622846565546075
r000_s_stage_hybrid_route,r000_s_stage,0,id01,2024-07-31,s_stage,"S1,S2,S3,S4",hybrid_route,tail,4,2,0,2,-8.190886634943891e-06,5.211210785169357e-06,7.376039478408718e-06,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2265217391304347,0.612014188004457,0.1453804347826087,0.7373188405797102,0.1204710144927536,0,0,0,1,0,0,1,0.6278876509673004,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r000_s_stage_hybrid_route,0.44,0.58,0.2571598165170568,0.2868880297760265
r226_recovery_route_hybrid_route,r226_recovery_route,226,id09,2024-09-21,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-3.066378637834547e-06,9.040878600623143e-08,3.866267720225349e-07,1.0,1.0,1.0,0.7840857142857143,0.1520126857142857,0.1785714285714285,0.7385512114285714,0.7385512114285714,0.2754393115942029,0.7139418094368288,0.1983695652173913,0.7373188405797102,0.0855978260869565,0,0,0,0,0,0,1,0.6252210502554325,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r226_recovery_route_hybrid_route,0.44,0.58,0.03622846565546075,0.03622846565546075
r226_s14_edge_hybrid_route,r226_s14_edge,226,id09,2024-09-21,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-3.066378637834547e-06,9.040878600623143e-08,3.866267720225349e-07,1.0,1.0,1.0,0.7840857142857143,0.1520126857142857,0.1785714285714285,0.7385512114285714,0.7385512114285714,0.2523686594202898,0.7663111814264129,0.2250905797101449,0.46875,0.1607789855072463,0,0,0,0,0,0,1,0.6231446915597804,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r226_s14_edge_hybrid_route,0.44,0.58,0.03622846565546075,0.03622846565546075
r139_s_stage_hybrid_route,r139_s_stage,139,id06,2024-07-19,s_stage,"S1,S2,S3,S4",hybrid_route,tail,4,2,0,2,-6.876418576727485e-06,2.2887186091872373e-06,2.8025192408975883e-06,1.0,1.0,1.0,0.6977428571428572,0.12194605714285715,0.5667142857142857,0.44868723428571433,0.4912916914285715,0.5065126811594203,1.243631245147314,0.5389492753623188,0.7373188405797102,0.3876811594202898,0,0,0,0,0,1,1,0.6214736827919638,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r139_s_stage_hybrid_route,0.44,0.58,0.33829673310209973,0.4772757520026743
r164_q3_quality_hybrid_route,r164_q3_quality,164,id07,2024-07-26,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-3.1419583196388295e-06,1.8402147752571284e-07,6.989391062992892e-07,1.0,1.0,1.0,0.8331428571428572,0.1454114285714285,0.1785714285714285,0.5973442857142858,0.5973442857142858,0.2346059782608695,0.8203553125367085,0.2631340579710144,0.1526268115942029,0.3958333333333333,0,0,1,0,0,0,0,0.6206346356720317,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_q3_quality_hybrid_route,0.44,0.58,0.0472139077022285,0.0472139077022285
r139_recovery_route_hybrid_route,r139_recovery_route,139,id06,2024-07-19,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,2,0,2,-6.876418576727485e-06,2.2887186091872373e-06,2.8025192408975883e-06,1.0,1.0,1.0,0.6977428571428572,0.12194605714285715,0.5667142857142857,0.44868723428571433,0.4912916914285715,0.4881476449275362,1.188130466579686,0.5040760869565217,0.7373188405797102,0.3709239130434782,0,0,0,0,0,1,1,0.6198208295310943,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r139_recovery_route_hybrid_route,0.44,0.58,0.33829673310209973,0.4772757520026743
r101_q3_quality_hybrid_route,r101_q3_quality,101,id04,2024-10-24,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-1.019362426430239e-05,2.5452576784388207e-06,3.78801120876271e-06,1.0,1.0,1.0,0.8043142857142858,-0.0305217142857143,0.832,0.5417878857142857,0.5417878857142857,0.0520471014492753,0.2735173411081368,0.0172101449275362,0.1526268115942029,0.0588768115942028,0,0,1,0,0,0,0,0.6193958249028837,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r101_q3_quality_hybrid_route,0.44,0.58,0.22244766175883154,0.22244766175883154
r003_q3_quality_hybrid_route,r003_q3_quality,3,id01,2024-08-03,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-9.298786935433298e-06,4.8849108345524244e-06,8.070761258268793e-06,1.0,1.0,1.0,0.8040571428571429,0.0526738285714285,0.8485714285714285,0.5840420685714287,0.5840420685714287,0.0581612318840579,0.4073849411081369,0.0588768115942028,0.0337409420289855,0.0661231884057971,0,0,1,0,0,0,0,0.6188594677383962,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r003_q3_quality_hybrid_route,0.44,0.58,0.2552,0.2552
r196_nonq2_full_hybrid_route,r196_nonq2_full,196,id08,2024-09-11,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,-1.0271822649916677e-05,5.090149572341116e-06,7.971627392057083e-06,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.3067119565217391,0.736910692538798,0.2101449275362318,0.9402173913043478,0.0819746376811594,1,0,0,0,0,0,0,0.6145791440091927,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r196_nonq2_full_hybrid_route,0.44,0.58,0.2551764080117062,0.2551764080117062
r151_q3_quality_hybrid_route,r151_q3_quality,151,id06,2024-08-25,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-1.4320538003975095e-05,3.0640816145728264e-06,4.219867468099009e-06,1.0,1.0,1.0,0.4653428571428571,0.0054983999999999,0.9222857142857144,0.4528153828571429,0.4528153828571429,0.0922599637681159,0.4870279411081368,0.0878623188405797,0.1526268115942029,0.0221920289855072,0,0,1,0,0,0,0,0.6137930765147259,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r151_q3_quality_hybrid_route,0.44,0.58,0.2548477229592058,0.2548477229592058
r139_s23_core_hybrid_route,r139_s23_core,139,id06,2024-07-19,s23_core,"S2,S3",hybrid_route,tail,2,1,0,1,-2.6894307082307462e-06,2.772631046598974e-08,2.7726310466631866e-08,1.0,1.0,1.0,0.6441428571428571,0.3646849142857143,0.1785714285714285,0.40608277714285723,0.40608277714285723,0.5826585144927535,1.4434352488365334,0.6503623188405797,0.3154438405797101,0.9592391304347826,0,0,0,0,0,1,0,0.6133436520452191,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r139_s23_core_hybrid_route,0.44,0.58,0.2552,0.2552
r135_q1q3_subjective_hybrid_route,r135_q1q3_subjective,135,id06,2024-07-14,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,2,0,2,-2.347474718271533e-05,7.67437329403776e-06,1.0596168979084743e-05,1.0,1.0,1.0,0.5090142857142858,-0.03980851428571425,0.9551428571428572,0.4410886342857143,0.4524815657142857,0.0816847826086956,0.2530032546552303,0.0122282608695652,0.3154438405797101,0.0117753623188405,1,0,1,0,0,0,0,0.6123213762190699,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r135_q1q3_subjective_hybrid_route,0.44,0.58,0.3609073011176138,0.5104
r135_q3_quality_hybrid_route,r135_q3_quality,135,id06,2024-07-14,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-1.4758911772635064e-05,2.8638589450045726e-06,3.9857561958174576e-06,1.0,1.0,1.0,0.4927714285714286,-0.0398117714285714,0.9285714285714286,0.4524815657142857,0.4524815657142857,0.043659420289855,0.2478310553938511,0.0117753623188405,0.1526268115942029,0.0194746376811594,0,0,1,0,0,0,0,0.6077452896179215,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r135_q3_quality_hybrid_route,0.44,0.58,0.2552,0.2552
r196_recovery_route_hybrid_route,r196_recovery_route,196,id08,2024-09-11,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-1.0271822649916677e-05,5.090149572341116e-06,7.971627392057083e-06,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.2289311594202898,0.6060529522939715,0.1426630434782608,0.7373188405797102,0.041213768115942,1,0,0,0,0,0,0,0.6075788722700622,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r196_recovery_route_hybrid_route,0.44,0.58,0.2551764080117062,0.2551764080117062
r196_q1q3_subjective_hybrid_route,r196_q1q3_subjective,196,id08,2024-09-11,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,1,0,1,-1.0271822649916677e-05,5.090149572341116e-06,7.971627392057083e-06,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.2023958333333333,0.6568923805306377,0.166213768115942,0.46875,0.1598731884057971,1,0,0,0,0,0,0,0.6051906929222362,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r196_q1q3_subjective_hybrid_route,0.44,0.58,0.2551764080117062,0.2551764080117062
r061_q_subjective_hybrid_route,r061_q_subjective,61,id03,2024-08-19,q_subjective,"Q1,Q2,Q3",hybrid_route,tail,3,1,0,1,-6.685899699880441e-06,2.843261060816379e-07,7.989605086857127e-07,1.0,1.0,1.0,0.4517142857142857,0.0444745142857143,0.6217142857142857,0.5751226514285716,0.5751226514285716,0.1980208333333333,0.4919725117231188,0.0905797101449275,0.6632699275362319,0.212409420289855,0,0,1,0,0,0,0,0.603220763801157,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r061_q_subjective_hybrid_route,0.44,0.58,0.07408203320269702,0.07408203320269702
r164_q2_s3_tail_hybrid_route,r164_q2_s3_tail,164,id07,2024-07-26,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,2,1,2,-6.987163663907012e-05,-1.6323113286056788e-06,7.293156470941848e-06,0.5,0.5,0.5,0.7537857142857143,0.32992451428571423,0.30499999999999994,0.5805453657142858,0.7967975657142858,0.435516304347826,1.0232121366372524,0.3831521739130434,0.3154438405797101,0.6000905797101449,0,1,0,0,0,1,0,0.6023947165712411,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_q2_s3_tail_hybrid_route,0.44,0.58,0.3014233900621228,0.4255098210506908
r110_nonq2_full_hybrid_route,r110_nonq2_full,110,id05,2024-10-02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,3,0,3,-1.0367286157140685e-05,6.750841059386734e-06,1.153785943395978e-05,1.0,1.0,1.0,0.6644285714285715,-0.09729318095238089,0.6772380952380953,0.3871518819047619,0.47316624,0.2476902173913043,0.5774866443269795,0.125,0.8591485507246377,0.154891304347826,1,0,0,1,0,0,1,0.5988928246920737,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r110_nonq2_full_hybrid_route,0.44,0.58,0.3057280488938528,0.492464523316388
r061_q1q3_subjective_hybrid_route,r061_q1q3_subjective,61,id03,2024-08-19,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,1,0,1,-6.685899699880441e-06,2.843261060816379e-07,7.989605086857127e-07,1.0,1.0,1.0,0.4517142857142857,0.0444745142857143,0.6217142857142857,0.5751226514285716,0.5751226514285716,0.1438994565217391,0.4239140938174221,0.0634057971014492,0.46875,0.2318840579710145,0,0,1,0,0,0,0,0.5983498398881135,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r061_q1q3_subjective_hybrid_route,0.44,0.58,0.07408203320269702,0.07408203320269702
r146_full_state_hybrid_route,r146_full_state,146,id06,2024-08-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hybrid_route,tail,7,1,0,1,-2.584063001168221e-06,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4921784420289855,1.1487463490143184,0.4759963768115942,0.9977355072463768,0.0615942028985507,0,0,0,1,0,0,0,0.5965312202216143,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_full_state_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316
r151_q3_s_stage_hybrid_route,r151_q3_s_stage,151,id06,2024-08-25,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,2,0,2,-1.5711689284940607e-05,3.0134524432121076e-06,4.391866430816643e-06,0.5,1.0,0.5,0.23267142857142856,0.35391217142857134,0.5504285714285715,0.44627918857142856,0.4528153828571429,0.4600588768115942,1.1285999413521148,0.4610507246376811,0.9026268115942028,0.1163949275362318,0,0,1,0,1,0,0,0.5959574867714132,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r151_q3_s_stage_hybrid_route,0.44,0.58,0.2635855450505124,0.32215283169608844
r000_recovery_route_hybrid_route,r000_recovery_route,0,id01,2024-07-31,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-3.0574630059597386e-06,8.491764248869196e-08,3.239990152060627e-07,1.0,1.0,1.0,0.7346857142857143,-0.0351718857142857,0.1785714285714285,0.57472224,0.57472224,0.1776539855072464,0.4345906022939716,0.0679347826086956,0.7373188405797102,0.1123188405797101,0,0,0,0,0,0,1,0.5958610243280881,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r000_recovery_route_hybrid_route,0.44,0.58,0.03168802977602651,0.03168802977602651
r146_nonq2_full_hybrid_route,r146_nonq2_full,146,id06,2024-08-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,-2.584063001168221e-06,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4581567028985507,1.0946783170838648,0.4420289855072464,0.9685235507246376,0.0457427536231884,0,0,0,1,0,0,0,0.5934692636998752,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_nonq2_full_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316
r164_q_subjective_hybrid_route,r164_q_subjective,164,id07,2024-07-26,q_subjective,"Q1,Q2,Q3",hybrid_route,tail,3,3,1,3,-9.820026423319815e-06,1.998342181723433e-06,1.3749990786238778e-05,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7925428571428572,0.23831394285714277,0.43257142857142855,0.5453703276190476,0.6744735314285715,0.4678351449275362,1.0761569232079218,0.4266304347826087,0.5849184782608695,0.3165760869565217,1,1,1,0,0,0,0,0.593327744536897,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_q_subjective_hybrid_route,0.44,0.58,0.34383581213973974,0.5279507619617482
r061_q3_quality_hybrid_route,r061_q3_quality,61,id03,2024-08-19,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-6.685899699880441e-06,2.843261060816379e-07,7.989605086857127e-07,1.0,1.0,1.0,0.4517142857142857,0.0444745142857143,0.6217142857142857,0.5751226514285716,0.5751226514285716,0.0745471014492753,0.3515228553938512,0.0389492753623188,0.1526268115942029,0.1961050724637681,0,0,1,0,0,0,0,0.5921081279315917,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r061_q3_quality_hybrid_route,0.44,0.58,0.07408203320269702,0.07408203320269702
r139_full_state_hybrid_route,r139_full_state,139,id06,2024-07-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hybrid_route,tail,7,4,1,4,-2.170035806670046e-05,1.6328174856500983e-05,9.70330909590537e-06,0.75,0.75,0.75,0.5448714285714286,0.16957428571428573,0.6757857142857142,0.4096719571428572,0.4912916914285715,0.5524230072463768,1.193928528086869,0.5104166666666666,0.9685235507246376,0.2595108695652174,0,1,1,0,0,1,1,0.5914216405932778,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r139_full_state_hybrid_route,0.44,0.58,0.49467035450646657,0.9876757520026742
r146_q3_s_stage_hybrid_route,r146_q3_s_stage,146,id06,2024-08-20,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,1,0,1,-2.584063001168221e-06,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4257382246376812,1.049812054628568,0.4067028985507246,0.9026268115942028,0.056159420289855,0,0,0,1,0,0,0,0.590551600656397,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_q3_s_stage_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316
r146_s_stage_hybrid_route,r146_s_stage,146,id06,2024-08-20,s_stage,"S1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-2.584063001168221e-06,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4137862318840579,1.0514400022901715,0.4089673913043478,0.8054800724637681,0.0760869565217391,0,0,0,1,0,0,0,0.5894759213085708,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_s_stage_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316
r003_q_subjective_hybrid_route,r003_q_subjective,3,id01,2024-08-03,q_subjective,"Q1,Q2,Q3",hybrid_route,tail,3,3,1,3,-1.0704611508559228e-05,1.2761648447091021e-05,1.1196684306854372e-05,1.0,0.6666666666666666,0.6666666666666666,0.6388190476190476,0.2242834285714285,0.6452380952380953,0.4485707619047619,0.5840420685714287,0.3319021739130434,0.9096486407258156,0.3093297101449275,0.3154438405797101,0.2332427536231884,1,1,1,0,0,0,0,0.5874713436545007,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r003_q_subjective_hybrid_route,0.44,0.58,0.3361475263805535,0.5153263169410641
r151_full_state_hybrid_route,r151_full_state,151,id06,2024-08-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hybrid_route,tail,7,4,1,4,-1.2515756840748979e-05,-3.401528186857498e-06,6.984837516646351e-06,0.5,0.75,0.5,0.23175,0.4280471714285714,0.43485714285714283,0.43730004571428577,0.5168146514285716,0.6649864130434783,1.446434171771772,0.6526268115942029,0.9891304347826086,0.192481884057971,1,1,1,0,1,0,0,0.5871291549545608,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r151_full_state_hybrid_route,0.44,0.58,0.30715509131868535,0.5421269737013015
r110_q3_s_stage_hybrid_route,r110_q3_s_stage,110,id05,2024-10-02,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,2,0,2,-1.0101040258049705e-05,5.841061068409799e-06,9.672180486870812e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.2052083333333333,0.4946430819399394,0.0932971014492753,0.7373188405797102,0.118659420289855,0,0,0,1,0,0,1,0.5834164632425638,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r110_q3_s_stage_hybrid_route,0.44,0.58,0.2857330541028168,0.38371590643544173
r151_q_subjective_hybrid_route,r151_q_subjective,151,id06,2024-08-25,q_subjective,"Q1,Q2,Q3",hybrid_route,tail,3,3,1,3,-1.1124605559783142e-05,-3.350899015496779e-06,6.812838553928717e-06,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.309,0.3366209142857142,0.5202857142857144,0.4364857295238096,0.5168146514285716,0.5505298913043478,1.2413931772111473,0.5375905797101449,0.5849184782608695,0.28125,1,1,1,0,0,0,0,0.5827558719355345,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r151_q_subjective_hybrid_route,0.44,0.58,0.2996902942387463,0.4748218649644188
r070_q3_s_stage_hybrid_route,r070_q3_s_stage,70,id03,2024-09-16,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,3,0,3,-1.437835414784224e-05,5.966698834356546e-06,5.650359199969892e-06,1.0,0.6666666666666666,0.6666666666666666,0.46337142857142855,0.10183001904761897,0.6160952380952381,0.4196863733333334,0.5586044000000001,0.3570606884057971,0.9457561437521164,0.3301630434782608,0.8591485507246377,0.1005434782608695,0,0,1,0,0,1,1,0.5816094851005266,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r070_q3_s_stage_hybrid_route,0.44,0.58,0.31038296829104717,0.5174742356879669
r110_s_stage_hybrid_route,r110_s_stage,110,id05,2024-10-02,s_stage,"S1,S2,S3,S4",hybrid_route,tail,4,2,0,2,-1.0101040258049705e-05,5.841061068409799e-06,9.672180486870812e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.1632971014492753,0.4372600522901713,0.0688405797101449,0.5849184782608695,0.0973731884057971,0,0,0,1,0,0,1,0.5796444523729986,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r110_s_stage_hybrid_route,0.44,0.58,0.2857330541028168,0.38371590643544173
r146_s14_edge_hybrid_route,r146_s14_edge,146,id06,2024-08-20,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-2.584063001168221e-06,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.3043251811594203,0.9346762846118684,0.3220108695652174,0.46875,0.1580615942028985,0,0,0,1,0,0,0,0.5796244267433535,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_s14_edge_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316
r149_nonq2_full_hybrid_route,r149_nonq2_full,149,id06,2024-08-23,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,-1.6410572684089075e-06,2.2406521612443227e-07,4.6744824550575655e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.4283197463768116,1.0458014687379178,0.401268115942029,0.9685235507246376,0.0769927536231884,0,0,1,0,0,0,0,0.578074235231448,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r149_nonq2_full_hybrid_route,0.44,0.58,0.06355820193713466,0.06355820193713466
r149_q3_s_stage_hybrid_route,r149_q3_s_stage,149,id06,2024-08-23,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,1,0,1,-1.6410572684089075e-06,2.2406521612443227e-07,4.6744824550575655e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.4145289855072463,1.045211652205343,0.3994565217391304,0.9026268115942028,0.0955615942028985,0,0,1,0,0,0,0,0.5768330667531871,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r149_q3_s_stage_hybrid_route,0.44,0.58,0.06355820193713466,0.06355820193713466
r003_q1q3_subjective_hybrid_route,r003_q1q3_subjective,3,id01,2024-08-03,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,2,0,2,-8.751924472034066e-06,5.034200379753972e-06,7.981763653816293e-06,1.0,1.0,1.0,0.6273285714285715,0.0632037142857142,0.8785714285714286,0.4335648571428572,0.5840420685714287,0.0966711956521739,0.4932116518887276,0.0919384057971014,0.1526268115942029,0.0792572463768116,1,0,1,0,0,0,0,0.5763876494990154,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r003_q1q3_subjective_hybrid_route,0.44,0.58,0.2593645581660645,0.30149183548616165
