law_name,feature_view,model_name,model_family,policy,param,logloss,switched_cells,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,episode_route_match_rate,episode_family_match_rate,mean_row_episode_score_switched,target_null_p_ge_observed,target_family_null_p_ge_observed,target_null_z,target_family_null_z,target_null_mean,target_null_std,target_family_null_mean,target_family_null_std
route_law_no_episode__episode_tree_depth2_leaf18,route_law_no_episode,episode_tree_depth2_leaf18,tree,threshold,-0.01,0.643969226017007,658,-0.006972143866012133,-0.00778803304182206,0.4574468085106383,0.35106382978723405,0.4574468085106383,0.008741021249177921,0.0,0.0,3.685986606573944,3.736980933317903,-0.018620281018705172,0.0031601138028875715,-0.018661607756031928,0.0031280501823811105
episode_route_gate__episode_tree_depth2_leaf18,episode_route_gate,episode_tree_depth2_leaf18,tree,threshold,-0.01,0.643969226017007,658,-0.006972143866012133,-0.00778803304182206,0.4574468085106383,0.35106382978723405,0.4574468085106383,0.008741021249177921,0.0003333333333333333,0.0,3.6347980950317584,3.64213862876418,-0.018521359104304504,0.0031774021379835306,-0.018573965009776313,0.0031854419412093646
episode_full_assignment__episode_tree_depth2_leaf18,episode_full_assignment,episode_tree_depth2_leaf18,tree,threshold,-0.01,0.643969226017007,658,-0.006972143866012133,-0.00778803304182206,0.4574468085106383,0.35106382978723405,0.4574468085106383,0.008741021249177921,0.0,0.0,3.720207755936037,3.7348791741596576,-0.018559323273114665,0.003114659225311759,-0.018545710925780834,0.003098779510684637
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,topfrac,0.06,0.6439747151380057,44,-0.0069776329870109306,-0.11655818739665987,0.5454545454545454,0.1590909090909091,0.25,0.00880135061197681,0.8333333333333334,0.8603333333333333,-0.937781943868072,-1.0718565877288648,-0.004491054113518856,0.0026515533698971373,-0.004211447448595024,0.002580742209437851
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,threshold,0.005,0.6440076179223142,85,-0.007010535771319325,-0.06062051519905534,0.5294117647058824,0.08235294117647059,0.12941176470588237,0.006250155245030584,0.5296666666666666,0.5456666666666666,-0.07576748840673872,-0.11553527112964357,-0.0067499681967151705,0.0034390419965534985,-0.0066256016402733075,0.0033317455983989373
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,threshold,0.01,0.6440076179223142,85,-0.007010535771319325,-0.06062051519905534,0.5294117647058824,0.08235294117647059,0.12941176470588237,0.006250155245030584,0.5176666666666667,0.5356666666666666,-0.060513670813842936,-0.09205859683659667,-0.006809753164163568,0.003317971037873754,-0.006699645128879216,0.0033770951668092206
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,threshold,0.02,0.6441767074099404,161,-0.007179625258945559,-0.03277655009518625,0.4906832298136646,0.37888198757763975,0.5279503105590062,0.008416411927744791,0.986,0.995,-2.298044223782039,-2.662572422625638,-0.002666003402838726,0.0019641144454036986,-0.002090659176400388,0.001911296774240153
episode_route_gate__episode_gbdt_shallow,episode_route_gate,episode_gbdt_shallow,gbdt,threshold,0.04,0.6442321343723607,54,-0.007235052221365886,-0.09847709967970235,0.4444444444444444,0.14814814814814814,0.42592592592592593,0.022061859415626977,0.993,0.9906666666666667,-2.5262664659783853,-2.4991265846901918,-0.0021119309164546025,0.002027941776493152,-0.002000306856428754,0.002094629938717596
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,threshold,0.02,0.6443122607078594,36,-0.007315178556864606,-0.14935156220265236,0.5555555555555556,0.19444444444444445,0.3055555555555556,0.00930843221885324,0.9146666666666666,0.9376666666666666,-1.3658732804312164,-1.5422167478867472,-0.003962974397877277,0.002454257072756422,-0.0036503150400914656,0.002376360859648938
episode_route_gate__episode_elasticnet_sparse,episode_route_gate,episode_elasticnet_sparse,elasticnet,threshold,0.0,0.6443623163899074,449,-0.007365234238912489,-0.012056675201783251,0.48329621380846327,0.47216035634743875,0.6414253897550112,0.01001292796220838,0.8763333333333333,0.7906666666666666,-1.155539356344161,-0.8105229576734739,-0.004229969346850558,0.0027132480385446403,-0.005232202221400059,0.0026316737821160396
episode_human_listener_assignment__episode_elasticnet_sparse,episode_human_listener_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.06,0.644376104262546,44,-0.007379022111551216,-0.12326321027250327,0.3409090909090909,0.5227272727272727,0.7272727272727273,0.028553275757145256,0.9946666666666667,0.9413333333333334,-2.558365068351359,-1.4927810935300885,-0.0022857780655151294,0.0019908198829959142,-0.00401760049091261,0.0022517846958321312
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,threshold,0.005,0.6445779364240035,391,-0.007580854273008632,-0.014250454963328241,0.45524296675191817,0.4731457800511509,0.6521739130434783,0.010743980933228444,0.8923333333333333,0.894,-1.2461685430142642,-1.2628347871972625,-0.004038313295635494,0.0028427462699422237,-0.004035708611096582,0.00280729173590486
episode_route_gate__episode_elasticnet_sparse,episode_route_gate,episode_elasticnet_sparse,elasticnet,threshold,-0.01,0.6446232672755768,540,-0.00762618512458201,-0.010380085308458848,0.48148148148148145,0.412962962962963,0.5685185185185185,0.009738582845412038,0.8483333333333334,0.744,-1.0078659125928624,-0.6904564698352357,-0.005168466308851132,0.0024385374929568626,-0.006025888970926232,0.0023177364882070836
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,topfrac,0.15,0.6447427095800264,110,-0.007745627429031669,-0.05175487418489342,0.5454545454545454,0.22727272727272727,0.43636363636363634,0.004780654583808819,0.948,0.9546666666666667,-1.6072333470932079,-1.7125459251928123,-0.003287290911226633,0.00277391987035874,-0.0029263809765908253,0.002814083045333954
episode_human_listener_assignment__episode_gbdt_shallow,episode_human_listener_assignment,episode_gbdt_shallow,gbdt,threshold,0.005,0.6447569203202174,206,-0.007759838169222542,-0.027686801234847416,0.5194174757281553,0.35436893203883496,0.5728155339805825,0.012004647161996063,0.3973333333333333,0.342,0.2687711455883508,0.4243597755667452,-0.00864267302251704,0.003284708450983227,-0.009108078876255149,0.003177117117738107
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,threshold,0.01,0.6449271869304756,262,-0.007930104779480765,-0.022246667988238024,0.48854961832061067,0.33969465648854963,0.48854961832061067,0.00864002905705081,0.9723333333333334,0.9913333333333333,-1.9365226569418306,-2.4644995430576113,-0.0036932830295873203,0.0021878503381851785,-0.0026808217788080514,0.0021299590074827634
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,topfrac,0.1,0.6449902035754895,74,-0.007993121424494737,-0.07939113847302207,0.527027027027027,0.20270270270270271,0.4189189189189189,0.006044324084752984,0.987,0.9876666666666667,-2.316612045782583,-2.3267513893512297,-0.002519988375128582,0.0023625591774548756,-0.0022439438340374675,0.002470903258839493
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,threshold,-0.02,0.6452113720597128,597,-0.008214289908717885,-0.010113070490632575,0.49581239530988275,0.36348408710217756,0.5125628140703518,0.009005136161173705,0.835,0.8383333333333334,-0.9923240576500801,-0.9652328469865253,-0.005923849274618506,0.0023081579212373094,-0.006164111537159465,0.0021240246619860857
episode_route_gate__episode_huber_linear,episode_route_gate,episode_huber_linear,huber,topfrac,0.04,0.6452415755531717,29,-0.00824449340217687,-0.2089552638137931,0.3103448275862069,0.6896551724137931,0.7241379310344828,0.0037192687501009965,0.998,0.9966666666666667,-2.950244365851902,-2.5208218649068153,-0.001741888685711333,0.002204090207486209,-0.0022274392457370673,0.0023869414337463427
episode_full_assignment__episode_huber_linear,episode_full_assignment,episode_huber_linear,huber,topfrac,0.04,0.6453264852544519,29,-0.008329403103456976,-0.21110728555313377,0.3103448275862069,0.6896551724137931,0.7241379310344828,0.0018836958409313488,0.9993333333333333,0.9956666666666667,-3.109404148707829,-2.680866005195098,-0.0019453641958061955,0.002053138994589619,-0.0023473275805639916,0.002231396687227434
episode_human_listener_assignment__episode_tree_depth2_leaf18,episode_human_listener_assignment,episode_tree_depth2_leaf18,tree,topfrac,0.15,0.6453438881815656,110,-0.008346806030570732,-0.055771840295177164,0.5181818181818182,0.21818181818181817,0.2545454545454545,0.006007437330744701,0.5186666666666667,0.5436666666666666,-0.04789923170501225,-0.13309474435783972,-0.008167595087347629,0.0037414158190840034,-0.007840147521543085,0.003806750683298508
episode_human_listener_assignment__episode_huber_linear,episode_human_listener_assignment,episode_huber_linear,huber,threshold,0.04,0.6453481780116479,170,-0.008351095860653216,-0.03610620857400069,0.5529411764705883,0.3764705882352941,0.5470588235294118,0.01882321541823012,0.9296666666666666,0.8353333333333334,-1.4257120431034809,-0.9907827513749023,-0.0036188740443237723,0.0033191988797600233,-0.005081385223399869,0.0033001287443851805
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,threshold,0.0,0.6454395134792715,445,-0.008442431328276753,-0.013944240508502055,0.46741573033707867,0.449438202247191,0.6269662921348315,0.01038085987456587,0.914,0.8903333333333333,-1.3686871841300128,-1.2582574958494266,-0.0045545149705698475,0.0028406172007654227,-0.004919618380243122,0.002799755184971455
episode_human_listener_assignment__episode_gbdt_shallow,episode_human_listener_assignment,episode_gbdt_shallow,gbdt,topfrac,0.15,0.6454708469571039,110,-0.008473764806109035,-0.05662015574991036,0.5545454545454546,0.2727272727272727,0.5636363636363636,0.014870919327684761,0.882,0.8473333333333334,-1.1798170918339212,-1.0300210383565924,-0.005395265387515245,0.0026093022722772506,-0.005917475465093256,0.0024817836197737865
episode_human_listener_assignment__episode_gbdt_shallow,episode_human_listener_assignment,episode_gbdt_shallow,gbdt,threshold,0.01,0.645475412994831,155,-0.008478330843836248,-0.04020369787238479,0.5225806451612903,0.32903225806451614,0.5806451612903226,0.013237903245503882,0.6866666666666666,0.6866666666666666,-0.5019227412228014,-0.5232800647113387,-0.006990278643992217,0.0029647036837159185,-0.007005308513088535,0.0028149788804973657
episode_human_listener_assignment__episode_tree_depth3_leaf14,episode_human_listener_assignment,episode_tree_depth3_leaf14,tree,threshold,-0.01,0.6455054748860029,483,-0.00850839273500808,-0.012947554161968819,0.4927536231884058,0.3995859213250518,0.453416149068323,0.009521280249371544,0.0013333333333333333,0.0006666666666666666,3.1034538455578997,3.0568869388916116,-0.023057180320390985,0.004687934253060402,-0.02324552013683877,0.004820959262292568
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,topfrac,0.15,0.6455650512093903,110,-0.008567969058395592,-0.0572496114356433,0.5,0.20909090909090908,0.4727272727272727,0.0015111332538523571,0.749,0.8013333333333333,-0.6975197425078611,-0.8519879100040446,-0.005852102505903932,0.0038936052802276853,-0.005296083684045727,0.0038402955440228438
episode_route_gate__episode_tree_depth3_leaf14,episode_route_gate,episode_tree_depth3_leaf14,tree,topfrac,0.15,0.6455650512093903,110,-0.008567969058395592,-0.0572496114356433,0.5,0.20909090909090908,0.4727272727272727,0.0015111332538523571,0.757,0.825,-0.6875136496516304,-0.9103866615980712,-0.005859613508187418,0.003939348042879624,-0.0050424816307501905,0.003872516565056926
episode_full_assignment__episode_tree_depth3_leaf14,episode_full_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.15,0.6455650512093903,110,-0.008567969058395592,-0.0572496114356433,0.5,0.20909090909090908,0.4727272727272727,0.0015111332538523571,0.7503333333333333,0.8143333333333334,-0.6736394985967906,-0.8874418845539421,-0.005926178512156402,0.003921668120325656,-0.005064160637705793,0.003948211687631729
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,threshold,-0.01,0.6457361575279661,668,-0.008739075376971191,-0.009615599404302136,0.5,0.3143712574850299,0.48353293413173654,0.008087879983231978,0.256,0.29033333333333333,0.6346088722872918,0.5453658977542588,-0.010076481070889305,0.002107448780376741,-0.009884438234079288,0.0021001732264971837
route_law_no_episode__episode_huber_linear,route_law_no_episode,episode_huber_linear,huber,topfrac,0.04,0.6459432126481209,29,-0.008946130497126155,-0.22673813501336978,0.3103448275862069,0.6896551724137931,0.7241379310344828,0.0013866331263917636,0.9993333333333333,0.997,-3.408372078641751,-2.784627003113409,-0.001965922896446092,0.0020479593892993343,-0.0027362387808242566,0.002230062306139674
episode_human_listener_assignment__episode_elasticnet_sparse,episode_human_listener_assignment,episode_elasticnet_sparse,elasticnet,threshold,0.04,0.6462049349533135,76,-0.009207852802318747,-0.08904962907505629,0.3815789473684211,0.5921052631578947,0.75,0.02251491571488203,0.9943333333333333,0.9603333333333334,-2.4180512095219524,-1.6877416085144168,-0.003459177188350539,0.002377400276441919,-0.0049005491372666405,0.0025521108464248137
episode_human_listener_assignment__episode_elasticnet_sparse,episode_human_listener_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.08,0.6463362076745874,59,-0.009339125523592581,-0.1163433433871279,0.3389830508474576,0.576271186440678,0.7457627118644068,0.02345765622193892,0.9993333333333333,0.9876666666666667,-3.1115519696829734,-2.074887316808501,-0.0026712838802533056,0.002142931150855449,-0.004414373137272387,0.0023735035374813636
episode_human_listener_assignment__episode_gbdt_shallow,episode_human_listener_assignment,episode_gbdt_shallow,gbdt,threshold,0.02,0.6463570257454962,101,-0.009359943594501414,-0.06811444100949048,0.5346534653465347,0.2871287128712871,0.5742574257425742,0.015218173377043728,0.9573333333333334,0.942,-1.7502511401306244,-1.6173955080960996,-0.004880945144239756,0.002559060438565051,-0.005506709998682723,0.0023823694183214865
episode_human_listener_assignment__episode_elasticnet_sparse,episode_human_listener_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.1,0.6464568083899753,74,-0.009459726238980563,-0.09395809169798261,0.36486486486486486,0.581081081081081,0.7432432432432432,0.02284873831927493,0.997,0.966,-2.6592249675206676,-1.7892824424708287,-0.0033891610327826892,0.0022828325096006345,-0.004907472425992818,0.002544178439878678
episode_full_assignment__episode_elasticnet_sparse,episode_full_assignment,episode_elasticnet_sparse,elasticnet,threshold,-0.01,0.6466090593766829,528,-0.009611977225688038,-0.013380309206213465,0.4772727272727273,0.4034090909090909,0.5643939393939394,0.00924256668537119,0.9433333333333334,0.9266666666666666,-1.5831004785890554,-1.4643712488555842,-0.005494463340089595,0.0026009175925890663,-0.005807626764707148,0.0025979412419862907
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,threshold,0.005,0.6467385568662821,350,-0.009741474715287267,-0.02045709690210326,0.4828571428571429,0.3171428571428571,0.46285714285714286,0.008394655051120904,0.9896666666666667,0.9976666666666667,-2.2508802768621403,-2.676656254987148,-0.00475619981768599,0.0022148112224569506,-0.004004968694964922,0.0021431612705718494
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,threshold,0.02,0.6467553900079056,120,-0.009758307856910835,-0.059769635623578864,0.5333333333333333,0.23333333333333334,0.44166666666666665,0.0039025610459867055,0.9773333333333334,0.9873333333333333,-2.043877542384506,-2.167775419211135,-0.0038560652262354563,0.0028877672503752256,-0.0036318596638751023,0.0028261452449097244
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,topfrac,0.06,0.6468563351768041,44,-0.009859253025809275,-0.16469434031749586,0.38636363636363635,0.4772727272727273,0.6590909090909091,0.014901637066884155,0.9886666666666667,0.993,-2.131549166959415,-2.457758284158096,-0.0036345654132660787,0.002920264617410871,-0.002940471016504663,0.0028150782987492354
episode_route_gate__episode_tree_depth3_leaf14,episode_route_gate,episode_tree_depth3_leaf14,tree,topfrac,0.06,0.6468563351768041,44,-0.009859253025809275,-0.16469434031749586,0.38636363636363635,0.4772727272727273,0.6590909090909091,0.014901637066884155,0.9873333333333333,0.995,-2.2238505645017725,-2.532267506831162,-0.003599640716948725,0.0028147630100599594,-0.0028801983020299376,0.0027560495504334813
episode_full_assignment__episode_tree_depth3_leaf14,episode_full_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.06,0.6468563351768041,44,-0.009859253025809275,-0.16469434031749586,0.38636363636363635,0.4772727272727273,0.6590909090909091,0.014901637066884155,0.9856666666666667,0.9906666666666667,-2.1257393891972596,-2.4168296446026645,-0.0036931094155294784,0.0029007053459212183,-0.002923536950026327,0.002869757945609445
episode_full_assignment__episode_gbdt_shallow,episode_full_assignment,episode_gbdt_shallow,gbdt,topfrac,0.1,0.6469003749769785,74,-0.009903292825983689,-0.09836378685267584,0.4594594594594595,0.43243243243243246,0.6081081081081081,0.014753068743401078,0.9996666666666667,0.9986666666666667,-3.192281179362785,-3.1275874391855942,-0.0023892962449535704,0.002353801610461519,-0.002588960710266285,0.0023386499204070266
episode_human_listener_assignment__episode_elasticnet_sparse,episode_human_listener_assignment,episode_elasticnet_sparse,elasticnet,topfrac,0.15,0.6469252940517387,110,-0.009928211900744,-0.06633850679133489,0.4090909090909091,0.6454545454545455,0.8090909090909091,0.020486207014470886,0.9653333333333334,0.9376666666666666,-1.7317627708246301,-1.5101182942741218,-0.005142885474988178,0.002763269026436655,-0.005836003074962074,0.002709859778070533
episode_full_assignment__episode_gbdt_shallow,episode_full_assignment,episode_gbdt_shallow,gbdt,threshold,0.04,0.64693763514629,76,-0.009940552995295206,-0.09613561120449966,0.4605263157894737,0.4342105263157895,0.618421052631579,0.015232356467778622,1.0,0.998,-3.3233303606107234,-3.0174125014019753,-0.002440805821089913,0.002256696253581926,-0.0027910096338716046,0.0023694285610938903
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,threshold,0.01,0.6470737126659067,191,-0.010076630514911944,-0.0387765624526716,0.5392670157068062,0.2356020942408377,0.450261780104712,0.006513190794320785,0.9173333333333333,0.9383333333333334,-1.3853022514864823,-1.53356801633521,-0.005330242114803977,0.00342624751747491,-0.004904885243976819,0.003372361196795247
route_law_no_episode__episode_gbdt_shallow,route_law_no_episode,episode_gbdt_shallow,gbdt,threshold,-0.02,0.647128968666732,719,-0.010131886515737175,-0.010357352696894051,0.5006954102920723,0.3143254520166898,0.47426981919332406,0.007792422961575733,0.5093333333333333,0.509,-0.07529814680307334,-0.08952965716559813,-0.010038373755298152,0.0012418998927501421,-0.01002878355907525,0.0011516067404482337
episode_route_gate__episode_gbdt_shallow,episode_route_gate,episode_gbdt_shallow,gbdt,topfrac,0.1,0.6472727257120099,74,-0.010275643561015103,-0.1020621353695419,0.4189189189189189,0.22972972972972974,0.4864864864864865,0.01940700105605637,0.9983333333333333,0.995,-3.119508662847351,-2.8605013195016973,-0.003191995646791707,0.0022707575710842077,-0.00356779204959817,0.0023449915809112256
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,topfrac,0.1,0.6473651478760918,74,-0.010368065725096996,-0.10298011226954452,0.4594594594594595,0.3108108108108108,0.5135135135135135,0.004963943155472294,0.9363333333333334,0.9753333333333334,-1.5441153094352307,-1.8793084892664735,-0.004891764544457103,0.003546562324184769,-0.004038776273719897,0.0033678821159625226
episode_route_gate__episode_tree_depth3_leaf14,episode_route_gate,episode_tree_depth3_leaf14,tree,topfrac,0.1,0.6473651478760918,74,-0.010368065725096996,-0.10298011226954452,0.4594594594594595,0.3108108108108108,0.5135135135135135,0.004963943155472294,0.944,0.9746666666666667,-1.560608951588141,-1.9264545476490835,-0.004903928291244057,0.003501285461865644,-0.004023739228883804,0.00329326560232391
episode_full_assignment__episode_tree_depth3_leaf14,episode_full_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.1,0.6473651478760918,74,-0.010368065725096996,-0.10298011226954452,0.4594594594594595,0.3108108108108108,0.5135135135135135,0.004963943155472294,0.9426666666666667,0.9713333333333334,-1.6135721850610587,-1.848707564978712,-0.004861787543567661,0.0034124771314900776,-0.004081013626801099,0.003400782372180262
episode_full_assignment__episode_gbdt_shallow,episode_full_assignment,episode_gbdt_shallow,gbdt,threshold,0.005,0.6474287721558337,250,-0.010431690004838947,-0.0306691686142265,0.524,0.356,0.544,0.012235920511025908,0.7923333333333333,0.7366666666666667,-0.8591942267675927,-0.6409027327687727,-0.007483114429016574,0.003431791653111218,-0.008223722884173126,0.003445089258906964
episode_full_assignment__episode_gbdt_shallow,episode_full_assignment,episode_gbdt_shallow,gbdt,topfrac,0.08,0.6475437061972458,59,-0.010546624046250987,-0.1313859097287199,0.4406779661016949,0.4406779661016949,0.6271186440677966,0.014385402413455933,1.0,1.0,-4.198017227752485,-3.820788849390154,-0.0020584999710753222,0.0020219364558730015,-0.002247230679862722,0.0021721675008847855
episode_human_listener_assignment__episode_gbdt_shallow,episode_human_listener_assignment,episode_gbdt_shallow,gbdt,threshold,0.0,0.6478196255063259,281,-0.010822543355331117,-0.02830807603618637,0.5160142348754448,0.36298932384341637,0.5658362989323843,0.01155571756752199,0.49966666666666665,0.48033333333333333,0.00017489645425838968,0.04332455004986738,-0.010823167333612799,0.0035677011539706695,-0.01096909628273301,0.0033826762709182
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,threshold,-0.02,0.6482113954901854,680,-0.011214313339190509,-0.012121353388683859,0.4838235294117647,0.32794117647058824,0.46911764705882353,0.008013953801712242,0.971,0.9496666666666667,-1.701229848841104,-1.6449562091281813,-0.009080632625270715,0.0012541989639867181,-0.009700831349924152,0.0009200743344216409
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,threshold,0.0,0.6482143508684988,443,-0.01121726871750388,-0.01861104403468477,0.48306997742663654,0.3115124153498871,0.4604966139954853,0.007573173013112292,0.9923333333333333,0.997,-2.3822120917782668,-2.8267568566992582,-0.005966058052028332,0.002204342209326811,-0.005196277698490467,0.0021299996159004604
episode_human_listener_assignment__episode_elasticnet_sparse,episode_human_listener_assignment,episode_elasticnet_sparse,elasticnet,threshold,0.02,0.6486429464897878,182,-0.011645864338793001,-0.047031375214356345,0.41208791208791207,0.6208791208791209,0.7967032967032966,0.01846414604311253,0.8453333333333334,0.881,-1.02813115232243,-1.1646415724722865,-0.008275182320192776,0.0032784552933604267,-0.00809658121373136,0.0030475325704948588
route_law_no_episode__episode_elasticnet_sparse,route_law_no_episode,episode_elasticnet_sparse,elasticnet,threshold,-0.01,0.6487244511528608,611,-0.011727369001865927,-0.014107391516156228,0.4828150572831424,0.3355155482815057,0.47299509001636664,0.008205776977230808,0.9806666666666667,0.9913333333333333,-1.9986065922830982,-2.247755356382252,-0.008230605982677554,0.0017496004629874965,-0.008538263827176276,0.0014187954955304806
episode_full_assignment__episode_gbdt_shallow,episode_full_assignment,episode_gbdt_shallow,gbdt,topfrac,0.15,0.6489120568380735,110,-0.011914974687078774,-0.07961369450002634,0.4909090909090909,0.41818181818181815,0.5818181818181818,0.01512085936435127,0.9993333333333333,0.999,-3.2250582778616024,-2.931132967817461,-0.003420190496267363,0.0026339940115575017,-0.003968173938325168,0.0027111703344767876
episode_full_assignment__episode_gbdt_shallow,episode_full_assignment,episode_gbdt_shallow,gbdt,threshold,0.0,0.649326573074838,310,-0.012329490923843247,-0.029232825254918673,0.5129032258064516,0.36129032258064514,0.5580645161290323,0.010910931589969175,0.829,0.817,-0.9513141323060461,-0.8775852873941832,-0.008832766325815481,0.003675678179563552,-0.009191202301460531,0.0035760497212769466
episode_route_gate__episode_huber_linear,episode_route_gate,episode_huber_linear,huber,topfrac,0.06,0.6495300741083302,44,-0.012532991957335322,-0.2093579338327605,0.29545454545454547,0.6136363636363636,0.6818181818181818,0.0027865829839416084,1.0,0.999,-3.8806169450607735,-3.1886520751212686,-0.0026276386757600884,0.002552520236294569,-0.003652996437362937,0.00278487439544017
episode_human_listener_assignment__episode_tree_depth3_leaf14,episode_human_listener_assignment,episode_tree_depth3_leaf14,tree,threshold,0.005,0.6496067416721509,96,-0.012609659521156105,-0.09654270570885143,0.53125,0.5104166666666666,0.6354166666666666,0.0047713497523033535,0.9646666666666667,0.9786666666666667,-1.7870822842685143,-1.9538674624909536,-0.006281560322381895,0.0035410228473975484,-0.005772952828158312,0.003499063689960724
episode_full_assignment__episode_gbdt_shallow,episode_full_assignment,episode_gbdt_shallow,gbdt,threshold,0.02,0.6496088206673234,120,-0.012611738516328573,-0.0772468984125125,0.475,0.4166666666666667,0.6,0.013936308394177248,0.9993333333333333,0.998,-3.322826417216283,-2.914626599269692,-0.003497598984378166,0.002742887646711871,-0.004082793563518506,0.002926256473109501
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,topfrac,0.08,0.6497486166110806,59,-0.012751534460085881,-0.15885386149429023,0.3898305084745763,0.3898305084745763,0.5254237288135594,0.012552886381154668,0.9956666666666667,0.9986666666666667,-2.6475007853884605,-2.9876826595268646,-0.004235492949267326,0.0032166341773413377,-0.003490325129837332,0.003099796861195149
episode_route_gate__episode_tree_depth3_leaf14,episode_route_gate,episode_tree_depth3_leaf14,tree,topfrac,0.08,0.6497486166110806,59,-0.012751534460085881,-0.15885386149429023,0.3898305084745763,0.3898305084745763,0.5254237288135594,0.012552886381154668,0.9963333333333333,0.9973333333333333,-2.608007124298677,-2.9170657504835935,-0.004280481175024748,0.00324809438062371,-0.0034334606068279474,0.0031943311019688803
episode_full_assignment__episode_tree_depth3_leaf14,episode_full_assignment,episode_tree_depth3_leaf14,tree,topfrac,0.08,0.6497486166110806,59,-0.012751534460085881,-0.15885386149429023,0.3898305084745763,0.3898305084745763,0.5254237288135594,0.012552886381154668,0.9973333333333333,0.9976666666666667,-2.6757497931869274,-2.8736036341415265,-0.004315604360805674,0.0031527350280508367,-0.003634912342664172,0.003172539876100641
episode_human_listener_assignment__episode_tree_depth3_leaf14,episode_human_listener_assignment,episode_tree_depth3_leaf14,tree,threshold,0.0,0.6498285788759262,97,-0.012831496724931423,-0.09722835147241853,0.5257731958762887,0.5154639175257731,0.6391752577319587,0.004243910180107107,0.97,0.98,-1.8946299868807353,-2.003106355652295,-0.0061208148246445875,0.003541948531773801,-0.005850912391637927,0.0034848795290354554
episode_full_assignment__episode_gbdt_shallow,episode_full_assignment,episode_gbdt_shallow,gbdt,threshold,0.01,0.649940178319432,206,-0.012943096168437057,-0.046180464484472016,0.5,0.3640776699029126,0.5679611650485437,0.012227479644188053,0.9826666666666667,0.9703333333333334,-2.1164570582906586,-1.8895737740815857,-0.005785738987063696,0.0033817634774758656,-0.006753439690893398,0.003275689238729033
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,threshold,0.0,0.6499781396690157,47,-0.012981057518020903,-0.20300164416479496,0.3617021276595745,0.48936170212765956,0.6595744680851063,0.013843137734504686,0.999,0.9996666666666667,-3.056832639401845,-3.373043954117188,-0.003951516494324829,0.0029538879254648884,-0.0031671002188050183,0.002909525470973131
route_law_no_episode__episode_tree_depth3_leaf14,route_law_no_episode,episode_tree_depth3_leaf14,tree,threshold,0.005,0.6499781396690157,47,-0.012981057518020903,-0.20300164416479496,0.3617021276595745,0.48936170212765956,0.6595744680851063,0.013843137734504686,0.999,1.0,-2.986634468206333,-3.314648537770614,-0.003975380540560522,0.0030153261382765972,-0.00321608329264031,0.002946005923134275
