fold,target,source,loss,n_features
3,S2,selected_plus_target_moe__logreg_c0.03_b0.35,0.5859049984595317,1420
3,S2,selected_plus_target_moe__logreg_c0.1_b0.05,0.5417157098891917,1420
3,S2,selected_plus_target_moe__logreg_c0.1_b0.1,0.548540631910643,1420
3,S2,selected_plus_target_moe__logreg_c0.1_b0.2,0.5653274208269295,1420
3,S2,selected_plus_target_moe__logreg_c0.1_b0.35,0.5992351448694597,1420
3,S3,selected_single__ridge_a5_b0.05,0.5567334473106906,2436
3,S3,selected_single__ridge_a5_b0.1,0.5618619333066462,2436
3,S3,selected_single__ridge_a5_b0.2,0.6041742604718908,2436
3,S3,selected_single__ridge_a5_b0.35,0.8670444133125181,2436
3,S3,selected_single__ridge_a20_b0.05,0.5556173847216216,2436
3,S3,selected_single__ridge_a20_b0.1,0.5565049289070314,2436
3,S3,selected_single__ridge_a20_b0.2,0.570272006042805,2436
3,S3,selected_single__ridge_a20_b0.35,0.6975648097665264,2436
3,S3,selected_single__ridge_a80_b0.05,0.554428463890255,2436
3,S3,selected_single__ridge_a80_b0.1,0.5527830820214992,2436
3,S3,selected_single__ridge_a80_b0.2,0.5545681081623431,2436
3,S3,selected_single__ridge_a80_b0.35,0.5705405722422995,2436
3,S3,selected_single__logreg_c0.03_b0.05,0.5524685515155364,2436
3,S3,selected_single__logreg_c0.03_b0.1,0.5483801026084462,2436
3,S3,selected_single__logreg_c0.03_b0.2,0.5426295400281171,2436
3,S3,selected_single__logreg_c0.03_b0.35,0.5399429972234899,2436
3,S3,selected_single__logreg_c0.1_b0.05,0.5517676044307943,2436
3,S3,selected_single__logreg_c0.1_b0.1,0.5473383434128855,2436
3,S3,selected_single__logreg_c0.1_b0.2,0.5418862331617785,2436
3,S3,selected_single__logreg_c0.1_b0.35,0.5420442062928889,2436
3,S3,target_moe__ridge_a5_b0.05,0.556686717785236,3660
3,S3,target_moe__ridge_a5_b0.1,0.5605303152233191,3660
3,S3,target_moe__ridge_a5_b0.2,0.5888708099735314,3660
3,S3,target_moe__ridge_a5_b0.35,0.930298316701995,3660
3,S3,target_moe__ridge_a20_b0.05,0.5563212958937339,3660
3,S3,target_moe__ridge_a20_b0.1,0.5580658098939282,3660
3,S3,target_moe__ridge_a20_b0.2,0.5743939602147363,3660
3,S3,target_moe__ridge_a20_b0.35,0.8074330785943957,3660
3,S3,target_moe__ridge_a80_b0.05,0.5558316087421111,3660
3,S3,target_moe__ridge_a80_b0.1,0.5560422912837536,3660
3,S3,target_moe__ridge_a80_b0.2,0.563651958996052,3660
3,S3,target_moe__ridge_a80_b0.35,0.6034002214204072,3660
3,S3,target_moe__logreg_c0.03_b0.05,0.5528614728295673,3660
3,S3,target_moe__logreg_c0.03_b0.1,0.5492555514100521,3660
3,S3,target_moe__logreg_c0.03_b0.2,0.5447569772930022,3660
3,S3,target_moe__logreg_c0.03_b0.35,0.54477981356479,3660
3,S3,target_moe__logreg_c0.1_b0.05,0.5520891304944615,3660
3,S3,target_moe__logreg_c0.1_b0.1,0.5480208002696587,3660
3,S3,target_moe__logreg_c0.1_b0.2,0.5434291449722404,3660
3,S3,target_moe__logreg_c0.1_b0.35,0.5453291651601551,3660
3,S3,selected_plus_target_moe__ridge_a5_b0.05,0.556686717785236,3660
3,S3,selected_plus_target_moe__ridge_a5_b0.1,0.5605303152233191,3660
3,S3,selected_plus_target_moe__ridge_a5_b0.2,0.5888708099735314,3660
3,S3,selected_plus_target_moe__ridge_a5_b0.35,0.930298316701995,3660
3,S3,selected_plus_target_moe__ridge_a20_b0.05,0.5563212958937339,3660
3,S3,selected_plus_target_moe__ridge_a20_b0.1,0.5580658098939282,3660
3,S3,selected_plus_target_moe__ridge_a20_b0.2,0.5743939602147363,3660
3,S3,selected_plus_target_moe__ridge_a20_b0.35,0.8074330785943957,3660
3,S3,selected_plus_target_moe__ridge_a80_b0.05,0.5558316087421111,3660
3,S3,selected_plus_target_moe__ridge_a80_b0.1,0.5560422912837536,3660
3,S3,selected_plus_target_moe__ridge_a80_b0.2,0.563651958996052,3660
3,S3,selected_plus_target_moe__ridge_a80_b0.35,0.6034002214204072,3660
3,S3,selected_plus_target_moe__logreg_c0.03_b0.05,0.5528614728295673,3660
3,S3,selected_plus_target_moe__logreg_c0.03_b0.1,0.5492555514100521,3660
3,S3,selected_plus_target_moe__logreg_c0.03_b0.2,0.5447569772930022,3660
3,S3,selected_plus_target_moe__logreg_c0.03_b0.35,0.54477981356479,3660
3,S3,selected_plus_target_moe__logreg_c0.1_b0.05,0.5520891304944615,3660
3,S3,selected_plus_target_moe__logreg_c0.1_b0.1,0.5480208002696587,3660
3,S3,selected_plus_target_moe__logreg_c0.1_b0.2,0.5434291449722404,3660
3,S3,selected_plus_target_moe__logreg_c0.1_b0.35,0.5453291651601551,3660
3,S4,selected_single__ridge_a5_b0.05,0.6321649415217095,132
3,S4,selected_single__ridge_a5_b0.1,0.631027886327783,132
3,S4,selected_single__ridge_a5_b0.2,0.6294930338930408,132
3,S4,selected_single__ridge_a5_b0.35,0.6288865055740581,132
3,S4,selected_single__ridge_a20_b0.05,0.6322372569457779,132
3,S4,selected_single__ridge_a20_b0.1,0.6310917640015532,132
3,S4,selected_single__ridge_a20_b0.2,0.6293298549523909,132
3,S4,selected_single__ridge_a20_b0.35,0.6279303791956311,132
3,S4,selected_single__ridge_a80_b0.05,0.6324342300521082,132
3,S4,selected_single__ridge_a80_b0.1,0.6314499235492489,132
3,S4,selected_single__ridge_a80_b0.2,0.6299132213912533,132
3,S4,selected_single__ridge_a80_b0.35,0.6286359573538437,132
3,S4,selected_single__logreg_c0.03_b0.05,0.6329000920368322,132
3,S4,selected_single__logreg_c0.03_b0.1,0.6325674829854698,132
3,S4,selected_single__logreg_c0.03_b0.2,0.6328263116247081,132
3,S4,selected_single__logreg_c0.03_b0.35,0.6353070792876596,132
3,S4,selected_single__logreg_c0.1_b0.05,0.6326441606117077,132
3,S4,selected_single__logreg_c0.1_b0.1,0.6320787319052527,132
3,S4,selected_single__logreg_c0.1_b0.2,0.6319414878894275,132
3,S4,selected_single__logreg_c0.1_b0.35,0.6340075127462993,132
3,S4,target_moe__ridge_a5_b0.05,0.6374350865262817,1488
3,S4,target_moe__ridge_a5_b0.1,0.6509279352632835,1488
3,S4,target_moe__ridge_a5_b0.2,0.9030371514132053,1488
3,S4,target_moe__ridge_a5_b0.35,1.2600116684775613,1488
3,S4,target_moe__ridge_a20_b0.05,0.6349396350991665,1488
3,S4,target_moe__ridge_a20_b0.1,0.6398861918201108,1488
3,S4,target_moe__ridge_a20_b0.2,0.6644178683944834,1488
3,S4,target_moe__ridge_a20_b0.35,0.9325630440073486,1488
3,S4,target_moe__ridge_a80_b0.05,0.6340281283377552,1488
3,S4,target_moe__ridge_a80_b0.1,0.6357346614881574,1488
3,S4,target_moe__ridge_a80_b0.2,0.643205107733378,1488
3,S4,target_moe__ridge_a80_b0.35,0.6675544286919797,1488
3,S4,target_moe__logreg_c0.03_b0.05,0.6337969322066825,1488
3,S4,target_moe__logreg_c0.03_b0.1,0.6347466468416496,1488
3,S4,target_moe__logreg_c0.03_b0.2,0.6387698021774716,1488
3,S4,target_moe__logreg_c0.03_b0.35,0.6502087628234536,1488
3,S4,target_moe__logreg_c0.1_b0.05,0.6331239376635963,1488
3,S4,target_moe__logreg_c0.1_b0.1,0.63380122793866,1488
3,S4,target_moe__logreg_c0.1_b0.2,0.6384796732554573,1488
3,S4,target_moe__logreg_c0.1_b0.35,0.654161680837336,1488
3,S4,selected_plus_target_moe__ridge_a5_b0.05,0.6374350865262817,1488
3,S4,selected_plus_target_moe__ridge_a5_b0.1,0.6509279352632835,1488
3,S4,selected_plus_target_moe__ridge_a5_b0.2,0.9030371514132053,1488
3,S4,selected_plus_target_moe__ridge_a5_b0.35,1.2600116684775613,1488
3,S4,selected_plus_target_moe__ridge_a20_b0.05,0.6349396350991665,1488
3,S4,selected_plus_target_moe__ridge_a20_b0.1,0.6398861918201108,1488
3,S4,selected_plus_target_moe__ridge_a20_b0.2,0.6644178683944834,1488
3,S4,selected_plus_target_moe__ridge_a20_b0.35,0.9325630440073486,1488
3,S4,selected_plus_target_moe__ridge_a80_b0.05,0.6340281283377552,1488
3,S4,selected_plus_target_moe__ridge_a80_b0.1,0.6357346614881574,1488
3,S4,selected_plus_target_moe__ridge_a80_b0.2,0.643205107733378,1488
3,S4,selected_plus_target_moe__ridge_a80_b0.35,0.6675544286919797,1488
3,S4,selected_plus_target_moe__logreg_c0.03_b0.05,0.6337969322066825,1488
3,S4,selected_plus_target_moe__logreg_c0.03_b0.1,0.6347466468416496,1488
3,S4,selected_plus_target_moe__logreg_c0.03_b0.2,0.6387698021774716,1488
3,S4,selected_plus_target_moe__logreg_c0.03_b0.35,0.6502087628234536,1488
3,S4,selected_plus_target_moe__logreg_c0.1_b0.05,0.6331239376635963,1488
3,S4,selected_plus_target_moe__logreg_c0.1_b0.1,0.63380122793866,1488
3,S4,selected_plus_target_moe__logreg_c0.1_b0.2,0.6384796732554573,1488
3,S4,selected_plus_target_moe__logreg_c0.1_b0.35,0.654161680837336,1488
4,Q1,selected_single__ridge_a5_b0.05,0.6670024974015468,644
4,Q1,selected_single__ridge_a5_b0.1,0.6699716039863816,644
4,Q1,selected_single__ridge_a5_b0.2,0.7016226253138073,644
4,Q1,selected_single__ridge_a5_b0.35,0.7996903290876677,644
4,Q1,selected_single__ridge_a20_b0.05,0.6674096408369848,644
4,Q1,selected_single__ridge_a20_b0.1,0.6691393187636692,644
4,Q1,selected_single__ridge_a20_b0.2,0.6779835331854661,644
4,Q1,selected_single__ridge_a20_b0.35,0.7934040494653585,644
4,Q1,selected_single__ridge_a80_b0.05,0.6666535650255179,644
4,Q1,selected_single__ridge_a80_b0.1,0.6667978627667196,644
4,Q1,selected_single__ridge_a80_b0.2,0.6691933916014079,644
4,Q1,selected_single__ridge_a80_b0.35,0.6787986233004324,644
4,Q1,selected_single__logreg_c0.03_b0.05,0.6662623514540243,644
4,Q1,selected_single__logreg_c0.03_b0.1,0.6657652651071659,644
4,Q1,selected_single__logreg_c0.03_b0.2,0.6660695611395416,644
4,Q1,selected_single__logreg_c0.03_b0.35,0.6699199167083952,644
4,Q1,selected_single__logreg_c0.1_b0.05,0.6662934339032098,644
4,Q1,selected_single__logreg_c0.1_b0.1,0.6660713540032942,644
4,Q1,selected_single__logreg_c0.1_b0.2,0.6676732010009102,644
4,Q1,selected_single__logreg_c0.1_b0.35,0.6754784050269772,644
4,Q1,target_moe__ridge_a5_b0.05,0.6641980017912251,2444
4,Q1,target_moe__ridge_a5_b0.1,0.6644443086364126,2444
4,Q1,target_moe__ridge_a5_b0.2,0.6757075396363214,2444
4,Q1,target_moe__ridge_a5_b0.35,0.8242983088539876,2444
4,Q1,target_moe__ridge_a20_b0.05,0.66430201470391,2444
4,Q1,target_moe__ridge_a20_b0.1,0.663574387242136,2444
4,Q1,target_moe__ridge_a20_b0.2,0.6688027978696621,2444
4,Q1,target_moe__ridge_a20_b0.35,0.6984043191059379,2444
4,Q1,target_moe__ridge_a80_b0.05,0.6650455323099388,2444
4,Q1,target_moe__ridge_a80_b0.1,0.6640849934652588,2444
4,Q1,target_moe__ridge_a80_b0.2,0.6656655248007927,2444
4,Q1,target_moe__ridge_a80_b0.35,0.6779837651063685,2444
4,Q1,target_moe__logreg_c0.03_b0.05,0.6668862691321119,2444
4,Q1,target_moe__logreg_c0.03_b0.1,0.6673683695163998,2444
4,Q1,target_moe__logreg_c0.03_b0.2,0.6706808599937004,2444
4,Q1,target_moe__logreg_c0.03_b0.35,0.6817333737913159,2444
4,Q1,target_moe__logreg_c0.1_b0.05,0.667287392151711,2444
4,Q1,target_moe__logreg_c0.1_b0.1,0.6685338852750836,2444
4,Q1,target_moe__logreg_c0.1_b0.2,0.6744856640480248,2444
4,Q1,target_moe__logreg_c0.1_b0.35,0.6925043191652462,2444
4,Q1,selected_plus_target_moe__ridge_a5_b0.05,0.6641980017912251,2444
4,Q1,selected_plus_target_moe__ridge_a5_b0.1,0.6644443086364126,2444
4,Q1,selected_plus_target_moe__ridge_a5_b0.2,0.6757075396363214,2444
4,Q1,selected_plus_target_moe__ridge_a5_b0.35,0.8242983088539876,2444
4,Q1,selected_plus_target_moe__ridge_a20_b0.05,0.66430201470391,2444
4,Q1,selected_plus_target_moe__ridge_a20_b0.1,0.663574387242136,2444
4,Q1,selected_plus_target_moe__ridge_a20_b0.2,0.6688027978696621,2444
4,Q1,selected_plus_target_moe__ridge_a20_b0.35,0.6984043191059379,2444
4,Q1,selected_plus_target_moe__ridge_a80_b0.05,0.6650455323099388,2444
4,Q1,selected_plus_target_moe__ridge_a80_b0.1,0.6640849934652588,2444
4,Q1,selected_plus_target_moe__ridge_a80_b0.2,0.6656655248007927,2444
4,Q1,selected_plus_target_moe__ridge_a80_b0.35,0.6779837651063685,2444
4,Q1,selected_plus_target_moe__logreg_c0.03_b0.05,0.6668862691321119,2444
4,Q1,selected_plus_target_moe__logreg_c0.03_b0.1,0.6673683695163998,2444
4,Q1,selected_plus_target_moe__logreg_c0.03_b0.2,0.6706808599937004,2444
4,Q1,selected_plus_target_moe__logreg_c0.03_b0.35,0.6817333737913159,2444
4,Q1,selected_plus_target_moe__logreg_c0.1_b0.05,0.667287392151711,2444
4,Q1,selected_plus_target_moe__logreg_c0.1_b0.1,0.6685338852750836,2444
4,Q1,selected_plus_target_moe__logreg_c0.1_b0.2,0.6744856640480248,2444
4,Q1,selected_plus_target_moe__logreg_c0.1_b0.35,0.6925043191652462,2444
4,Q2,selected_single__ridge_a5_b0.05,0.6542443953731194,772
4,Q2,selected_single__ridge_a5_b0.1,0.6426303517090005,772
4,Q2,selected_single__ridge_a5_b0.2,0.6292441410289643,772
4,Q2,selected_single__ridge_a5_b0.35,0.6376278643328053,772
4,Q2,selected_single__ridge_a20_b0.05,0.6552893384200001,772
4,Q2,selected_single__ridge_a20_b0.1,0.6433450040927302,772
4,Q2,selected_single__ridge_a20_b0.2,0.6254801386643536,772
4,Q2,selected_single__ridge_a20_b0.35,0.6136343453197207,772
4,Q2,selected_single__ridge_a80_b0.05,0.657965919209578,772
4,Q2,selected_single__ridge_a80_b0.1,0.6479506869739337,772
4,Q2,selected_single__ridge_a80_b0.2,0.6319597404606007,772
4,Q2,selected_single__ridge_a80_b0.35,0.6178918550234945,772
4,Q2,selected_single__logreg_c0.03_b0.05,0.6623206171837718,772
4,Q2,selected_single__logreg_c0.03_b0.1,0.6563246954770813,772
4,Q2,selected_single__logreg_c0.03_b0.2,0.6474930917952931,772
4,Q2,selected_single__logreg_c0.03_b0.35,0.6419670589129152,772
4,Q2,selected_single__logreg_c0.1_b0.05,0.6607199754237126,772
4,Q2,selected_single__logreg_c0.1_b0.1,0.6534853300312355,772
4,Q2,selected_single__logreg_c0.1_b0.2,0.6431478051049183,772
4,Q2,selected_single__logreg_c0.1_b0.35,0.6376447428741361,772
4,Q2,target_moe__ridge_a5_b0.05,0.6575076190936175,2768
4,Q2,target_moe__ridge_a5_b0.1,0.6497888308988218,2768
4,Q2,target_moe__ridge_a5_b0.2,0.6486757392844427,2768
4,Q2,target_moe__ridge_a5_b0.35,0.8793527057320264,2768
4,Q2,target_moe__ridge_a20_b0.05,0.6585126693627825,2768
4,Q2,target_moe__ridge_a20_b0.1,0.6508713970002731,2768
4,Q2,target_moe__ridge_a20_b0.2,0.6458435251205888,2768
4,Q2,target_moe__ridge_a20_b0.35,0.7657405292627109,2768
4,Q2,target_moe__ridge_a80_b0.05,0.6594170102844727,2768
4,Q2,target_moe__ridge_a80_b0.1,0.6515916027386225,2768
4,Q2,target_moe__ridge_a80_b0.2,0.6423645779042838,2768
4,Q2,target_moe__ridge_a80_b0.35,0.6494500047394398,2768
4,Q2,target_moe__logreg_c0.03_b0.05,0.6614318424798912,2768
4,Q2,target_moe__logreg_c0.03_b0.1,0.6547911715816216,2768
4,Q2,target_moe__logreg_c0.03_b0.2,0.6453574965884205,2768
4,Q2,target_moe__logreg_c0.03_b0.35,0.6406669732606488,2768
4,Q2,target_moe__logreg_c0.1_b0.05,0.6603942822694362,2768
4,Q2,target_moe__logreg_c0.1_b0.1,0.6529820796542746,2768
4,Q2,target_moe__logreg_c0.1_b0.2,0.642781825822787,2768
4,Q2,target_moe__logreg_c0.1_b0.35,0.63897913211715,2768
4,Q2,selected_plus_target_moe__ridge_a5_b0.05,0.6575076190936175,2768
4,Q2,selected_plus_target_moe__ridge_a5_b0.1,0.6497888308988218,2768
4,Q2,selected_plus_target_moe__ridge_a5_b0.2,0.6486757392844427,2768
4,Q2,selected_plus_target_moe__ridge_a5_b0.35,0.8793527057320264,2768
4,Q2,selected_plus_target_moe__ridge_a20_b0.05,0.6585126693627825,2768
4,Q2,selected_plus_target_moe__ridge_a20_b0.1,0.6508713970002731,2768
4,Q2,selected_plus_target_moe__ridge_a20_b0.2,0.6458435251205888,2768
4,Q2,selected_plus_target_moe__ridge_a20_b0.35,0.7657405292627109,2768
4,Q2,selected_plus_target_moe__ridge_a80_b0.05,0.6594170102844727,2768
4,Q2,selected_plus_target_moe__ridge_a80_b0.1,0.6515916027386225,2768
4,Q2,selected_plus_target_moe__ridge_a80_b0.2,0.6423645779042838,2768
4,Q2,selected_plus_target_moe__ridge_a80_b0.35,0.6494500047394398,2768
4,Q2,selected_plus_target_moe__logreg_c0.03_b0.05,0.6614318424798912,2768
4,Q2,selected_plus_target_moe__logreg_c0.03_b0.1,0.6547911715816216,2768
4,Q2,selected_plus_target_moe__logreg_c0.03_b0.2,0.6453574965884205,2768
4,Q2,selected_plus_target_moe__logreg_c0.03_b0.35,0.6406669732606488,2768
4,Q2,selected_plus_target_moe__logreg_c0.1_b0.05,0.6603942822694362,2768
4,Q2,selected_plus_target_moe__logreg_c0.1_b0.1,0.6529820796542746,2768
4,Q2,selected_plus_target_moe__logreg_c0.1_b0.2,0.642781825822787,2768
4,Q2,selected_plus_target_moe__logreg_c0.1_b0.35,0.63897913211715,2768
4,Q3,selected_single__ridge_a5_b0.05,0.5994382945118935,1220
4,Q3,selected_single__ridge_a5_b0.1,0.5830096022428087,1220
4,Q3,selected_single__ridge_a5_b0.2,0.5603593031891142,1220
4,Q3,selected_single__ridge_a5_b0.35,0.639995310430865,1220
4,Q3,selected_single__ridge_a20_b0.05,0.6050374035622225,1220
4,Q3,selected_single__ridge_a20_b0.1,0.5929574385655713,1220
4,Q3,selected_single__ridge_a20_b0.2,0.5740762917749793,1220
4,Q3,selected_single__ridge_a20_b0.35,0.565573740571938,1220
4,Q3,selected_single__ridge_a80_b0.05,0.6111888154587197,1220
4,Q3,selected_single__ridge_a80_b0.1,0.6044291286571479,1220
4,Q3,selected_single__ridge_a80_b0.2,0.5935368676012339,1220
4,Q3,selected_single__ridge_a80_b0.35,0.5837350829554353,1220
4,Q3,selected_single__logreg_c0.03_b0.05,0.6173851973887656,1220
4,Q3,selected_single__logreg_c0.03_b0.1,0.6166287694660108,1220
4,Q3,selected_single__logreg_c0.03_b0.2,0.6172805686867046,1220
4,Q3,selected_single__logreg_c0.03_b0.35,0.623851436710932,1220
4,Q3,selected_single__logreg_c0.1_b0.05,0.615995286455649,1220
4,Q3,selected_single__logreg_c0.1_b0.1,0.6140511926408111,1220
4,Q3,selected_single__logreg_c0.1_b0.2,0.6129504059295671,1220
4,Q3,selected_single__logreg_c0.1_b0.35,0.6186095030693364,1220
4,Q3,target_moe__ridge_a5_b0.05,0.6003209839678476,2444
4,Q3,target_moe__ridge_a5_b0.1,0.5844062445218033,2444
4,Q3,target_moe__ridge_a5_b0.2,0.5597941252728528,2444
4,Q3,target_moe__ridge_a5_b0.35,0.5433617330406871,2444
4,Q3,target_moe__ridge_a20_b0.05,0.6035854830114028,2444
4,Q3,target_moe__ridge_a20_b0.1,0.5902443379923548,2444
4,Q3,target_moe__ridge_a20_b0.2,0.5690354132160096,2444
4,Q3,target_moe__ridge_a20_b0.35,0.5514636116496976,2444
4,Q3,target_moe__ridge_a80_b0.05,0.6087856576955375,2444
4,Q3,target_moe__ridge_a80_b0.1,0.5999086979098152,2444
4,Q3,target_moe__ridge_a80_b0.2,0.5856298416806099,2444
4,Q3,target_moe__ridge_a80_b0.35,0.5730260260528354,2444
4,Q3,target_moe__logreg_c0.03_b0.05,0.6142068485712655,2444
4,Q3,target_moe__logreg_c0.03_b0.1,0.6103499755773379,2444
4,Q3,target_moe__logreg_c0.03_b0.2,0.6050091167134753,2444
4,Q3,target_moe__logreg_c0.03_b0.35,0.6030309669609053,2444
4,Q3,target_moe__logreg_c0.1_b0.05,0.6129024210470501,2444
4,Q3,target_moe__logreg_c0.1_b0.1,0.6080478856690889,2444
4,Q3,target_moe__logreg_c0.1_b0.2,0.6016282652008088,2444
4,Q3,target_moe__logreg_c0.1_b0.35,0.6004373419723652,2444
4,Q3,selected_plus_target_moe__ridge_a5_b0.05,0.6003209839678476,2444
4,Q3,selected_plus_target_moe__ridge_a5_b0.1,0.5844062445218033,2444
4,Q3,selected_plus_target_moe__ridge_a5_b0.2,0.5597941252728528,2444
4,Q3,selected_plus_target_moe__ridge_a5_b0.35,0.5433617330406871,2444
4,Q3,selected_plus_target_moe__ridge_a20_b0.05,0.6035854830114028,2444
4,Q3,selected_plus_target_moe__ridge_a20_b0.1,0.5902443379923548,2444
4,Q3,selected_plus_target_moe__ridge_a20_b0.2,0.5690354132160096,2444
4,Q3,selected_plus_target_moe__ridge_a20_b0.35,0.5514636116496976,2444
4,Q3,selected_plus_target_moe__ridge_a80_b0.05,0.6087856576955375,2444
4,Q3,selected_plus_target_moe__ridge_a80_b0.1,0.5999086979098152,2444
4,Q3,selected_plus_target_moe__ridge_a80_b0.2,0.5856298416806099,2444
4,Q3,selected_plus_target_moe__ridge_a80_b0.35,0.5730260260528354,2444
4,Q3,selected_plus_target_moe__logreg_c0.03_b0.05,0.6142068485712655,2444
4,Q3,selected_plus_target_moe__logreg_c0.03_b0.1,0.6103499755773379,2444
4,Q3,selected_plus_target_moe__logreg_c0.03_b0.2,0.6050091167134753,2444
4,Q3,selected_plus_target_moe__logreg_c0.03_b0.35,0.6030309669609053,2444
4,Q3,selected_plus_target_moe__logreg_c0.1_b0.05,0.6129024210470501,2444
4,Q3,selected_plus_target_moe__logreg_c0.1_b0.1,0.6080478856690889,2444
4,Q3,selected_plus_target_moe__logreg_c0.1_b0.2,0.6016282652008088,2444
4,Q3,selected_plus_target_moe__logreg_c0.1_b0.35,0.6004373419723652,2444
4,S1,selected_single__ridge_a5_b0.05,0.6047477505774287,644
4,S1,selected_single__ridge_a5_b0.1,0.5989813533330579,644
4,S1,selected_single__ridge_a5_b0.2,0.5932528752722132,644
4,S1,selected_single__ridge_a5_b0.35,0.598812140103465,644
4,S1,selected_single__ridge_a20_b0.05,0.607252165346087,644
4,S1,selected_single__ridge_a20_b0.1,0.6027625642745384,644
4,S1,selected_single__ridge_a20_b0.2,0.5965902332682967,644
4,S1,selected_single__ridge_a20_b0.35,0.594380002024811,644
4,S1,selected_single__ridge_a80_b0.05,0.6095619975735312,644
4,S1,selected_single__ridge_a80_b0.1,0.6073898816928022,644
4,S1,selected_single__ridge_a80_b0.2,0.6060915159632919,644
4,S1,selected_single__ridge_a80_b0.35,0.6249058226392846,644
4,S1,selected_single__logreg_c0.03_b0.05,0.6109786291100522,644
4,S1,selected_single__logreg_c0.03_b0.1,0.609949741995822,644
4,S1,selected_single__logreg_c0.03_b0.2,0.6094522785477493,644
4,S1,selected_single__logreg_c0.03_b0.35,0.6126295444877452,644
4,S1,selected_single__logreg_c0.1_b0.05,0.6110301894563552,644
4,S1,selected_single__logreg_c0.1_b0.1,0.6101981848371953,644
4,S1,selected_single__logreg_c0.1_b0.2,0.6105386492443851,644
4,S1,selected_single__logreg_c0.1_b0.35,0.6161953241516626,644
4,S1,target_moe__ridge_a5_b0.05,0.5994977989794172,2252
4,S1,target_moe__ridge_a5_b0.1,0.5911493466014481,2252
4,S1,target_moe__ridge_a5_b0.2,0.5862844489632981,2252
4,S1,target_moe__ridge_a5_b0.35,0.6159982291433461,2252
4,S1,target_moe__ridge_a20_b0.05,0.6000182989314705,2252
4,S1,target_moe__ridge_a20_b0.1,0.5906908205636668,2252
4,S1,target_moe__ridge_a20_b0.2,0.5803002862457229,2252
4,S1,target_moe__ridge_a20_b0.35,0.5863070846070351,2252
4,S1,target_moe__ridge_a80_b0.05,0.6030941278119074,2252
4,S1,target_moe__ridge_a80_b0.1,0.5952814914565024,2252
4,S1,target_moe__ridge_a80_b0.2,0.5841837368998374,2252
4,S1,target_moe__ridge_a80_b0.35,0.5790280570850904,2252
4,S1,target_moe__logreg_c0.03_b0.05,0.6074992345442752,2252
4,S1,target_moe__logreg_c0.03_b0.1,0.6036924701410072,2252
4,S1,target_moe__logreg_c0.03_b0.2,0.5994279449926725,2252
4,S1,target_moe__logreg_c0.03_b0.35,0.6009180688598067,2252
4,S1,target_moe__logreg_c0.1_b0.05,0.6058999928465619,2252
4,S1,target_moe__logreg_c0.1_b0.1,0.6010323637946788,2252
4,S1,target_moe__logreg_c0.1_b0.2,0.5959773727788269,2252
4,S1,target_moe__logreg_c0.1_b0.35,0.5992294178286951,2252
4,S1,selected_plus_target_moe__ridge_a5_b0.05,0.5994977989794172,2252
4,S1,selected_plus_target_moe__ridge_a5_b0.1,0.5911493466014481,2252
4,S1,selected_plus_target_moe__ridge_a5_b0.2,0.5862844489632981,2252
4,S1,selected_plus_target_moe__ridge_a5_b0.35,0.6159982291433461,2252
4,S1,selected_plus_target_moe__ridge_a20_b0.05,0.6000182989314705,2252
4,S1,selected_plus_target_moe__ridge_a20_b0.1,0.5906908205636668,2252
4,S1,selected_plus_target_moe__ridge_a20_b0.2,0.5803002862457229,2252
4,S1,selected_plus_target_moe__ridge_a20_b0.35,0.5863070846070351,2252
4,S1,selected_plus_target_moe__ridge_a80_b0.05,0.6030941278119074,2252
4,S1,selected_plus_target_moe__ridge_a80_b0.1,0.5952814914565024,2252
4,S1,selected_plus_target_moe__ridge_a80_b0.2,0.5841837368998374,2252
4,S1,selected_plus_target_moe__ridge_a80_b0.35,0.5790280570850904,2252
4,S1,selected_plus_target_moe__logreg_c0.03_b0.05,0.6074992345442752,2252
4,S1,selected_plus_target_moe__logreg_c0.03_b0.1,0.6036924701410072,2252
4,S1,selected_plus_target_moe__logreg_c0.03_b0.2,0.5994279449926725,2252
4,S1,selected_plus_target_moe__logreg_c0.03_b0.35,0.6009180688598067,2252
4,S1,selected_plus_target_moe__logreg_c0.1_b0.05,0.6058999928465619,2252
4,S1,selected_plus_target_moe__logreg_c0.1_b0.1,0.6010323637946788,2252
4,S1,selected_plus_target_moe__logreg_c0.1_b0.2,0.5959773727788269,2252
4,S1,selected_plus_target_moe__logreg_c0.1_b0.35,0.5992294178286951,2252
4,S2,selected_single__ridge_a5_b0.05,0.5857036194786551,196
4,S2,selected_single__ridge_a5_b0.1,0.5865459894210934,196
4,S2,selected_single__ridge_a5_b0.2,0.5901633035765562,196
4,S2,selected_single__ridge_a5_b0.35,0.6007014277185222,196
4,S2,selected_single__ridge_a20_b0.05,0.5853760895123268,196
4,S2,selected_single__ridge_a20_b0.1,0.5857081872372437,196
4,S2,selected_single__ridge_a20_b0.2,0.587846177247405,196
4,S2,selected_single__ridge_a20_b0.35,0.5953456425528936,196
4,S2,selected_single__ridge_a80_b0.05,0.5847879482527211,196
4,S2,selected_single__ridge_a80_b0.1,0.5844515606994043,196
4,S2,selected_single__ridge_a80_b0.2,0.5850877444104174,196
4,S2,selected_single__ridge_a80_b0.35,0.5905053971428593,196
4,S2,selected_single__logreg_c0.03_b0.05,0.584141099773877,196
4,S2,selected_single__logreg_c0.03_b0.1,0.5830195664821334,196
